date,hierarchy,paid_media_digital_video_the_trade_desk_spend_usd,paid_media_retail_spend_usd,paid_media_digital_audio_spotify_spend_usd,paid_media_digital_display_warner_spend_usd,paid_media_traditional_cinema_spend_usd,paid_media_digital_search_bing_spend_usd,owned_media_digital_social_facebook_impressions,paid_media_digital_video_connected_ott_spend_usd,owned_media_digital_video_youtube_views,paid_media_digital_social_snapchat_spend_usd,paid_media_traditional_fixed_television_spend_usd,paid_media_digital_social_other_spend_usd,paid_media_digital_social_x_twitter_spend_usd,paid_media_digital_social_pinterest_spend_usd,paid_media_digital_video_roku_spend_usd,paid_media_traditional_print_spend_usd,paid_media_traditional_radio_spend_usd,paid_media_digital_search_other_spend_usd,paid_media_digital_audio_pandora_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_traditional_flex_television_spend_usd,paid_media_traditional_ooh_spend_usd,paid_media_digital_social_tiktok_spend_usd,paid_media_digital_video_google_spend_usd,paid_media_digital_video_youtube_spend_usd,paid_media_digital_audio_other_spend_usd,paid_media_digital_mobile_other_spend_usd,paid_media_digital_social_meta_spend_usd,paid_media_digital_video_hulu_spend_usd,owned_media_digital_social_instagram_impressions,paid_media_digital_search_google_spend_usd,paid_media_digital_video_other_spend_usd,paid_media_digital_display_the_trade_desk_spend_usd,paid_media_digital_video_twitch_spend_usd,paid_media_digital_display_other_spend_usd,weather_population_weighted_average_precipitation_mm,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,commercial_execution_sovi_ssd_percentage,macroeconomics_consumer_price_index_seasonally_adjusted,average_selling_price_vs_competitor_average_selling_price_ratio,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,competitor_paid_media_digital_internet_spend_usd,commercial_execution_socvi_nartd_percentage,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,competitor_paid_media_traditional_television_spend_usd,weather_population_weighted_average_temperature_celsius,macroeconomics_yoy_percentage_change_in_real_private_consumption,competitor_paid_media_digital_social_spend_usd,commercial_execution_total_ko_cde,average_selling_price_relative_to_12_week_moving_average_ratio,bottler_promo_spend_usd,varying_intercept,holiday_effect
13-02-2023,brand1,64.70635477,733.9114186,0,1942.02304,0,0,931.3679539,0,0,0,29497.49072,0,0,0,0,0,648.8588116,2.536722961,0,4268.018704,36228.42522,27152.9681,0,0,0,0,0,1845.159913,0,14422.07812,0,7106.15274,0,0,4731.569899,-15807.54788,295253.0194,119573.3584,-66460.88059,-54144.99603,-65692.87107,-238.1815741,71545.80172,140514.1522,-53569.03725,119374.7617,104473.6393,-19461.81127,120503.6856,-170850.2453,0,2886287.592,45997.81606
13-02-2023,brand10,0,6.962327668,27.75051417,0,1989.18346,0,0,610.3811283,0,8.841055725,0,1.992403728,0,978.2841878,274.2616152,193.9916657,0,0.726708549,0,0,0.388748304,4.318445258,4.059725805,0,1868.502744,0.62631751,0,11621.12152,226.37779,0.464171985,0,239.7522671,0,0,29.38107908,-6611.423605,102737.3821,38884.43147,-31528.18331,-34895.38668,-28204.54087,-30.87182487,27625.23643,36286.45701,0,54031.46739,42901.78218,-703.0726344,39624.44951,-43192.05533,24297.08531,1074691.978,19812.66459
13-02-2023,brand11,0,23.91187336,0,0,0,0,0,0,0,13.51913755,0,0,0,0,0,0,0,0.145474844,0,1.127900218,0.079198882,0,0,0,0,5.113448165,0,17.80164964,0,4.990136138,0,7.276935683,0,0,1.858285701,-2972.731964,48982.38509,18962.71597,-13145.9395,-36509.94548,-11706.44837,-2645.89636,14048.14313,17366.48317,-1214.338094,28278.36689,20993.45559,-1952.309059,19338.87402,-16868.6856,13042.0015,554504.656,12134.41499
13-02-2023,brand12,0,0,0,0,8321.396318,0,21.63591301,0,0,0,0,0,0,0,0,0,0,1.194096094,0,0,0.742715214,0,0,0,0,0,0,0,0,0.457093676,0,0,0,0,7.87819636,-4646.529824,32927.96832,31724.50844,-22059.33572,-107883.4283,-16158.56751,-13.41301702,21646.13628,16116.96443,0,40074.70563,32784.47349,-137.7294321,32890.07857,-17296.5585,10495.39279,848414.4607,164762.6923
13-02-2023,brand14,0,0,0,0,0,0,0,199.2136957,0,551.0515976,0,0,0,0,0,0,0,46.89653392,0,0,0,1696.746422,0,0,74.24790782,0,0,350.9353325,0,0,0,569.2325488,0,0,33.47049433,-12620.47932,93362.75685,88335.03687,-57806.84015,125694.0519,-53260.80286,-11073.119,58942.81476,72959.85122,-2119.561237,113073.1612,95064.86461,-12354.06025,89900.58326,-45271.80612,21612.50003,2293785.484,39368.79881
13-02-2023,brand15,0,0,0,10370.5487,0,0,0,0,0,0,0,0.376265123,0,0,0,0,0,1.505532446,0,1.235536824,0,858.0272712,0,0,0,0,0,0,0,7.963897948,0,0.527680084,0,0,0,-9902.634494,13162.18421,61352.81162,-50217.52375,207675.5912,-43927.65913,-6215.771138,45949.34806,15973.63982,-3818.548392,96138.52743,65137.47125,-5725.966043,59090.11786,-65904.99306,104292.1835,1374342.349,17271.51101
13-02-2023,brand18,0,0,0,0,0,3315.440729,163.5425172,494.3355149,0,0,0,267.5711681,0,0,12556.44874,0,0,376.401394,0,0,0.347926019,1075.580143,0,0,0,0,0,995.5425216,9513.867514,2.243135137,8768.143136,1330.539279,0,0,333.1135573,-6205.151445,77507.244,50762.48033,-28943.08641,-37772.16534,-27948.31871,-3672.521302,31935.73739,36986.99649,-736.6516549,50141.06751,42820.32687,-5945.543014,52206.0876,-43145.54502,0,1136844.733,32667.57065
13-02-2023,brand19,0,0,2650.12372,0,73648.74182,0,0,15293.70642,0,15616.68768,69747.13375,0,0,0,3189.96891,0,0,0,0,295.2562072,18.31704773,9.154085458,14149.44545,0,13912.68462,48.43999945,0,110773.9913,5906.982733,1601.301409,2942.067512,35737.9124,0,4184.648445,0.173051191,-26479.55646,179196.6741,147844.3843,-122447.2786,-148285.2308,-161782.1802,-3569.47037,102545.0882,270864.6506,-4269.659869,178697.7254,153684.738,-30916.90933,146185.2065,-320748.8686,477792.9944,3994349.45,270832.6316
13-02-2023,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.908832159,0,0,0,0,0,-16341.38694,0,94449.65173,-84022.78787,748611.6467,0,0,71513.36603,74956.53568,0,136597.0735,102413.2491,0,92038.72006,-148044.7255,178331.3533,2131302.68,30674.19336
13-02-2023,brand4,0,0,0,0,78842.8535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635.6747174,18489.43707,0,0,0,0,0,197.3226155,0,0,0,412.9228159,0,0,73.95830252,-24598.68962,266487.3222,146433.8463,-111651.9416,-156848.9229,-130969.6678,-415.2768667,100618.6935,199627.1569,-87053.9604,157646.6414,145231.6163,-30991.66314,143194.1876,-204475.5576,502852.7438,4250265.668,51008.7576
13-02-2023,brand8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.358130861,0,0,0,0,0,0,0,0,0,39.07483263,0,0,0,0,0,-5436.16558,-36782.78009,55450.10635,-23662.41422,-71607.64682,-25343.4005,-715.8489795,28852.64143,31816.82736,-2.518470424,46707.96622,40463.37324,-5585.408158,57104.71322,-44765.27893,23340.99944,1059636.481,186212.749
20-02-2023,brand0,367774.9601,11060.4599,64880.13164,0,0,16445.01595,4190.393728,114042.2633,0,273104.0929,0,0,0,0,0,9597.040468,6819.224241,0,0,4832.226698,0,134376.4283,302178.5645,0,108933.8273,25484.9741,0,152887.2206,0,53091.44637,15236.28025,194738.7698,0,35368.72703,177686.6496,-43108.92979,487171.7812,319512.6435,-322023.8527,-303408.3718,-430450.9399,-11128.69159,220452.7076,354762.2952,-10520.62497,407474.05,355256.9055,-68440.01586,322330.2179,-507715.5598,2550542.769,6531091.754,0.00078254
20-02-2023,brand1,117.091065,188.5520414,0,2190.996999,0,0,908.1263128,0,0,0,32871.00818,0,0,0,0,0,729.8704557,0,0,2487.952222,39070.24328,33866.80139,0,0,0,0,0,2739.042094,0,11830.96585,0,8447.324832,0,0,5022.939009,-11364.36371,284209.0314,114685.3823,-63744.06142,-62143.28668,-63007.44696,-228.4450756,68621.11876,94775.78838,-962.2081107,116736.506,100202.9167,-18666.24219,115577.6792,-183248.4386,0,2738117.057,0.0000154
20-02-2023,brand10,0,9.475715625,0,0,2636.412479,0,0,799.7698114,92.17810762,0,0,0,0,752.7107743,360.1832659,256.3211512,0,0,0,0,0,0,0,0,2526.20611,0,0,15507.5971,294.2595226,10.64400843,0,307.3416392,0,0,0,-5154.718314,105530.9372,40446.29341,-32794.56854,-37371.66158,-29337.42612,-32.1118463,28734.8529,52284.1672,0,55906.10968,44625.00811,-731.3127898,41216.03558,-60594.27887,27507.45908,1122146.534,-0.0000322
20-02-2023,brand11,0,25.58702842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875158603,0,0,0,0,0,0,0,0,0,1.398550915,0,0,0,0,0,-2284.621252,52065.2266,19442.49611,-13478.548,-32125.2009,-12106.47591,-2712.840805,14403.57849,21950.6848,-970.0682505,28958.43078,21524.61594,-2001.704889,19828.17141,-17728.26202,11445.95555,572961.01,7070.013576
20-02-2023,brand12,0,0,0,0,8852.316046,0,92.22176172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373866462,0,0,0,0,0,-3676.607396,39583.30808,33489.3293,-23286.48714,-109649.2855,-17057.46172,-14.15917742,22850.30159,27588.90923,0,41878.40357,34608.25975,-145.3912615,34719.7396,-24535.22778,9512.342668,898613.957,154747.2125
20-02-2023,brand14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609.217562,0,0,0,0,0,0,0,0,0,0,0,0,0,-9700.287017,94837.33634,90580.5077,-59276.28623,132091.6102,-54614.68897,-11354.59696,60441.13724,89664.09583,-2464.156291,115861.9662,97481.40723,-12668.09965,92185.85018,-63694.12497,20395.22932,2358880.508,-0.0000152
20-02-2023,brand15,0,0,0,14046.76964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246743892,0,214.4356536,0,0,0,0,0,0,0,1.284566969,0,0,0,0,0,-8007.69666,22280.84983,66188.77669,-54175.78067,239510.5978,-47655.56836,-6705.712044,49571.17787,55269.71458,-3128.078154,101965.9554,70271.75162,-6177.299422,63747.73238,-114770.7955,119877.9932,1510485.666,-505.8228644
20-02-2023,brand18,0,0,0,0,0,3560.08184,641.4657493,0,0,0,0,0,0,0,13400.87098,0,0,0,0,2.849751223,0,1096.143123,0,0,0,0,0,0,10258.96454,11.43248201,9455.091952,0,0,0,0,-4903.479498,82889.53782,53516.5161,-30513.34647,-19496.77496,-29464.60927,-3871.767969,33668.35886,57233.95707,-814.9374084,52395.23114,45143.47403,-6268.108776,55038.44394,-61878.24879,0,1206989.925,7873.512144
20-02-2023,brand19,0,0,2411.00539,0,66683.36453,0,0,14047.97914,0,13503.4524,54742.52488,0,0,0,2943.48572,0,0,0,0,56.9983506,0,0,12807.29202,0,12837.89698,0,0,100295.4607,5546.603961,2684.837347,2689.136035,32509.63741,0,3874.933978,0,-19542.30288,180131.1006,145566.9851,-120561.0972,-94012.27822,-159290.0829,-3514.486146,100965.4807,243689.9014,-8465.986153,177979.9498,151317.3739,-30440.66438,143933.3654,-318539.6997,433189.5014,3950040.249,49878.77928
20-02-2023,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.216404334,0,0,0,0,0,-13104.86696,0,101050.1784,-89894.64275,800927.6798,0,0,76511.01152,128265.5872,0,144011.3403,109570.3044,0,98470.76096,-232222.3122,196376.5781,2299785.95,-0.000000789
20-02-2023,brand4,0,501.6487293,0,0,68749.09186,0,0,0,0,0,15600.94253,0,0,0,0,0,0,0,0,0,975.3386659,15903.18397,0,0,0,0,0,0,0,0,0,0,0,0,0,-17353.74984,261965.8956,137821.1441,-105084.9835,-143170.0695,-123266.5119,-390.8518032,94700.67062,96271.61846,-1662.46467,152206.2715,136689.6248,-29168.84708,134772.0302,-172549.7454,419048.1267,4003056.381,0.00000697
20-02-2023,brand8,0,0,0,0,0,0,39.068726,0,0,0,0,0,0,0,0,0,0,0,0,2.232236346,0,0,0,0,0,0,0,0,0,25.23529169,0,0,0,0,0,-4049.106929,-31094.28872,55101.31629,-23513.57384,-68726.45704,-25183.98644,-711.3461747,28671.15369,30066.41165,-3.115044457,46819.38883,40208.85214,-5550.275045,56745.51542,-56188.16881,20592.08097,1060941.847,110490.8805
27-02-2023,brand0,365670.3722,21296.2607,59383.53218,0,0,18717.1774,3978.592087,115099.0068,0,261239.7017,0,0,0,0,0,9526.624485,7017.733874,0,0,7017.533863,0,134354.6881,303553.9146,0,102425.6196,31971.06729,0,111386.1279,0,37319.94669,16851.17344,177007.3582,0,26726.90991,163761.4197,-83505.56951,403544.974,335426.8586,-338326.6345,-545816.9942,-442119.8204,-15570.72833,231432.9672,472283.4311,-12305.16083,405125.1183,372951.4628,-72168.19503,338384.77,-714070.3333,2693016.096,6905950.769,1.2E-11
27-02-2023,brand1,874.0399122,1141.49923,0,13040.40014,12108.6428,0,984.4510652,0,0,0,72031.06597,0,0,0,0,0,1251.695668,0,0,4213.610363,23913.26499,39540.59821,0,0,0,0,0,1760.702913,0,9195.394641,0,10980.23737,0,0,3977.309568,-21552.29649,256979.0655,117874.0161,-65567.42153,-82421.50842,-64759.26279,-1113.476337,70529.01327,119129.6201,-2356.04064,114371.5719,102988.8898,-16640.63641,118791.1217,-208645.2791,0,2785318.406,2.45E-14
27-02-2023,brand10,149.2888848,12.54868684,1227.78629,0,3384.289106,0,1.000710891,787.5141856,188.8793567,620.4400713,0,0,0,1714.843909,390.9021493,278.1835902,0,0,0,1.060103548,11210.85986,4978.238772,0,0,2132.715622,147.4217061,0,22267.91368,317.3780554,38.07586429,190.2385106,198.385222,0,0,3259.267041,-9583.466245,116764.1971,40752.85069,-33068.88465,-31817.17822,-29559.78523,-2444.961524,28952.64488,59737.31716,0,54020.84001,44963.2374,-814.4715628,41528.42701,-53646.26712,30280.6013,1133046.546,-2.58E-13
27-02-2023,brand11,0,26.24130868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.313404789,0,0,0,0,0,0,0,0,0,1.130172125,0,0,0,0,0,-4279.108213,54406.62687,19735.70582,-13692.47991,-34112.96647,-12403.25002,-3337.560007,14620.79696,24752.24403,-1108.765397,28139.19561,21849.22583,-1908.911167,20127.19745,-21229.03538,12698.28836,585925.6617,6675.164012
27-02-2023,brand12,0,0,0,0,8655.530439,0,127.2802382,0,0,0,0,0,0,0,0,0,0,0,0,0.307235279,0,0,0,0,0,0,0,0,0,2.867272992,0,0,0,0,0,-6757.23358,40714.42511,33357.20934,-23212.69685,-116145.8456,-16990.16772,-271.6334886,22760.15405,26730.08391,0,40155.92567,34471.72546,-462.4791859,34582.7655,-26187.18314,9612.545814,898901.9895,144387.128
27-02-2023,brand14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479.395797,0,0,0,0,0,0,0,0,0,0,0,0,0,-18027.31631,97965.06862,91231.08304,-59748.55783,132963.4617,-55006.94742,-6736.451248,60875.24292,103873.471,-392.8784737,111906.1554,98181.54681,-11678.70455,92847.95555,-64760.05726,21687.28359,2378695.278,-2.2E-14
27-02-2023,brand15,0,0,0,15364.0556,0,0,0,0,30.14600103,0,0,0,0,0,0,0,0,0,0,0.154882244,0,24.5247133,0,0,0,0,0,0,0,0.683564731,0,0,0,0,0,-15155.20957,33639.07037,67889.13467,-55610.84029,259378.23,-49350.0593,-7737.291214,50844.63769,69086.47984,-3610.420445,99756.15027,72076.99926,-4688.489783,65385.38109,-120146.0148,137437.5404,1569309.594,-215.2082439
27-02-2023,brand18,0,0,0,0,0,2976.195615,146.3809164,0,0,0,0,0,0,27285.96776,6114.310544,0,0,0,0,1.682063591,0,994.9648029,0,0,0,0,0,66605.07116,5290.700785,8.106002812,8710.036458,0,0,0,0,-8670.552899,79691.39806,51285.17564,-29263.90072,-13449.9332,-28236.09928,-2499.310935,32264.57594,40829.71762,-108.5396594,48874.41859,43261.24276,-5579.970655,52743.64758,-43095.91407,0,1157998.837,8281.696825
27-02-2023,brand19,0,0,2170.352414,0,58644.28389,0,0,11601.74575,0,30715.7354,46003.67396,0,0,0,2447.011113,0,0,0,0,29.19283481,0,0,10689.1585,0,11773.71819,0,0,90571.8943,4786.052929,7041.290111,2471.320492,20316.04341,0,3241.698051,0,-36723.76838,141207.143,148250.4337,-122879.2742,-153068.8214,-158829.9822,-8091.041674,102826.7247,275709.7793,-6185.978245,173261.7208,154106.8278,-30668.06167,146586.699,-347025.0019,450401.1831,4039861.364,27545.37076
27-02-2023,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448495541,0,0,0,0,0,-24223.4373,0,101228.2719,-90123.26353,802339.2562,0,0,76645.85658,116989.1973,0,138657.6556,109763.4141,0,98644.30847,-247254.8188,204458.4382,2299822.564,3.23E-16
27-02-2023,brand4,0,1351.621345,0,0,51240.05623,0,0,0,0,0,27630.47062,0,0,0,0,0,0,0,0,0,5341.084444,8031.912311,0,0,0,0,0,0,0,0,0,0,0,0,0,-32919.47744,235223.4992,141689.2939,-108118.5484,-174766.1001,-124882.6536,-1611.021841,97358.58199,129382.3311,-7085.399067,149194.9555,140526.017,-25862.32804,138554.6023,-197564.1793,458367.3562,4109665.504,2.46E-16
27-02-2023,brand8,0,0,0,0,0,0,11.05795533,0,0,0,0,0,0,0,0,0,0,0,0,1.338374736,0,0,0,0,0,0,0,0,0,10.86014772,0,0,0,0,0,-7834.232901,-40796.36424,57777.77212,-24674.92387,-97386.09241,-25945.66701,-354.0026491,30063.80784,42401.98969,-133.2679411,46512.19351,42161.93101,-4940.976089,59501.83552,-70715.30115,22422.58869,1119590.973,89033.00124
06-03-2023,brand0,326994.4033,20251.85597,49797.9125,0,0,18416.52772,1117.316943,106283.5121,0,211427.5569,0,0,0,0,0,8959.759093,6812.301127,0,0,6187.3155,0,127081.8092,285258.6551,0,84984.99622,33692.90718,0,51689.54391,0,34075.74225,16228.63044,149754.6725,0,12196.79322,135986.2597,-110692.4508,486112.5591,340826.3579,-343772.8127,-351623.5203,-449236.7987,-18784.11941,235158.4356,539958.9436,-20430.71031,492229.1193,378955.0106,-73573.27097,343831.8841,-655933.5356,2900769.561,7092317.795,3.07E-19
06-03-2023,brand1,1886.512475,2318.285786,0,19120.71024,21083.76076,0,369.7566734,0,0,0,104859.9468,0,0,0,0,0,1542.652413,0,0,4210.176268,4726.564913,43977.65668,0,0,0,0,0,665.0462713,0,9878.200363,0,13327.94388,0,0,1676.22114,-28144.75349,268024.4762,117992.5956,-65633.38141,-69728.1908,-64824.40967,-1774.269231,70599.96444,120233.691,-6410.430766,137418.6888,103092.4952,-14747.01491,118910.6239,-183379.0723,0,2766911.336,5.27E-23
06-03-2023,brand10,362.9225189,16.46482179,3187.763821,0,4354.863141,0,40.73606376,1742.597934,69.43620884,1401.509207,0,0,0,2794.999044,824.8327665,384.9811793,0,0,0,0.093279009,17313.98906,9759.491194,737.6537045,0,3975.565624,293.3405863,0,29550.97401,637.3324253,14.73198194,628.5432004,153.1139071,0,0,5636.915365,-12484.32829,99526.18585,40694.27675,-33021.35486,-26568.64662,-29517.29905,-4248.301383,28911.03134,59784.36059,-713.3483574,64780.19212,44898.61189,-871.4291719,41468.73834,-50334.69415,29491.51968,1132434.861,-2.61E-21
06-03-2023,brand11,50.03849538,27.04979435,0,0,0,0,0,0,0,580.5385725,0,0,0,555.4963739,0,0,0,0,0,0.663988623,0,0,0,0,776.1278277,0,0,3214.233828,1182.660775,0.672568899,23.03946759,306.1585434,0,0,195.7273835,-5778.377109,54876.54249,20428.57405,-14173.18653,-29499.58346,-12965.38819,-3907.960224,15134.09432,32681.79442,-3542.176672,34561.50184,22616.29414,-1880.453936,20833.80991,-22343.36387,14822.67043,609935.7215,6687.898258
06-03-2023,brand12,0,0,0,0,8367.056374,0,121.9656935,0,0,0,0,0,0,0,0,0,0,0,0,0.253328488,0,0,0,0,0,0,0,0,0,1.597724344,0,0,0,0,0,-8787.211053,44701.40542,33250.99261,-23138.78249,-116779.5295,-16936.06727,-463.3011512,22687.68069,26039.63851,0,48022.36519,34361.95987,-698.4940561,34472.64634,-23883.86026,9454.487334,899559.6302,139257.6035
06-03-2023,brand14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.4136205,0,0,0,0,0,0,0,0,0,0,0,0,0,-23836.23745,107584.2978,92466.03446,-60557.34541,127457.3043,-55751.55009,-3255.152915,61699.2819,113187.2105,-1740.109173,135796.0999,99510.58334,-11015.53933,94104.79381,-71047.49248,23350.13712,2410880.015,-3.88E-23
06-03-2023,brand15,0,0,0,16377.55117,0,0,0,0,5.559163543,0,0,0,0,0,0,0,0,0,0,0.122327045,0,12.35017395,0,0,0,0,0,0,0,0.444646239,0,0,0,0,0,-20526.2163,25821.83089,70482.28996,-57735.00265,299055.4558,-51572.29682,-8701.933641,52786.74584,97648.3158,-12118.35001,123171.6137,74830.11805,-3584.752384,67882.90073,-127327.7042,133455.4304,1652322.489,-14.65907557
06-03-2023,brand18,0,0,0,0,0,2685.331667,728.0140359,0,0,0,0,0,0,26718.28578,3101.225663,0,0,0,0,3.92184033,0,214.9895152,0,0,0,0,0,64832.34705,3007.564073,1.655318823,8160.764751,0,0,0,0,-11103.9123,89141.82182,50344.71147,-28727.26124,-41665.47661,-27718.30755,-1561.865104,31672.91027,33915.66759,-786.379506,57865.84513,42467.92094,-5163.420707,51776.43804,-37263.0768,0,1133810.394,10863.51734
06-03-2023,brand19,0,0,1899.672618,0,50943.01747,0,0,9320.363439,0,42656.70052,24476.38581,0,0,0,1986.007589,0,0,0,0,18.56495288,0,0,5635.463465,0,10447.42102,0,0,79460.56836,4018.8551,1495.262168,2206.787261,8922.443306,0,2643.93912,0,-48701.52431,167660.8925,150703.7522,-124912.7387,-91610.82682,-161458.376,-11664.75913,104528.3501,304983.6621,-5724.251043,210603.7596,156657.0607,-30921.10899,149012.4853,-326838.4471,486670.7837,4126253.48,18979.02353
06-03-2023,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277062773,0,0,0,0,0,-31009.66488,0,99333.53806,-88436.38699,787321.5214,0,0,75211.24256,101924.3964,0,163824.3334,107708.9242,0,96797.9398,-207885.5348,240578.9401,2249789.878,2.02E-25
06-03-2023,brand4,0,1436.080412,0,0,26644.33201,0,0,0,0,0,31397.06216,0,0,0,0,0,0,0,0,0,9893.917709,1545.641111,0,0,0,0,0,0,0,0,0,0,0,0,0,-43248.11916,266696.0948,142686.9013,-108879.7905,-143130.4721,-125761.9286,-2535.650213,98044.06523,141260.2772,-16796.37437,179590.5172,141515.4339,-22928.74757,139530.1388,-173641.7077,494541.4569,4136538.33,2.67E-26
06-03-2023,brand8,0,0,0,0,0,0,5.706253353,0,0,0,0,0,0,0,0,0,0,0,0,1.420438402,0,0,0,0,0,0,0,0,0,16.15314307,0,0,0,0,0,-10313.71102,-33403.37149,58305.83913,-24900.44335,-80339.38526,-26182.8006,-60.62976633,30338.57968,45042.09345,-139.9003,56206.92949,42547.27513,-4320.939342,60045.65981,-64933.91198,23526.11232,1133911.775,77793.11196
13-03-2023,brand0,273409.5069,17796.52163,42296.6407,0,0,17043.2101,4008.288686,95315.77195,0,171958.5412,0,0,0,0,0,8103.413061,6202.751834,0,0,3072.725372,0,114736.3494,257625.5741,0,72795.0105,31741.97921,0,32681.52197,0,55932.34909,14900.30367,126165.0997,0,7961.525269,117797.8653,-66607.97206,415288.1921,338657.3996,-341585.1036,-420112.2021,-446377.9356,-18664.58061,233661.9291,512773.9478,-43908.66843,466093.8325,376543.4083,-73105.06376,341643.7991,-573082.0124,2826643.647,7142582.98,1.52E-25
13-03-2023,brand1,2653.54671,2518.101684,0,21947.92658,25013.60534,0,1308.974977,0,0,148.6707836,123962.397,0,0,0,0,0,1738.93716,0,0,2197.367647,3740.215261,48299.30149,977.8411929,0,0,0,0,4919.960368,0,20122.09925,0,14875.82181,0,0,1035.206919,-16904.79654,256502.3028,117027.0995,-65096.32417,-68706.19401,-64293.972,-1759.750947,70022.26722,111244.1458,-6062.859926,129978.9539,102248.9218,-14626.34475,117937.6158,-154162.9155,0,2730888.39,1.8E-30
13-03-2023,brand10,597.2338606,20.1860577,4456.980757,0,5281.097703,0,8.252273933,2197.93444,56.58125979,2079.319863,0,0,0,3457.03038,1050.237998,465.3568667,0,0,0,1.775396347,21563.92748,12193.40548,1439.285153,0,6855.580923,394.8468913,0,36301.44059,809.3451988,9.043144651,860.1024047,134.4426911,0,0,10627.85775,-7029.307199,96004.96918,37835.53372,-30701.62895,-31507.29574,-27443.73048,-3949.861333,26880.05264,31087.31412,-890.0141687,58495.32609,41744.5174,-810.2119131,38555.58995,-26610.16879,28780.67223,1050189.634,3.98E-28
13-03-2023,brand11,88.51949221,25.0792652,0,0,0,0,0.097439781,0,0,804.1484404,0,0,0,660.7651336,0,0,0,0,0,2.333274193,0,0,0,0,952.9401353,0,0,3704.189089,1314.389093,0.959441201,28.54049123,458.3557837,0,0,253.6687084,-3290.528826,47466.0132,19209.54413,-13327.43301,-28331.68946,-12191.70736,-3674.761353,14231.00076,20956.07969,-12786.8167,31470.41723,21266.71687,-1768.242012,19590.59844,-14997.44285,13715.11849,578758.474,6346.219957
13-03-2023,brand12,0,0,0,0,7716.827314,0,28.36643168,0,0,0,0,0,0,0,0,0,0,0,0,0.281040192,0,0,0,0,0,0,0,0,0,1.657340913,0,0,0,0,0,-5105.098772,41079.83104,31898.98713,-22197.94559,-109876.2355,-16247.43652,-444.4630459,21765.18586,17251.13613,0,44375.01877,32964.78178,-670.092865,33070.96767,-14466.80445,9765.330404,866870.7888,133786.1591
13-03-2023,brand14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.06159379,0,0,0,0,0,0,0,0,0,0,0,0,0,-13995.00532,101352.4223,89647.21139,-58711.25735,136494.4541,-54051.96649,-3155.919719,59818.38195,91928.24975,-1447.121592,126285.1783,96477.0075,-10679.73109,91236.01323,-44648.63135,22971.09186,2333578.636,6.24E-31
13-03-2023,brand15,0,0,0,15414.03428,0,0,0,0,2.696661654,0,0,0,0,0,0,0,63.44758431,0,0,0.094718238,38011.14682,2011.844633,0,0,0,0,0,0,0,0.315422341,0,0,0,0,0,-11569.08304,21607.27497,65597.79333,-53733.9064,287558.1203,-47998.28255,-8098.880511,49128.56898,57438.7922,-43989.27195,111170.6816,69644.31237,-3336.325283,63178.5445,-70835.76429,111179.2104,1543302.22,154.4347462
13-03-2023,brand18,0,0,0,0,0,2545.713537,491.230099,0,0,0,0,0,0,8943.041425,2309.042967,0,0,0,0,0.779086258,0,42.32859139,0,0,0,0,0,20474.63406,2345.751023,0.71354843,7815.762443,0,0,0,0,-6863.600755,78304.95535,51386.49945,-29321.71723,-31944.94973,-28291.88517,-1594.18493,32328.32087,41574.62412,-690.4746221,55903.82865,43346.71374,-5270.267871,52847.85288,-46065.66843,0,1150490.73,16897.25774
