date,hierarchy,paid_media_digital_video_other_spend_usd,paid_media_digital_social_snapchat_spend_usd,paid_media_digital_search_bing_spend_usd,paid_media_digital_mobile_other_spend_usd,paid_media_digital_display_warner_spend_usd,owned_media_digital_video_youtube_views,paid_media_digital_video_twitch_spend_usd,paid_media_traditional_flex_television_spend_usd,paid_media_digital_video_hulu_spend_usd,paid_media_traditional_cinema_spend_usd,owned_media_digital_social_facebook_impressions,paid_media_traditional_fixed_television_spend_usd,paid_media_digital_search_google_spend_usd,paid_media_digital_social_pinterest_spend_usd,paid_media_digital_video_google_spend_usd,paid_media_digital_social_meta_spend_usd,paid_media_digital_display_the_trade_desk_spend_usd,paid_media_retail_spend_usd,paid_media_digital_video_the_trade_desk_spend_usd,owned_media_digital_social_instagram_impressions,paid_media_digital_social_x_twitter_spend_usd,paid_media_digital_audio_other_spend_usd,paid_media_digital_social_tiktok_spend_usd,paid_media_digital_display_other_spend_usd,paid_media_digital_video_youtube_spend_usd,paid_media_digital_audio_spotify_spend_usd,paid_media_digital_video_connected_ott_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_digital_video_roku_spend_usd,paid_media_digital_audio_pandora_spend_usd,paid_media_digital_search_other_spend_usd,paid_media_traditional_print_spend_usd,paid_media_digital_social_other_spend_usd,paid_media_traditional_radio_spend_usd,paid_media_traditional_ooh_spend_usd,competitor_paid_media_digital_social_spend_usd,commercial_execution_socvi_nartd_percentage,commercial_execution_sovi_ssd_percentage,competitor_paid_media_digital_internet_spend_usd,bottler_promo_spend_usd,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,weather_population_weighted_average_temperature_celsius,macroeconomics_consumer_price_index_seasonally_adjusted,commercial_execution_total_ko_cde,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,average_selling_price_vs_competitor_average_selling_price_ratio,competitor_paid_media_traditional_television_spend_usd,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,weather_population_weighted_average_precipitation_mm,macroeconomics_yoy_percentage_change_in_real_private_consumption,average_selling_price_relative_to_12_week_moving_average_ratio,varying_intercept,holiday_effect
27-02-2023,brand12,0,0,0,0,0,0,0,0,0,2.81382E-05,2.24602E-06,0,0,0,0,0,0,0,0,5.22577E-08,0,0,0,0,0,0,0,8.31845E-09,0,0,0,0,0,0,0,-2.09935E-05,0.001145624,0.000937481,-7.05343E-06,6.0108E-05,0.000319984,0.000838769,-0.000975079,0.000923586,-0.000638977,-0.001419306,0,0.002746806,-0.000203203,0.00033785,-0.000935238,0.013594634,7.55456E-07
27-02-2023,brand14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31643E-06,-0.000811238,0.004043745,0.00355646,-0.000254402,0.000207171,0.001242029,0.00327311,-0.004208704,0.003497366,-0.003336038,0.001737721,-6.10711E-05,0.013445828,-0.000866942,0.001975013,-0.00382767,0.054444793,3.9726E-12
27-02-2023,brand15,0,0,0,0,0.000149957,2.469E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69485E-08,0,0,0,0,0,0,0,9.83892E-09,0,0,0,0,0,0,1.68906E-06,-0.000314379,0.0031882,0.002614925,-0.000270426,0.001341636,0.000375657,0.003846805,-0.003673013,0.002589188,-0.002948321,0.003191844,-0.000599182,0.01050088,-0.000699885,0.000877102,-0.003463998,0.044522985,6.70761E-11
27-02-2023,brand18,0,0,3.57189E-05,0,0,0,0,0,2.90523E-05,0,2.36014E-06,0,5.10157E-05,9.2268E-05,0,0.000134889,0,0,0,1.0693E-07,0,0,0,0,0,0,0,4.13873E-08,3.34937E-05,0,0,0,0,0,4.22189E-06,-0.000563869,0.003352742,0.002776611,-0.000145838,0,0.001488727,0.002915464,-0.003431444,0.002736918,-0.0028862,-0.000207643,-2.78857E-05,0.011974979,-0.000643198,0.001197551,-0.003119271,0.046452261,-2.48979E-12
27-02-2023,brand19,0.000106679,0.000161111,0,0,0,0,4.37318E-05,0,6.61107E-05,0.000217168,0,0.000177547,3.64324E-05,0,0,0.000201589,0,0,0,3.82691E-05,0,0,5.78507E-05,0,7.74273E-05,3.48428E-05,8.88211E-05,1.07049E-07,3.49809E-05,0,0,0,0,0,0,-0.001281821,0.004643724,0.004075023,-0.0002024,0.0028648,0.00110538,0.003709879,-0.005395286,0.004102814,-0.005823205,-0.001364521,-0.000827913,0.022998152,-0.001004607,0.00125254,-0.005289068,0.071097186,-1.7753E-14
27-02-2023,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51445E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003180118,0.002464312,0,0.001158923,0,0.002594617,-0.004530239,0.002468526,0,0.008255179,0,0.008998729,-0.000670878,0.000815779,-0.004230162,0.041238429,7.59477E-13
27-02-2023,brand4,0,0,0,0,0,0,0,1.49957E-05,0,0.000282554,0,0.00018684,0,0,0,0,0,1.83719E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17754E-05,-0.001011195,0.004009258,0.003129788,-3.89268E-05,0.002619571,0.001558295,0.003813507,-0.00520577,0.003114779,-0.004982105,-0.001155383,-0.000873906,0.019190617,-0.000813703,0.000916097,-0.004851759,0.065866006,2.52464E-12
27-02-2023,brand8,0,0,0,0,0,0,0,0,0,0,5.72739E-07,0,0,0,0,0,0,0,0,2.55829E-07,0,0,0,0,0,0,0,1.23607E-07,0,0,0,0,0,0,0,-0.000341421,0.002063692,0.001575275,-1.36141E-05,0.000210132,-0.000452269,0.001784675,-0.001740768,0.001561653,-0.00162528,-0.000969998,-2.2927E-05,0.005467758,-0.0003478,0.000518549,-0.001690989,0.021064167,9.03646E-10
06-03-2023,brand0,0.000206962,0.000231582,0.000120531,0,0,0,5.8806E-05,0,0,0,7.41235E-06,0,9.581E-05,0,0,7.57882E-05,0,5.47601E-05,0.000299315,4.25133E-05,0,9.93072E-05,0.00010601,0.000175111,0.000212403,0.000147959,0.000200661,1.76894E-05,0,0,0,5.4475E-05,0,3.79039E-05,0.000179291,-0.002367273,0.007377682,0.00574335,-0.0002839,0.010582404,0.002200178,0.006869039,-0.00976352,0.005807803,-0.009810487,-0.001552615,-0.002424456,0.033220705,-0.00190388,0.001675537,-0.00860961,0.092304739,-5.85472E-21
06-03-2023,brand1,3.72755E-05,0,0,0,8.78278E-05,0,0,7.87345E-05,0,8.01868E-05,2.83864E-06,0.000281713,0,0,0,4.81479E-06,0,2.03853E-05,1.25202E-05,3.58629E-05,0,0,0,3.26088E-06,0,0,0,1.0273E-05,0,0,0,0,0,1.54774E-05,0.000101696,-0.000463903,0.002280677,0.001819159,-2.99433E-05,0,0.001456584,0.002071389,-0.002212487,0.001815024,-0.001866923,-0.000652068,-0.000622918,0.009207898,-0.000549721,0.000591563,-0.002074426,0.026885118,1.55154E-12
06-03-2023,brand10,1.29162E-06,1.50733E-05,0,0,0,7.2988E-07,0,8.07992E-05,1.36562E-05,3.24303E-05,1.399E-06,0,1.70383E-05,3.34468E-05,0,3.32055E-05,0,4.92876E-07,5.31634E-06,2.38053E-07,0,6.70447E-06,7.48962E-06,4.23275E-05,3.56592E-05,3.62647E-05,1.57908E-05,3.78504E-09,1.4896E-05,0,0,1.14288E-05,0,0,7.72657E-05,-4.25387E-05,0.001508775,0.001106771,-0.000110053,0.000198402,0.000763803,0.001484203,-0.002060555,0.001116012,-0.001418108,-0.000267039,-8.07519E-05,0.005166577,-0.000400118,0.00035368,-0.001841324,0.019325223,8.31653E-12
06-03-2023,brand11,6.38149E-06,1.48837E-05,0,0,0,0,0,0,3.77825E-05,0,0,0,1.28564E-06,1.61589E-05,0,3.17379E-05,0,7.66727E-07,2.75288E-06,4.94602E-08,0,0,0,1.934E-06,2.32009E-05,0,0,7.82463E-08,0,0,0,0,0,0,0,-0.000189744,0.001618979,0.001070973,-0.000218502,0.000207306,0.000780938,0.001655192,-0.001985685,0.00108599,-0.00143206,-0.001436699,-0.000820053,0.005211153,-0.000398635,0.000283706,-0.001843076,0.024544447,6.26732E-06
06-03-2023,brand12,0,0,0,0,0,0,0,0,0,2.64332E-05,2.08415E-06,0,0,0,0,0,0,0,0,3.07124E-08,0,0,0,0,0,0,0,6.94031E-09,0,0,0,0,0,0,0,-2.98717E-05,0.001075875,0.000880404,-1.13341E-05,5.56976E-05,0.000330984,0.000987131,-0.000915713,0.000867355,-0.000600074,-0.001344447,0,0.002579571,-0.000248953,0.000317281,-0.000870108,0.012749286,1.60166E-07
06-03-2023,brand14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29283E-06,-0.000667378,0.003574668,0.003143908,-0.000107219,0.000194547,0.001189658,0.003624232,-0.003720491,0.003091669,-0.002949056,0.001452865,-0.000235921,0.011886103,-0.000999791,0.00174591,-0.003370939,0.047520943,2.76247E-16
06-03-2023,brand15,0,0,0,0,0.000161766,5.72921E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61605E-08,0,0,0,0,0,0,0,7.05764E-09,0,0,0,0,0,0,1.28514E-06,-0.000238991,0.003290992,0.002699234,-0.000302396,0.00129529,0.000286705,0.004668781,-0.003791436,0.002672667,-0.003063409,0.003658991,-0.001999614,0.010981205,-0.000942486,0.000905381,-0.003477936,0.046054394,1.11009E-13
06-03-2023,brand18,0,0,3.51607E-05,0,0,0,0,0,1.58572E-05,0,8.9063E-06,0,5.24573E-05,9.72444E-05,0,0.000142012,0,0,0,2.53851E-08,0,0,0,0,0,0,0,8.80463E-08,1.8385E-05,0,0,0,0,0,1.91155E-06,-0.000537606,0.003391111,0.002808387,-9.39015E-05,0,0.001715793,0.003485453,-0.003470713,0.002768239,-0.002919229,-0.000662757,-0.000208164,0.012112018,-0.000848699,0.001211256,-0.003165427,0.047157557,-4.55397E-16
06-03-2023,brand19,4.15958E-05,0.000188043,0,0,0,0,3.39497E-05,0,5.21722E-05,0.000179881,0,8.23342E-05,3.10969E-05,0,0,0.000171267,0,0,0,7.53639E-06,0,0,2.15954E-05,0,6.4521E-05,2.85859E-05,6.88307E-05,5.99122E-08,2.72753E-05,0,0,0,0,0,0,-0.001040817,0.003801653,0.003336078,-0.000234996,0.002492919,0.001056975,0.003868263,-0.004416932,0.003358829,-0.004767253,-0.000657686,-0.000616983,0.01882778,-0.001072925,0.001025411,-0.004209547,0.057835725,-1.36055E-18
06-03-2023,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65007E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003159829,0.002448589,0,0.001380808,0,0.003119915,-0.004501335,0.002452776,0,0.008202509,0,0.008941315,-0.000869623,0.000810574,-0.00415286,0.040738195,3.07384E-17
06-03-2023,brand4,0,0,0,0,0,0,0,3.37834E-05,0,0.000138581,0,0.000222982,0,0,0,0,0,2.17956E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51739E-05,-0.000938547,0.004226878,0.003299671,-6.41425E-05,0.002958883,0.001849671,0.004689722,-0.005488337,0.003283847,-0.005252531,-0.000990626,-0.002168825,0.020232272,-0.001119152,0.000965822,-0.005003228,0.069415508,1.55822E-16
06-03-2023,brand8,0,0,0,0,0,0,0,0,0,0,2.55031E-07,0,0,0,0,0,0,0,0,5.03464E-07,0,0,0,0,0,0,0,1.22971E-07,0,0,0,0,0,0,0,-0.000241522,0.001684602,0.001285905,-1.88612E-06,0.000178343,-0.000299548,0.001852506,-0.001420997,0.001274785,-0.001326724,-0.000647297,-1.94689E-05,0.004463358,-0.000370381,0.000423294,-0.001343338,0.017208,2.37504E-12
13-03-2023,brand0,0.000213689,0.000233997,0.000132828,0,0,0,4.5989E-05,0,0,0,2.39652E-05,0,0.000104894,0,0,5.91934E-05,0,5.65745E-05,0.000311258,7.95198E-05,0,0.000111666,0.000112953,0.000183982,0.000219189,0.00015208,0.000215278,9.02927E-06,0,0,0,5.87428E-05,0,4.11597E-05,0.000193685,-0.002558227,0.007972796,0.006206632,-0.0003068,0.011215161,0.00204425,0.006924158,-0.010551086,0.006276284,-0.010601841,-0.002017504,-0.005666885,0.035900423,-0.00124598,0.001810693,-0.009172936,0.098967149,6.99105E-25
13-03-2023,brand1,5.56501E-05,3.90031E-06,0,0,0.000133135,0,0,9.0605E-05,0,0.000123522,1.18732E-05,0.000423454,0,0,0,3.70167E-05,0,2.9566E-05,1.98605E-05,8.9329E-05,0,0,9.34223E-06,3.46083E-06,0,0,0,6.92126E-06,0,0,0,0,0,2.3165E-05,0.000151359,-0.00066186,0.003253887,0.002595431,-4.27206E-05,0,0.002005208,0.002631482,-0.003156599,0.00258953,-0.002663576,-0.000924246,-0.000847478,0.013137092,-0.000474965,0.000843995,-0.002903285,0.038673118,1.38118E-14
13-03-2023,brand10,7.76858E-07,1.3456E-05,0,0,0,3.36703E-07,0,7.34757E-05,1.17285E-05,2.63861E-05,2.00934E-07,0,1.5487E-05,2.80473E-05,0,2.74054E-05,0,4.12477E-07,4.77128E-06,9.52943E-08,0,5.9819E-06,1.02891E-05,4.88782E-05,4.18393E-05,3.22853E-05,1.34366E-05,2.90087E-08,1.28096E-05,0,0,9.3532E-06,0,0,6.85397E-05,-3.45543E-05,0.001225583,0.000899034,-8.93966E-05,0.000169161,0.000643709,0.001217998,-0.001673796,0.000906541,-0.001151934,-0.000276674,-8.80237E-05,0.004196828,-0.000196828,0.000287296,-0.001517258,0.015364782,1.21698E-13
13-03-2023,brand11,7.37567E-06,1.4377E-05,0,0,0,0,0,0,3.34019E-05,0,5.21864E-09,0,1.26382E-06,1.51171E-05,0,3.02647E-05,0,5.91132E-07,3.2532E-06,5.86086E-08,0,0,0,2.22577E-06,2.15817E-05,0,0,1.94463E-07,0,0,0,0,0,0,0,-0.000142229,0.00121356,0.000802784,-0.000163786,0.000152907,0.00053846,0.001231168,-0.001488437,0.000814041,-0.001073449,-0.001099926,-0.0023598,0.003906196,-0.000180957,0.000212662,-0.001397526,0.01836016,3.53631E-06
13-03-2023,brand12,0,0,0,0,0,0,0,0,0,2.0249E-05,4.67704E-07,0,0,0,0,0,0,0,0,2.71029E-08,0,0,0,0,0,0,0,6.6397E-09,0,0,0,0,0,0,0,-2.28718E-05,0.000823763,0.000674098,-8.67813E-06,4.59149E-05,0.000242763,0.000746332,-0.000701132,0.000664106,-0.000459458,-0.001009599,0,0.001975096,-0.000115435,0.000242932,-0.000658573,0.009713683,5.74068E-08
13-03-2023,brand14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0021E-06,-0.000730858,0.003914683,0.00344295,-0.000117418,0.000216184,0.001265941,0.003690957,-0.004074377,0.003385742,-0.003229564,0.001757445,-0.000221616,0.013016685,-0.000663057,0.001911978,-0.003653647,0.051554461,9.05991E-20
13-03-2023,brand15,0,0,0,0,0.000158935,3.43735E-07,0,0.000750751,0,0,0,0,0,0,0,0,0,0,0,2.90898E-08,0,0,0,0,0,0,0,5.37768E-09,0,0,0,0,0,5.21888E-06,2.39025E-05,-0.000227431,0.003131806,0.002568672,-0.000287769,0.00110335,0.000245306,0.004304652,-0.003608044,0.002543389,-0.002915232,0.003597444,-0.007421783,0.010450043,-0.000543155,0.000861588,-0.003284227,0.043830916,3.25346E-15
13-03-2023,brand18,0,0,4.08061E-05,0,0,0,0,0,1.45509E-05,0,7.73605E-06,0,6.17837E-05,3.96905E-05,0,5.63813E-05,0,0,0,1.76431E-08,0,0,0,0,0,0,0,2.33535E-08,1.67893E-05,0,0,0,0,0,1.1815E-06,-0.000621664,0.003921336,0.003247499,-0.000108584,0,0.001707535,0.003682008,-0.004013385,0.003201074,-0.003375673,-0.000575674,-0.00020707,0.014005824,-0.000594329,0.001400645,-0.003669039,0.054877877,2.77063E-19
13-03-2023,brand19,3.61429E-05,0.000217981,0,0,0,0,3.67282E-05,0,5.6428E-05,0.000195227,0,5.31211E-05,3.42874E-05,0,0,0.000188529,0,0,0,1.76989E-05,0,0,1.30482E-05,0,7.08942E-05,3.12428E-05,7.42467E-05,1.68545E-05,2.95349E-05,0,0,0,0,0,0,-0.001115626,0.0040749,0.003575861,-0.000251886,0.0027311,0.001032301,0.003873561,-0.004734401,0.003600247,-0.005109902,-0.001009625,-0.002811542,0.020181038,-0.000696458,0.001099113,-0.004489141,0.061817503,2.13089E-22
13-03-2023,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59082E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003903477,0.00302485,0,0.001482839,0,0.003488248,-0.0055607,0.003030023,0,0.010132923,0,0.011045604,-0.000650578,0.001001338,-0.004774562,0.05020217,1.10979E-20
13-03-2023,brand4,0,0,0,0,0,0,0,4.13164E-05,0,0.000106062,0,0.000249627,0,0,0,0,0,2.45309E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66979E-05,-0.00099095,0.004462882,0.003483905,-6.77238E-05,0.003160683,0.001797698,0.004646158,-0.005794773,0.003467198,-0.005545802,-0.001025912,-0.001470314,0.021361925,-0.000715592,0.001019748,-0.005204419,0.073245466,5.0846E-20
13-03-2023,brand8,0,0,0,0,0,0,0,0,0,0,2.23113E-07,0,0,0,0,0,0,0,0,1.31427E-06,0,0,0,0,0,0,0,1.79782E-07,0,0,0,0,0,0,0,-0.000298432,0.002081549,0.001588906,-2.33055E-06,0.000217917,-0.000446213,0.002057936,-0.001755831,0.001575166,-0.001639343,-0.000916816,-9.24761E-06,0.00551507,-0.000277153,0.000523036,-0.001622891,0.021524812,7.29174E-14
20-03-2023,brand0,0.000114066,0.000123624,7.46425E-05,0,0,0,1.83594E-05,0,0,0,4.51038E-06,0,5.87255E-05,0,0,2.38409E-05,0,2.96895E-05,0.000166161,2.74192E-05,0,6.35364E-05,6.21575E-05,0.000100147,0.000117294,8.09852E-05,0.000118696,1.12118E-05,0,0,0,3.25089E-05,0,2.27988E-05,0.000107328,-0.001417193,0.004416727,0.003438317,-0.000169959,0.006001909,0.001190701,0.003612994,-0.005845035,0.003476903,-0.005873152,-0.000807384,-0.00045642,0.019887926,-0.000751788,0.001003078,-0.00503132,0.053735205,7.72558E-20
20-03-2023,brand1,2.98253E-05,3.05079E-06,0,0,7.132E-05,0,0,3.97124E-05,0,6.67559E-05,2.15834E-06,0.000226277,0,0,0,2.47151E-05,0,1.29038E-05,1.09581E-05,2.88686E-05,0,0,1.0483E-06,1.51047E-06,0,0,0,8.10519E-06,0,0,0,0,0,1.24103E-05,8.58142E-05,-0.000342933,0.001685956,0.001344786,-2.21351E-05,0,0.001050154,0.001238615,-0.001635547,0.001341729,-0.001380095,-0.000436292,-0.00044723,0.006806799,-0.00026804,0.000437304,-0.001495092,0.019908899,1.83162E-12
20-03-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000378702,0,0,0,0,0,0,0,0,0,-0.000378702,0
20-03-2023,brand11,1.11947E-05,2.11273E-05,0,0,0,0,0,0,4.79979E-05,0,1.52538E-09,0,1.87316E-06,2.19737E-05,0,4.44931E-05,0,8.21291E-07,5.40546E-06,2.99438E-07,0,0,0,3.3201E-06,3.15654E-05,0,0,9.44161E-08,0,0,0,0,0,0,0,-0.000193039,0.001647093,0.001089571,-0.000222297,0.000196093,0.000725272,0.001221733,-0.002020168,0.001104849,-0.001456929,-0.001555361,-0.003136631,0.005301648,-0.000267502,0.000288633,-0.001909828,0.025007521,1.53873E-05
20-03-2023,brand12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001404,0,0,0,0,0,0,0,0,0,-0.0001404,0
20-03-2023,brand14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88609E-07,-0.000142043,0.000760821,0.000669139,-2.28202E-05,4.04036E-05,0.000271505,0.001199624,-0.000791858,0.000658021,-0.000627668,0.000311091,-9.33638E-06,0.002529801,-0.000140356,0.000371594,-0.000713775,0.009277665,9.50545E-17
20-03-2023,brand15,0,0,0,0,0.000115762,1.87556E-07,0,0.000743779,0,0,0,0,7.20981E-06,0,0,0,0,0,0,1.84954E-08,0,0,0,0,0,0,0,3.29341E-09,0,0,0,0,0,4.84106E-06,8.16287E-05,-0.000161578,0.002224989,0.00182491,-0.000204445,0.000769682,0.000139038,0.002894409,-0.002563331,0.001806949,-0.002071124,0.002474135,-0.005088845,0.007424224,-0.000420292,0.000612114,-0.002360503,0.030804947,1.28042E-12
20-03-2023,brand18,0,0,3.71949E-05,0,0,0,0,0,1.15089E-05,0,8.90832E-06,0,5.69883E-05,2.3322E-05,0,3.58515E-05,0,0,0,1.17331E-08,0,0,0,0,0,0,0,5.75503E-08,1.32177E-05,0,0,0,0,0,7.67368E-07,-0.000568182,0.003583981,0.002968114,-9.92421E-05,0,0.001697616,0.002806097,-0.00366811,0.002925683,-0.003085261,-0.000260681,-4.10242E-05,0.012800893,-0.000591634,0.001280146,-0.003282518,0.050231119,1.68378E-15
20-03-2023,brand19,3.64682E-05,0.000259592,0,0,0,0,4.23201E-05,0,6.48919E-05,0.000224374,0,4.9605E-05,3.98861E-05,0,0,0.000219015,0,0,0,1.03585E-05,0,0,1.16449E-05,0,8.2379E-05,3.61718E-05,8.53041E-05,5.15067E-06,3.40476E-05,0,0,0,0,0,0,-0.001268511,0.004633323,0.004065896,-0.000286405,0.002985315,0.001195611,0.003372195,-0.005383202,0.004093624,-0.005810162,-0.000672135,-0.000488665,0.022946643,-0.000862511,0.001249735,-0.005017074,0.070115638,9.24628E-18
20-03-2023,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37689E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003025053,0.002344149,0,0.001058092,0,0.002293059,-0.004309341,0.002348158,0,0.007852648,0,0.008554903,-0.00054913,0.000776,-0.003900773,0.038501727,1.04728E-16
20-03-2023,brand4,0,0,0,0,0,0,0,3.66599E-05,0,6.8007E-05,0,0.000211428,0,0,0,0,0,2.08685E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67017E-05,-0.000806061,0.003630209,0.002833887,-5.50881E-05,0.002450944,0.001493683,0.003321763,-0.0047136,0.002820298,-0.00451108,-0.000672922,-0.001093889,0.017376273,-0.000633981,0.000829486,-0.004219818,0.059207041,3.63574E-16
20-03-2023,brand8,0,0,0,0,0,0,0,0,0,0,3.34439E-07,0,0,0,0,0,0,0,0,1.24153E-06,0,0,0,0,0,0,0,5.04383E-07,0,0,0,0,0,0,0,-0.000567396,0.003957554,0.003020914,-4.43097E-06,0.000393196,-0.000833026,0.002651603,-0.003338281,0.002994791,-0.003116808,-0.001582569,-6.83911E-06,0.010485551,-0.000573923,0.000994425,-0.003081211,0.041665952,2.88523E-11
27-03-2023,brand0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001365895,0,0,0,0,0,0,0,0,0,-0.001365895,0
27-03-2023,brand1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000391691,0,0,0,0,0,0,0,0,0,-0.000391691,0
27-03-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000378702,0,0,0,0,0,0,0,0,0,-0.000378702,0
27-03-2023,brand11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239042,0,0,0,0,0,0,0,0,0,-0.000239042,0
27-03-2023,brand12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001404,0,0,0,0,0,0,0,0,0,-0.0001404,0
27-03-2023,brand14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000787869,0,0,0,0,0,0,0,0,0,-0.000787869,0
27-03-2023,brand15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001375962,0,0,0,0,0,0,0,0,0,-0.001375962,0
27-03-2023,brand18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001051658,0,0,0,0,0,0,0,0,0,-0.001051658,0
27-03-2023,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000927965,0,0,0,0,0,0,0,0,0,-0.000927965,0
27-03-2023,brand3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000737177,0,0,0,0,0,0,0,0,0,-0.000737177,0
27-03-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001387142,0,0,0,0,0,0,0,0,0,-0.001387142,0
27-03-2023,brand8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000525898,0,0,0,0,0,0,0,0,0,-0.000525898,0
03-04-2023,brand0,0.000191322,0.000240506,0.000162666,0,0,0,1.68581E-05,0.000110016,9.05136E-05,0.000558937,2.77328E-05,9.21333E-05,0.000147858,0.000125337,0,0.000154048,0,1.78004E-05,0.000415257,0.000214469,0,0.000101953,0.000159611,0.000251826,0.00020359,0.000205912,0.000224449,1.90043E-05,1.37579E-05,0,0,5.56973E-05,0,1.29428E-05,0.000479216,-0.001282895,0.00672795,0.006047302,-0.000170008,0.012662098,0.002012646,0.007938004,-0.01005939,0.005923626,-0.009958957,-0.001311941,-0.001548482,0.032978426,-0.001385925,0.001475723,-0.008068392,0.091519901,2.79735E-08
03-04-2023,brand1,4.19458E-05,9.35724E-06,0,0,5.41509E-05,0,0,3.21587E-05,0,3.90536E-05,1.05993E-05,0.000268718,0,0,0,2.04684E-05,0,5.08438E-06,5.83677E-06,0.000188879,0,0,6.23933E-07,1.18244E-06,0,0,0,1.13153E-05,0,0,0,0,0,1.25104E-05,6.66177E-05,-9.35314E-06,0.002107078,0.001940533,-2.02373E-05,0,0.001354958,0.002423951,-0.002309404,0.001875478,-0.00194042,-0.000558301,-0.000165674,0.009365407,-0.000405412,0.000527844,-0.001957092,0.028239302,3.39971E-06
