date,hierarchy,owned_media_digital_social_linkedin_impressions,owned_media_digital_social_instagram_impressions,paid_media_digital_social_pinterest_spend_usd,paid_media_traditional_radio_spend_usd,paid_media_traditional_fixed_and_flex_television_spend_usd,paid_media_traditional_other_spend_usd,paid_media_digital_social_tiktok_spend_usd,paid_media_traditional_cinema_spend_usd,paid_media_digital_video_youtube_spend_usd,paid_media_digital_display_youtube_spend_usd,paid_media_digital_mobile_other_spend_usd,paid_media_digital_video_other_spend_usd,paid_media_digital_video_twitch_spend_usd,paid_media_digital_social_snapchat_spend_usd,paid_media_traditional_flex_television_spend_usd,paid_media_digital_audio_other_spend_usd,paid_media_traditional_ooh_spend_usd,paid_media_digital_other_other_spend_usd,paid_media_digital_audio_spotify_spend_usd,paid_media_digital_search_google_spend_usd,paid_media_digital_video_google_spend_usd,paid_media_digital_display_google_display_network_spend_usd,paid_media_digital_display_other_spend_usd,paid_media_retail_spend_usd,paid_media_digital_display_google_spend_usd,paid_media_digital_social_meta_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_digital_social_other_spend_usd,paid_media_digital_video_netflix_spend_usd,owned_media_digital_social_facebook_impressions,owned_media_digital_video_youtube_views,paid_media_digital_search_other_spend_usd,average_selling_price_vs_competitor_average_selling_price_ratio,average_selling_price_relative_to_12_week_moving_average_ratio,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,commercial_execution_sovi_ssd_percentage,competitor_paid_media_traditional_television_spend_usd,macroeconomics_yoy_percentage_change_in_real_private_consumption,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,weather_population_weighted_average_precipitation_mm,competitor_paid_media_digital_social_spend_usd,commercial_execution_total_ko_cde,commercial_execution_socvi_nartd_percentage,competitor_paid_media_digital_internet_spend_usd,weather_population_weighted_average_temperature_celsius,macroeconomics_consumer_price_index_seasonally_adjusted,varying_intercept,holiday_effect
20-03-2023,brand8,0,594.3712188,0,0,0,0,0,0,3857.014744,0,0,3858.571971,0,0,0,0,9755.808745,0,0,0,0,0,7269.407591,0,0,5420.264001,0,10134.23385,0,1961.805017,0,1091.528914,-17053.59842,-48401.57141,215827.2958,106271.1495,-106470.9854,80117.50652,-149333.924,6917.300366,-53401.99542,0,114903.2962,106323.5301,0,297849.3254,-147647.736,3695754.864,0.036887054
27-03-2023,brand0,8538.872173,75156.51762,0,0,88188.95437,5501.473951,0,0,54279.98383,0,0,30855.40682,0,0,0,8057.535412,46793.3456,5852.113184,0,0,0,0,48664.36153,0,0,64841.32901,36002.72904,40943.16433,0,14329.39774,0,0,-414451.5527,-79548.17294,189571.5608,550419.8969,-465084.708,359873.8626,-664676.243,411516.4975,-167071.9429,-1006283.836,550052.8664,553550.02,-148784.2156,917699.5019,-711867.6513,20080444.9,7.832885835
27-03-2023,brand1,59.52040088,779.2286194,0,0,2.569080649,0.356469737,0,0,114.0606538,0,63.91913876,72.6119295,0,0,0,301.812736,137.1690125,42.58832196,0,0,0,0,275.209,0,0,316.0897285,265.9465475,104.0749563,0,154.0330571,0,141.5762849,-6066.377249,-473.8268193,1373.884645,1699.654551,0,1118.109678,-2098.022789,-1328.823588,-431.2729635,0,1902.392666,1833.145419,0,2299.848036,-1825.189741,62741.03081,0.081409648
27-03-2023,brand13,0,13.05860583,0,0,0,0,0,0,76.275138,0,0,12.74224839,0,0,0,471.3924718,143.7664425,0,0,0,0,0,128.2367457,0,0,119.6976387,5.480203686,43.98718252,0,1.936626204,0.003065891,339.9727036,-2452.421775,-10411.74842,3390.054462,4050.977711,0,2710.891382,-3242.609487,7322.020121,-1296.061537,0,4151.710562,4223.237925,0,5736.517766,-6140.078752,171415.4655,998.4577634
27-03-2023,brand19,0,5.116614394,0,0,0,0,0,0,1112.12334,0,0,836.6535275,0,0,0,1732.24492,3050.343286,0,0,0,0,0,2041.889739,0,0,1133.55682,3.92469383,1589.075941,0,54.64206201,0,41.36515319,1796.432128,-1712.927373,10671.92996,22684.18359,0,14690.5603,-36507.78409,5797.660555,-8270.939634,-1897.03017,24708.26595,24426.22181,-342.6767529,31305.73865,-32940.53198,919751.4133,3075.347678
27-03-2023,brand2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891.3535209,0,0,398.8052934,0,0,0,0,0,0,-13175.34255,-1438.246341,17953.49262,60739.60823,0,37578.36965,-44516.45655,47301.15105,-18928.56654,0,64045.96971,64799.64829,0,60599.29373,-92231.93792,2327862.859,-1202.298269
27-03-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127.0137322,-22.98030454,20.89337122,60.73390398,0,38.26476977,-70.98424046,-67.84972905,-15.75368632,0,66.59281443,72.77597543,0,107.5491075,-61.46778691,2192.069099,104.9704383
27-03-2023,brand8,0,282.4263309,0,0,0,0,0,0,3172.243466,0,0,2780.988167,0,0,0,0,7137.795916,0,0,0,0,0,5532.701406,0,0,4301.477679,0,8194.022445,0,937.069793,0,988.7313746,-16484.20193,-1987.163553,15688.55526,81424.4008,-70496.61451,48090.65921,-116619.2371,3830.01901,-23850.17433,-220.0096564,90518.82288,81980.13285,0,110182.1167,-115775.5799,3106474.068,4.349340445
03-04-2023,brand0,6607.46978,48487.2453,0,0,95296.73987,3929.919512,0,0,45461.6538,0,0,25746.13889,0,0,0,12016.32947,60369.6574,27043.04979,0,0,0,0,55054.76988,0,0,63023.35803,25385.75424,41452.86809,0,10794.83371,0,0,-409454.4074,-62667.04807,122790.2133,543783.3476,-937387.5518,355534.7742,-656662.0766,406554.741,-246426.0934,0,543420.7425,546875.73,0,771386.1382,-703284.4863,19666746.66,21493.32671
03-04-2023,brand1,42.1096006,445.8645098,0,0,15.7981146,2.366082618,0,0,154.4004084,0,199.8351309,32.86574891,0,0,0,148.3299526,114.6158318,15.46505057,0,0,0,0,174.7125929,0,0,254.228302,178.2569639,146.2703423,0,87.55913207,0,78.7831526,-6204.703478,-544.2239157,1499.015312,1738.410269,-92.56065179,1143.604943,-2145.862145,-1359.123575,-658.5598352,0,1945.771242,1874.94501,0,2382.507469,-1866.807926,63669.91623,101.6101351
03-04-2023,brand13,0,4.346629212,0,0,0,0,0,0,18.43856361,0,0,8.294704798,0,0,0,127.8688047,57.10688706,0,0,0,0,0,73.62901899,0,0,39.82738636,7.245473378,22.37795614,0,0.846850102,0.002586252,92.0030781,-2499.790907,-10612.8539,4115.926261,4129.223344,0,2763.252918,-3305.241289,7463.446745,-1972.35703,0,4231.901876,4304.810807,0,5802.310988,-6258.675887,172106.9474,1092.073093
03-04-2023,brand19,0,23.90140337,0,0,0,0,0,0,603.7884621,0,0,301.0060172,0,0,0,626.5292264,573.3743056,0,0,0,0,0,901.201488,0,0,629.5533511,9.253187063,864.6885302,0,97.54440449,0,101.6616343,1841.59648,-3264.695349,16843.15832,23254.48982,0,15059.89773,-37425.6314,5943.42035,-12658.7232,0,25329.45992,25040.32487,0,33014.16282,-33768.6945,921863.38,3032.152087
03-04-2023,brand2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.1918393,0,0,102.3474458,0,0,0,0,0,0,-13565.28607,-6003.781485,27268.41913,62537.28572,-22.29088813,38690.55643,-45833.98615,48701.09776,-29096.19223,0,65941.50381,66717.4886,0,67561.80055,-94961.67694,2330542.95,-8221.723876
03-04-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132.5457074,-27.91050186,25.03341607,63.37911757,-3.642208829,39.93135931,-74.07589875,-70.80486636,-24.5441826,0,69.49320789,75.94567122,0,122.503219,-64.14496415,2190.531395,108.6509435
03-04-2023,brand8,0,192.9766283,0,0,0,0,0,0,4098.917902,0,0,3073.657167,0,0,0,0,1579.074679,0,0,0,0,0,4764.603252,0,0,4476.463273,0,7394.327105,0,948.7863276,0,1683.890152,-17188.16261,-10245.7584,42240.50594,84901.64388,-149963.3494,50144.3791,-121599.4817,3993.580632,-37128.24963,0,94384.44482,85481.10855,0,128951.7061,-120719.796,3160735.22,3887.111819
10-04-2023,brand0,35943.4229,36124.02826,0,0,105267.2784,4016.452874,0,0,46922.48828,0,0,27335.37377,0,0,0,13794.89997,68656.27171,33054.28317,0,0,0,0,61458.56155,0,0,67274.59355,15426.38688,45421.16725,0,28534.92854,0,0,-405144.9495,-48109.03668,65199.04999,538060.0939,-385955.1147,351792.8138,-649750.788,402275.8017,-240771.3307,0,537701.3052,541119.9294,0,479932.4357,-695882.5025,19314468.65,89207.3044
10-04-2023,brand1,190.990564,310.1667379,0,0,18.05521888,2.743221421,0,0,156.3991132,0,234.3509908,29.67975823,0,0,0,124.5562148,109.3441228,12.75152961,0,0,0,0,162.4155093,0,0,233.1255289,115.2460479,152.0913406,0,177.713902,0,72.54736991,-6307.339757,-596.4576544,1591.860655,1767.166512,-393.3676789,1162.522101,-2181.35833,-1381.605776,-661.048975,0,1977.957586,1905.959769,0,1823.283424,-1897.688084,64266.40114,396.9378975
10-04-2023,brand13,0,2.637293731,0,0,0,0,0,0,11.11281278,0,0,4.424094772,0,0,0,79.91184382,34.40373781,0,0,0,0,0,45.64691071,0,0,21.70780056,14.87337791,15.38421464,0,0,0,54.7137963,-2544.014374,-10800.60449,4793.594756,4202.272884,0,2812.137257,-3363.713872,7595.481586,-1982.050023,0,4306.767887,4380.96664,0,4480.11558,-6369.397287,172461.0358,1555.554096
10-04-2023,brand19,0,3.986173736,0,0,0,0,0,0,507.9055079,0,0,227.4470317,0,0,0,403.9156875,325.6247742,0,0,0,0,0,596.2958432,0,0,557.258679,3.156159052,664.0577881,0,29.01102979,0,101.17319,1881.866739,-4648.310901,22345.66105,23762.99662,0,15389.21308,-38244.01909,6073.385347,-12773.1348,0,25883.34017,25587.8826,0,26222.03231,-34507.11581,922666.9359,5776.234955
10-04-2023,brand2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.316634,0,0,62.14048146,0,0,0,0,0,0,-13948.82665,-10494.34965,38392.70861,64305.445,-42.53143677,39784.48089,-47129.88166,50078.05707,-29543.23704,0,67805.91286,68603.83759,0,53767.61806,-97646.59312,2332456.702,-5968.096396
10-04-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-139.3804543,-34.00175306,30.14843511,66.64727489,-16.01209381,41.99042812,-77.89563781,-74.45593395,-25.48578314,0,73.07663955,79.86182548,0,121.9726402,-67.45261251,2208.50452,110.2825056
10-04-2023,brand8,0,256.5017524,0,0,0,0,0,0,4410.935689,0,0,3205.505464,0,0,0,0,997.9900655,0,0,0,0,0,4822.231028,0,0,4653.50538,0,7423.63619,0,799.54485,0,1849.448304,-16985.73059,-7870.904127,33525.29614,83901.72249,-61666.97553,49553.80824,-120167.3549,3946.5466,-36230.34378,0,93272.84061,84474.36258,0,81275.5037,-119298.0296,3114457.453,15480.10691
17-04-2023,brand0,35038.49437,43353.26461,0,0,118741.7426,4367.199654,0,0,51460.88589,0,0,30508.06798,0,0,0,15924.6971,78515.40087,39511.03865,0,0,0,0,69812.37508,0,0,73855.12291,25842.69198,51494.68394,0,13097.47923,0,0,-406015.1768,-51048.79808,76828.67952,539215.8149,-395133.727,352548.4439,-651146.414,403139.8662,-168687.7176,0,538856.2556,542282.2228,0,602917.9774,-697377.2167,19145449.66,20.78446057
17-04-2023,brand1,164.8997358,313.4238558,0,0,19.58738272,2.940493832,0,0,159.2105876,0,257.9444996,29.58684588,0,0,0,119.1915593,108.434007,12.27734647,0,0,0,0,159.4759982,0,0,224.6562206,144.8486888,157.8261729,0,77.21102114,0,72.01173941,-6320.073334,-602.9380368,1603.379519,1770.734158,-402.8579329,1164.86906,-2185.762167,-1384.395031,-463.0803776,0,1981.950787,1909.807617,0,2246.145684,-1901.519233,64135.41306,0.200071116
17-04-2023,brand13,0,10.58044191,0,0,0,0,0,0,7.276950464,0,0,1.182970778,0,0,0,59.54886456,20.16501521,0,0,0,0,0,22.16412929,0,0,12.96998221,18.65013572,10.83982276,0,11.73715039,0,37.50623341,-2560.460134,-10870.42491,5045.605153,4229.438443,0,2830.316295,-3385.458573,7644.582515,-1394.632942,0,4334.608953,4409.287364,0,5690.215663,-6410.572204,171531.0161,506.8189095
17-04-2023,brand19,0,2.417511317,0,0,0,0,0,0,449.2204096,0,0,194.2367913,0,0,0,308.2443378,230.8000038,0,0,0,0,0,424.9040339,0,0,518.0512482,2.183316784,537.7557905,0,17.99026061,0,94.05918863,1894.507055,-5082.609992,24072.82575,23922.61036,0,15492.58093,-38500.90044,6114.179684,-8989.834709,0,26057.19604,25759.75391,0,33373.59893,-34738.89675,915913.5623,768.3640906
17-04-2023,brand2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.4713818,0,0,40.38133323,0,0,0,0,0,0,-14048.00983,-11655.60583,41269.43812,64762.68912,-44.2445526,40067.36859,-47464.99887,50434.13729,-20800.89662,0,68288.04707,69091.64545,0,72485.2216,-98340.9096,2303927.506,-7453.537439
17-04-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-144.5042375,-38.56816219,33.98299535,69.09730411,-16.96696593,43.53404376,-80.75916957,-77.19301831,-18.47240922,0,75.76301948,82.79763653,0,159.478793,-69.93224685,2208.60326,70.93915733
17-04-2023,brand8,0,298.3736899,0,0,0,0,0,0,4813.91717,0,0,3465.288073,0,0,0,0,784.9109836,0,0,0,0,0,5110.229264,0,0,4964.249097,0,7840.382008,0,3750.276034,0,2012.433078,-16987.35435,-7889.953457,33595.20312,83909.74313,-63004.21801,49558.54536,-120178.8424,3946.923872,-25331.49494,0,93281.75708,84482.43795,0,99434.87944,-119309.4339,3097529.65,9.697786233
24-04-2023,brand0,41836.39678,44848.12079,0,0,135484.6134,4874.161014,0,0,57982.58168,0,0,34710.95912,0,0,0,18444.60669,90062.7959,47158.99752,0,0,0,0,80059.4827,0,0,82145.60535,28988.16251,58477.20656,0,10922.94242,27.77872401,0,-412836.4968,-74092.2659,167988.1162,548274.9926,-473395.4376,358471.4879,-662086.0989,409912.8791,-139710.9459,0,547909.3925,551392.9181,0,461679.8767,-709093.6092,19172934.55,0.029440829
24-04-2023,brand1,183.2189292,296.9140583,0,0,22.34556891,3.208045228,0,0,169.719287,0,288.3450734,30.67974494,0,0,0,121.3474748,113.3715143,12.36071365,0,0,0,0,164.2127414,0,0,229.06963,150.4962757,175.5918555,0,56.79939669,0.120835265,75.70540294,-6417.678294,-652.6112323,1691.673502,1798.080745,-514.4941631,1182.858882,-2219.518299,-1405.775135,-383.0216816,0,2012.559328,1939.302005,0,1737.170021,-1930.885618,64644.23264,0.000749662
24-04-2023,brand13,0,16.38695045,0,0,0,0,0,0,4.743685668,0,0,0,0,0,0,46.95996149,11.40422414,0,0,0,0,0,10.25796092,0,0,7.940413577,8.895223838,7.549341358,0,9.428962018,0,27.6632888,-2610.550318,-11083.08261,5813.173617,4312.178784,0,2885.685664,-3451.688169,7794.133189,-1158.20417,0,4419.406741,4495.546083,0,4596.847097,-6535.981982,171842.3788,341.8895561
24-04-2023,brand19,0,17.52102615,0,0,0,0,0,0,411.175674,0,0,169.5189968,0,0,0,241.0313792,173.2566201,0,0,0,0,0,306.2240905,0,0,493.847047,1.050396405,424.6320711,0,91.9480909,0,90.70213903,1932.410194,-6384.895425,29251.88662,24401.22669,0,15802.53884,-39271.18259,6236.505226,-7469.060101,0,26578.51874,26275.12572,0,27062.25021,-35433.91302,916908.9739,525.5074571
24-04-2023,brand2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.15331556,0,0,23.3728066,0,0,0,0,0,0,-14373.07997,-15461.59068,50697.83907,66261.294,-38.05167249,40994.52519,-48563.3362,51601.18032,-17335.17576,0,69868.22854,70690.42214,0,57975.09977,-100616.5126,2303286.675,-4398.339976
24-04-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.5780336,-44.87245853,39.27691522,72.47976718,-22.38373629,45.66512973,-84.71250628,-80.97178417,-15.78302999,0,79.47178379,86.85076062,0,159.8716153,-73.35558218,2236.215113,51.62604597
24-04-2023,brand8,0,294.3390834,0,0,0,0,0,0,5264.931254,0,0,3797.575299,0,0,0,0,621.1065744,0,0,0,0,0,5484.350833,0,0,5336.697679,0,8294.999551,0,3519.51059,0,2180.665037,-17259.36447,-11081.07105,45305.92559,85253.34839,-74029.60792,50352.10187,-122103.2068,4010.124014,-20963.84928,0,94775.43178,85835.2135,0,76291.52403,-121219.877,3116126.671,0.060467879
01-05-2023,brand0,48086.95533,50666.01613,0,42201.6173,183728.3694,15039.12874,0,0,80223.69778,0,0,55933.60097,0,0,0,17985.50451,88616.92559,53992.03813,0,0,0,0,92406.428,0,0,97731.14588,36065.41696,74155.78705,0,10572.28024,7.957270363,30019.51369,-481779.4525,-465510.3301,1584986.028,689092.4041,-875332.4789,450540.2995,-832134.4357,571707.926,-203076.5797,-244259.6043,688632.9042,693011.1288,-49497.54666,1648459.043,-894687.6732,21857811.98,8.31155E-05
01-05-2023,brand1,189.6872194,309.4576978,0,0,247.8932706,57.42449021,0,0,220.4031275,0,289.4009957,18.88199383,0,0,0,102.9059227,176.8295155,105.0230518,0,0,0,0,264.733998,0,0,284.0258648,176.1903822,318.3212271,0,50.29645653,0.054599604,91.1963082,-6883.910343,-1200.67962,2839.960862,2153.730576,-888.6639479,1416.821436,-2565.093458,-1706.652187,-530.5861683,0,2410.631767,2322.884574,0,4900.720513,-2321.814872,74085.42474,5.3558E-06
01-05-2023,brand13,0,21.16044403,0,0,0,0,0,0,3.447412413,0,0,0,0,0,0,43.16933062,7.244021078,0,0,0,0,0,7.136619116,0,0,5.664012005,4.463322292,5.844327603,0,3.270367082,0,24.90940928,-2771.891739,-13429.88189,13718.78881,5164.367654,0,3455.965638,-4133.823671,9998.720936,-1604.190352,0,5292.7864,5383.972682,0,12391.4857,-7858.146074,190201.6865,272.4623412
01-05-2023,brand19,0,6.038380547,0,0,0,0,0,0,639.0302708,0,0,326.7373854,0,0,0,214.5387489,151.3251092,0,0,0,0,0,251.432333,0,0,671.2134781,0.855748106,377.38506,0,32.81372786,0,161.0217857,2382.698253,-22479.33453,88025.65724,29832.73008,0,19320.0482,-48012.6104,7030.736112,-10560.82085,-230.4868984,32494.66863,32123.74293,0,78476.91238,-43489.99036,1026393.611,426.2957655
01-05-2023,brand2,0,0,0,0,0,0,0,0,746.3017585,0,0,754.0562781,0,0,0,0,0,0,0,0,0,0,33.61983996,0,0,80.58281374,0,55.51626695,0,0,0,415.6815424,-15757.44726,-53223.03004,129106.0884,79825.00989,-47.42158604,49386.12244,-58504.27238,65533.95185,-24152.2558,0,84170.2855,85160.7825,0,180720.3099,-121685.0391,2583138.085,-3085.653116
01-05-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-162.0123295,-63.50282294,47.61802253,77.80918056,-34.65146167,49.02287166,-87.74529988,-84.22080249,-19.59543081,0,85.31531785,93.23686841,0,208.8255434,-79.05622593,2313.569857,38.63671162
01-05-2023,brand8,0,284.8689761,0,0,0,0,0,0,5348.563763,0,0,3166.232512,0,0,0,0,552.5750524,0,0,0,0,0,12328.09772,0,0,7302.919748,0,9816.254408,0,3917.191257,0,2866.437203,-14675.07676,-66352.6062,235159.2038,107035.7675,-139315.7644,63217.17528,-153300.8462,9720.612801,-30439.59662,-423.5557882,118990.7642,107766.3004,0,264890.2317,-152784.8101,3605605.559,0.000618628
08-05-2023,brand0,26336.01639,45039.75849,0,54057.12334,193762.1544,18219.33946,0,0,85430.24419,0,0,61906.54311,0,0,0,16624.83916,75974.20605,54730.59102,0,0,0,0,88158.53063,0,0,96141.04022,42798.36625,74285.85123,0,78352.699,6.365564432,40269.0106,-474027.585,-436772.761,1473415.784,678004.8557,-921829.8087,443291.0723,-818745.3303,562509.1027,-134935.851,0,677552.7492,681860.5279,0,1687043.287,-880292.0815,21526229.36,2.15138E-07
08-05-2023,brand1,103.68533,272.4057486,0,0,321.7941327,77.66403989,0,0,236.0930412,0,229.8878744,12.21411764,0,0,0,84.75739875,198.9360626,130.1131792,0,0,0,0,291.272386,0,0,295.8200405,195.5350356,378.5666296,0,349.7537364,0.042773995,94.20144428,-6818.362746,-1164.361756,3019.966611,2133.223066,-1143.146035,1403.330668,-2540.66901,-1690.401692,-354.9057144,0,2387.67808,2300.766404,0,5154.541623,-2299.706888,73274.80442,3.89146E-08
08-05-2023,brand13,0,21.97514588,0,0,0,0,0,0,1.898516802,0,0,0,0,0,0,31.12091481,3.556541676,0,0,0,0,0,3.628341204,0,0,3.058887926,4.576275468,3.441520596,0,1.843869203,0,18.17034059,-2779.868578,-13468.52987,13856.65937,5179.229465,0,3465.911077,-4145.719823,10027.49485,-1086.465827,0,5308.017769,5399.466464,0,13608.22306,-7880.759933,188448.8596,182.8242099
08-05-2023,brand19,0,2.138191461,0,0,0,0,0,0,663.7305976,0,0,345.636054,0,0,0,143.8909572,97.76176773,0,0,0,0,0,154.9928317,0,0,681.4294598,0.542038032,261.6871719,0,22.68839202,0,178.2799317,2383.95767,-22522.93536,88196.28786,29848.4987,0,19330.26015,-48037.9883,7034.452331,-7135.745287,0,32511.84426,32140.7225,0,85092.10805,-43512.97776,1016403.971,281.0172677
08-05-2023,brand2,0,0,0,0,0,0,0,0,541.0668111,0,0,547.7265906,0,0,0,0,0,0,0,0,0,0,11.48516286,0,0,55.46872298,0,50.02121349,0,0,0,298.4803882,-15810.24457,-53913.40736,130765.6133,80092.47365,-1113.383186,49551.59687,-58700.29832,65753.53162,-16365.2482,0,84452.30866,85446.12444,0,199681.4415,-122092.7602,2555240.3,-1821.021656
08-05-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-165.0998618,-66.43231512,49.93882721,79.29202055,-45.86057096,49.9571197,-89.41749638,-85.82583126,-13.4854558,0,86.94120524,95.01371988,0,238.2086301,-80.56283135,2303.014897,27.56794268
08-05-2023,brand8,0,294.556334,0,0,0,0,0,0,4945.151913,0,0,2616.925924,0,0,0,0,349.6041429,0,0,0,0,0,14001.62268,0,0,7585.172132,0,9438.262719,0,4003.820257,0,2936.914525,-14620.47788,-65393.63639,231688.2865,106637.539,-148560.6571,62981.97467,-152730.4877,9684.447091,-20480.10836,0,118548.057,107365.354,0,282648.917,-152216.3715,3588951.633,5.59057E-06
15-05-2023,brand0,20621.77747,39756.57395,0,60508.36121,203035.9985,19729.79288,0,0,89950.65557,0,0,65947.28568,0,0,0,16896.17004,74170.30538,58297.27886,0,0,0,0,89325.94663,0,0,97612.61516,36477.7016,74860.32415,0,31935.0117,61.14260526,46095.63835,-474251.895,-437604.3186,1476644.209,678325.6878,-531468.3057,443500.8378,-819132.7609,562775.2822,-107085.7979,0,677873.3674,682183.1845,0,1364447.636,-880708.636,21454614.93,6.03206E-10
15-05-2023,brand1,83.41550695,222.4033431,0,0,369.9067393,89.49906737,0,0,255.9463907,0,215.2825222,9.049605205,0,0,0,76.95736731,219.7684656,147.1043945,0,0,0,0,313.9435448,0,0,314.6541424,175.6931373,432.5042505,0,142.4743482,0.279693459,99.42480631,-6911.988987,-1216.237114,3117.923726,2162.515385,-833.3925134,1422.60048,-2575.556166,-1713.613417,-285.3875294,0,2420.464444,2332.359342,0,4326.252151,-2331.285276,73852.53815,3.21814E-10
15-05-2023,brand13,0,12.44489853,0,0,0,0,0,0,0.794082634,0,0,0,0,0,0,17.91399778,1.368266146,0,0,0,0,0,1.408789137,0,0,1.23828076,4.233966249,1.528140231,0,1.242626144,0,10.19549804,-2840.919134,-13764.32128,14911.84854,5292.973992,0,3542.028272,-4236.766753,10247.71539,-880.7441011,0,5424.590703,5518.047764,0,11911.62293,-8053.834581,188958.2977,125.7042302
15-05-2023,brand19,0,10.17185131,0,0,0,0,0,0,672.7003718,0,0,342.7118861,0,0,0,74.60680343,46.73601025,0,0,0,0,0,73.68859062,0,0,692.8882972,6.020905966,160.0286419,0,18.61549352,0,190.4789358,2434.314387,-24266.27758,95018.80852,30478.99328,0,19738.57631,-49052.70237,7183.042187,-5779.849502,0,33198.59711,32819.63609,0,74731.13118,-44432.10931,1020017.056,188.3861302
15-05-2023,brand2,0,0,0,0,0,0,0,0,318.6986372,0,0,310.9045324,0,0,0,0,0,0,0,0,0,0,2.714028844,0,0,31.32076789,0,35.12187825,0,0,0,171.8579592,-16172.44034,-58649.47678,142150.149,81927.30642,-1138.889602,50686.77087,-60045.05927,67259.87458,-13278.79391,0,86387.02057,87403.60361,0,174364.8799,-124889.7745,2566902.328,-1106.841352
15-05-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-170.207868,-71.27885999,53.77836091,81.74522749,-34.00144114,51.50273743,-92.18397428,-88.48118704,-11.02802182,0,89.63106944,97.95333871,0,218.8071805,-83.05535576,2320.088729,19.9800641
15-05-2023,brand8,0,271.1365361,0,0,0,0,0,0,4824.366011,0,0,2460.332202,0,0,0,0,163.7424123,0,0,0,0,0,14683.80394,0,0,7688.777133,0,9049.545639,0,1964.084799,0,2959.753373,-14596.91057,-64979.70225,230190.0838,106465.6459,-85472.09598,62880.4516,-152484.2956,9668.836358,-16219.24724,0,118356.9648,107192.2877,0,228686.9024,-151971.0081,3578893.045,5.39619E-08
22-05-2023,brand0,53112.06526,36801.95714,0,65104.2885,208953.4435,20677.2534,0,0,92950.22388,0,0,68641.34923,0,0,0,17075.03035,73041.01684,60781.22016,0,0,0,0,89758.42586,0,0,98550.46802,88417.94051,74501.72328,0,24499.16266,9023.342057,50111.88685,-480748.3928,-461688.0064,1570146.304,687617.6726,-668424.7908,449576.095,-830353.5789,570484.4098,-60859.41427,0,687159.156,691528.0108,0,1138547.745,-892772.9457,21583182.94,1.76851E-12
22-05-2023,brand1,206.7923029,179.512071,0,0,400.3393306,97.11957308,0,0,268.5331424,0,203.7427115,5.578828374,0,0,0,65.96365243,234.3917581,159.3608164,0,0,0,0,327.8602346,0,0,325.5764463,380.4298789,470.2268609,0,117.3865206,51.20508255,102.0192435,-6932.132078,-1227.397768,3138.998577,2168.817441,-442.153608,1426.746258,-2583.061917,-1718.607272,-160.4670647,0,2427.518222,2339.156361,0,3381.79764,-2338.079166,73858.32592,2.77426E-12
22-05-2023,brand13,0,19.50025783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.118326004,0,0,0.947150653,0,0,-2898.093932,-14041.33454,15900.04964,5399.497516,0,3613.313212,-4322.033623,10453.95535,-503.7214608,0,5533.763073,5629.101,0,10284.91886,-8215.921687,189265.804,86.74904878
22-05-2023,brand19,0,35.41864847,0,0,0,0,0,0,680.1900892,0,0,336.9838291,0,0,0,0,0,0,0,0,0,0,0,0,0,708.0250463,8.572122134,68.83657214,0,15.31407632,0,202.763008,2480.417119,-25862.34748,101264.9831,31056.22557,0,20112.39914,-49981.69643,7319.079616,-3301.807198,0,33827.33515,33441.1971,0,64712.81506,-45273.59538,1022589.318,125.8236134
