date,hierarchy,owned_media_digital_social_instagram_impressions,paid_media_digital_video_other_spend_usd,paid_media_digital_social_pinterest_spend_usd,paid_media_digital_display_youtube_spend_usd,paid_media_digital_display_google_display_network_spend_usd,paid_media_digital_mobile_other_spend_usd,paid_media_digital_search_other_spend_usd,paid_media_traditional_flex_television_spend_usd,paid_media_digital_video_youtube_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_digital_video_netflix_spend_usd,owned_media_digital_video_youtube_views,paid_media_traditional_fixed_and_flex_television_spend_usd,paid_media_digital_social_x_twitter_spend_usd,paid_media_traditional_print_spend_usd,owned_media_digital_social_facebook_impressions,paid_media_digital_video_twitch_spend_usd,paid_media_digital_audio_spotify_spend_usd,paid_media_digital_social_other_spend_usd,paid_media_digital_social_snapchat_spend_usd,paid_media_traditional_other_spend_usd,paid_media_traditional_radio_spend_usd,paid_media_retail_spend_usd,paid_media_digital_display_google_spend_usd,paid_media_digital_social_tiktok_spend_usd,paid_media_digital_display_other_spend_usd,paid_media_traditional_cinema_spend_usd,paid_media_digital_search_google_spend_usd,paid_media_digital_other_other_spend_usd,paid_media_digital_video_google_spend_usd,paid_media_digital_audio_other_spend_usd,paid_media_digital_social_meta_spend_usd,paid_media_traditional_ooh_spend_usd,weather_population_weighted_average_temperature_celsius,competitor_paid_media_traditional_television_spend_usd,weather_population_weighted_average_precipitation_mm,commercial_execution_sovi_ssd_percentage,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,average_selling_price_vs_competitor_average_selling_price_ratio,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,average_selling_price_relative_to_12_week_moving_average_ratio,macroeconomics_yoy_percentage_change_in_real_private_consumption,competitor_paid_media_digital_internet_spend_usd,competitor_paid_media_digital_social_spend_usd,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,commercial_execution_socvi_nartd_percentage,weather_population_weighted_average_temperature_celsius_squared,macroeconomics_consumer_price_index_seasonally_adjusted,commercial_execution_total_ko_cde,varying_intercept,holiday_effect
2023-01-09,brand13,358.8666181727625,0.0,0.0,0.0,0.0,0.0,416.62235883118393,0.0,114.62808348682816,0.0,0.0,0.0691730731682512,0.0,0.0,0.0,8.293260482526511,0.0,0.0,45.87273040693044,0.0,0.0,0.0,0.0,0.0,0.0,268.14819423677545,0.0,0.0,0.0,0.0,1113.756821141136,575.0460348487023,115.51073666498134,15873.369886905664,0.0,-6028.934001380937,6798.902927444507,11743.276880824342,-3517.6853858858,-7164.482025409729,-5675.7713645661715,11453.78570553631,0.0,0.0,14739.023820016366,10911.019572047275,26303.955861637347,-17069.466865052204,10202.109475242158,144191.3264012873,2319.796311702676
2023-01-09,brand19,144.70882079151255,826.6792067740145,0.0,0.0,0.0,0.0,913.9348047279939,0.0,2652.031226374119,0.0,0.0,0.0,0.0,0.0,0.0,112.47332232458928,0.0,0.0,1739.1286111622305,0.0,0.0,0.0,0.0,0.0,0.0,3047.455396379454,0.0,0.0,0.0,0.0,0.0,9350.574148261303,2839.980388164785,93145.93405360871,0.0,-28437.08249202486,54495.48791381128,73694.67827090979,23253.68042186306,-121762.5111812849,-36406.00435160985,58601.96568350096,0.0,0.0,5579.844648733716,58585.63174164734,148649.51738038362,-76920.98921022721,59386.103336256565,910281.3511908345,81483.67666863721
2023-01-09,brand2,160.20164661049307,1322.3900589746072,0.0,0.0,0.0,0.0,2940.0772858828677,0.0,634.5917948274421,1.0021915794785625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8478283556144,0.0,0.0,0.0,0.0,0.0,0.0,8446.658421766797,0.0,0.0,0.0,0.0,0.0,16677.943252013472,238.54702037048602,260400.90787300112,0.0,-108855.40069309986,186136.42283656023,126356.74354748189,-27074.50632745833,-109768.79868628777,-98135.8880245875,157526.81775177998,0.0,0.0,124187.75580234778,159196.27029350543,373534.88341956993,-238971.55111615095,124074.42530324019,2484568.105205213,183209.3106234172
2023-01-09,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.21292307058474,0.0,-53.10429902541823,142.51513277782905,46.08172617280978,-185.4922206395302,-158.4872387931186,-94.85187142805754,171.3012096004545,0.0,0.0,-129.13538812284708,145.17272825578266,390.67301098895433,-165.43988900342177,170.29623919013505,3338.679066436243,118.07887051960019
2023-01-09,brand8,2364.1161104642497,6770.2988376572475,0.0,0.0,0.0,0.0,0.0,0.0,4633.751457174053,0.0,0.0,0.0,1967.2621159684045,0.0,0.0,380.3636706972169,0.0,0.0,4934.663518324358,0.0,0.0,0.0,0.0,0.0,0.0,27730.83050083887,0.0,0.0,0.0,0.0,0.0,38718.335317351615,3437.963032796064,324494.0389625764,-101385.41436213307,-91485.06590141889,242088.8257685432,229953.11869513395,-109980.29532958267,-229857.40102787453,-116094.95630387083,232574.54635306186,0.0,0.0,26724.724400748004,220196.76221606473,477207.9479871742,-294036.38760448055,239271.59463104844,3436070.807154052,1563.319799686262
2023-01-16,brand0,30467.189384601978,15255.880726349842,0.0,0.0,0.0,0.0,14124.229619950893,0.0,53849.69960553124,0.0,0.0,12.791378831723748,123881.0994193377,0.0,0.0,11766.431980797519,0.0,0.0,6363.382294624885,0.0,0.0,0.0,0.0,0.0,0.0,17675.695423203866,0.0,0.0,7385.554843548018,0.0,0.0,107501.36909709153,18743.697686348427,2287110.8924174737,-755239.9829796109,-686580.8414252014,713891.4215208415,1813253.6308221621,-636367.485610051,-1485606.4449426,-835135.7032984607,1356363.331343037,0.0,0.0,652321.4822566884,1350044.4535393477,3346923.3269170616,-1867758.4966336817,1168248.240623704,22197885.39097356,1743.0130155104118
2023-01-16,brand1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.5970527116356,0.0,6006.868457006174,0.0,-1750.254412707622,4392.583984971762,2250.6641014837037,-9892.371884909515,-5452.898762332334,-2038.5763194350966,4520.732034873497,0.0,0.0,-3257.179390431835,4322.044549660635,11021.525050800721,-4359.896359871493,3936.472470097822,57590.33960269847,1.84982538347684
2023-01-16,brand13,341.1478251665059,0.0,0.0,0.0,0.0,0.0,444.3824595643776,0.0,117.4924894915556,0.0,0.0,0.040431422577476665,0.0,0.0,0.0,60.11597638822876,0.0,0.0,55.9056301921825,0.0,0.0,0.0,0.0,0.0,0.0,250.81518081980016,0.0,0.0,0.0,0.0,1140.423580386038,587.78144102698,115.02647805936365,16298.926332141305,0.0,-6288.157053849335,6684.600752954886,11067.928492550192,-3458.546567010463,-7044.033787902102,-5339.589088312103,11261.226313785583,0.0,0.0,14491.23347935983,10727.5850861761,27245.97128484509,-16782.497452357948,10030.593083576354,145779.65216665136,309.01667656776067
2023-01-16,brand19,27.194838961442358,728.4930561445965,0.0,0.0,0.0,0.0,962.042308044367,0.0,2659.5837434538425,0.0,0.0,0.0,0.0,0.0,0.0,28.07562801523705,0.0,0.0,2060.872508913774,0.0,0.0,0.0,0.0,0.0,0.0,2861.4461379831373,0.0,0.0,0.0,0.0,0.0,9431.966614955429,2599.6242032712066,101057.34459668546,0.0,-30246.504384787517,54639.218635788755,74442.08924322305,23315.011522906763,-122083.65728551937,-36634.90998895241,58756.52715564173,0.0,0.0,5594.561373559687,58740.150133354386,157018.93695085048,-77123.86672793828,59542.73295523435,923675.9007779732,53205.41600223657
2023-01-16,brand2,102.74114795724253,837.1328408206882,0.0,0.0,0.0,0.0,1549.249829508959,0.0,338.3140991725696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2974839955579,0.0,0.0,0.0,0.0,0.0,0.0,4939.019341807077,0.0,0.0,0.0,0.0,0.0,11315.202018704707,71.80131573409712,271414.7249740627,0.0,-114249.63772776518,184157.7485706476,121629.53966706572,-26786.697911909967,-108601.93035471243,-94004.26222605418,155852.27036483336,0.0,0.0,122867.61054113095,157503.97623058784,389344.81323981,-236431.22692127834,122755.48477207404,2503939.0452106767,158328.54080204363
2023-01-16,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.97100625780155,0.0,-56.383921027413066,142.6396806633564,46.18089336930811,-185.65432738154504,-158.6257451404096,-98.67760946609644,171.45091442848337,0.0,0.0,-129.2482430823448,145.29959868692967,411.94323982117174,-165.58447146253073,170.44506574694327,3362.2659151938683,63.478003392476616
2023-01-16,brand8,2787.807057507973,6345.781540175941,0.0,0.0,0.0,0.0,0.0,0.0,4606.569942433055,0.0,0.0,0.0,1595.7611115305015,0.0,0.0,2167.2529544491945,0.0,0.0,3668.066645851626,0.0,0.0,0.0,0.0,0.0,0.0,25707.336197228007,0.0,0.0,0.0,0.0,0.0,35640.186526324076,2853.184491974909,341090.59288419364,-112204.16560079626,-96300.0539630541,240217.6155193819,223438.27127052564,-109130.20960103584,-228080.73280172457,-112077.3688523951,230776.8761241767,0.0,0.0,26518.157335762935,218494.76528587696,498864.23646538507,-291763.65196554654,237422.15999157092,3425581.3176679173,23.993772286624957
2023-01-23,brand0,29380.4264252388,16255.733572989564,0.0,0.0,0.0,0.0,15208.542520552697,0.0,67323.07080311707,0.0,0.0,518.9762810206382,151204.56807164053,0.0,0.0,32978.0904601982,0.0,0.0,7087.955179624767,0.0,0.0,0.0,0.0,0.0,0.0,17978.259961865173,0.0,0.0,7262.666073271249,0.0,0.0,117602.69564996335,20415.69454530252,2312665.717322223,-915889.8463031511,-654729.3032017193,721633.4786717561,1882719.4478300223,-643268.8060266502,-1501717.648486705,-853138.3989593973,1371072.9105760972,0.0,0.0,659395.8216368167,1364685.505386294,3340121.2524814517,-1888014.0881552033,1180917.7368141692,22168331.966884665,120.82398454109689
2023-01-23,brand1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.1320507427117,0.0,5687.999259592474,0.0,-1630.8331210933948,4338.532223154458,2179.024436100936,-9770.643961035848,-5385.7995819583575,-1918.1807957326519,4465.103381665081,0.0,0.0,-3217.099044737777,4268.86079190864,10747.226581474468,-4306.246826840784,3888.0332659569212,57920.31239936207,0.07894144106179836
2023-01-23,brand13,329.91605854265816,0.0,0.0,0.0,0.0,0.0,474.9236472247903,0.0,121.19125041081152,0.0,0.0,0.030755114149583724,0.0,0.0,0.0,16.28143209404462,0.0,0.0,66.02304443123973,0.0,0.0,0.0,0.0,0.0,0.0,237.22875554082296,0.0,0.0,0.0,0.0,1175.0889986175282,611.6705328859952,110.51596642400648,15521.851243536225,0.0,-5871.329585222432,6616.1137768527105,10663.27679510961,-3423.112080369148,-6971.864246066454,-5152.537120448629,11145.849589589678,0.0,0.0,14342.763765509939,10617.675775121697,26623.291397931072,-16610.552628062134,9927.824793562642,147474.210200861,50.70909250231644
2023-01-23,brand19,62.58451811520127,652.6105736569182,0.0,0.0,0.0,0.0,1011.6139567722195,0.0,2656.400993863807,0.0,0.0,0.0,0.0,0.0,0.0,20.52671459219841,0.0,0.0,2364.308835611722,0.0,0.0,0.0,0.0,0.0,0.0,2646.8844850051914,0.0,0.0,0.0,0.0,0.0,9485.700719406022,2284.281761109843,101121.66613443391,0.0,-28723.98554943283,55003.256298677625,76335.1135029988,23470.349437996687,-122897.04829631314,-37162.716759036324,59147.996678070005,0.0,0.0,5631.835534833748,59131.510542712094,156051.48774177642,-77637.70995076578,59939.440629469675,934639.9435776946,40022.19791875163
2023-01-23,brand2,58.28479295571182,488.00410972464135,0.0,0.0,0.0,0.0,877.3316170793065,0.0,184.91473835147104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816.031680748881,0.0,0.0,0.0,0.0,0.0,7538.417612324644,0.0,265995.0416582934,0.0,-107658.84787297588,183949.79354881268,121132.71924386348,-26756.449777403584,-108479.29464172441,-92594.33787148367,155676.27851796133,0.0,0.0,122728.86570508026,157326.11924074986,383950.87431260396,-236164.24352612672,122616.86655093337,2526724.925908751,146489.4617603941
2023-01-23,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.9085638996856,0.0,-53.78287373379813,144.22598022025076,47.44393271516037,-187.71899393079173,-160.3898261314638,-100.62669917836848,173.35762445701263,0.0,0.0,-130.68561611751568,146.91547926056876,411.2183452494401,-167.42594062796945,172.34058970641792,3381.491620200571,40.22781401079916
2023-01-23,brand8,797.8072343593147,6071.012178487597,0.0,0.0,0.0,0.0,0.0,0.0,4623.5368251434365,0.0,0.0,0.0,1266.373288313052,0.0,0.0,576.0921142097354,0.0,0.0,2701.6357382271835,0.0,0.0,0.0,0.0,0.0,0.0,24058.364105514378,0.0,0.0,0.0,0.0,0.0,32351.8566130612,2285.1052448321443,344884.4097315803,-136039.2845546924,-91810.78840699479,242765.21023908866,232308.03398482595,-110287.57495552482,-230499.61148926875,-114685.68580989202,233224.34838707963,0.0,0.0,26799.39198817955,220811.98131985654,497732.41820645257,-294857.9110503463,239940.10789405144,3443226.3243724657,0.5968009902195566
2023-01-30,brand0,31662.101087254116,17315.518034745186,0.0,0.0,0.0,0.0,14059.646399933557,0.0,71519.20241685052,0.0,0.0,714.0084787323281,173882.07542663158,0.0,0.0,40410.920262020176,0.0,0.0,6093.197750517075,0.0,0.0,0.0,0.0,0.0,0.0,34600.54001680344,0.0,0.0,6231.544968102226,0.0,0.0,115263.78154178377,17445.49329939169,1784572.4307752699,-962397.1099383001,-643735.7025359692,640597.3654137927,1155620.7317037918,-582793.6423573839,-1333081.678786074,-588407.621759369,1217107.7427309556,0.0,-80085.79864087421,573262.7148365559,1211437.6137009813,3114249.448624999,-1683683.8030644963,1048306.1184550105,20133945.986037232,231.67512111331254
2023-01-30,brand1,0.0,7.763903591461961,0.0,0.0,0.0,0.0,11.979641975171472,0.0,117.38782317326155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0177201418927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.7209424786797,778.4571934835778,0.0,6438.176273178029,0.0,-1841.1423028641454,4422.250281974741,2289.9835153008257,-9710.781597020095,-5489.726131999931,-2043.331837964889,4551.263808352677,0.0,0.0,-3211.2901582183,4351.234442832629,11505.87322255522,-4409.468439454808,3963.0583161149975,59646.994113940105,0.07926842889973916
2023-01-30,brand13,327.6281257426342,67.98378824564563,0.0,0.0,0.0,0.0,509.89308354515265,0.0,126.78238114326102,0.0,0.0,0.028985534863280423,0.0,0.0,0.0,9.44929249280891,0.0,0.0,77.64429557666813,0.0,0.0,0.0,0.0,0.0,0.0,432.9825316042171,0.0,0.0,0.0,0.0,1216.1409349995874,629.0169521873909,160.08808724974622,16181.300225739866,0.0,-6436.033877633071,6547.982105469761,10260.724396921622,-3579.7393237178517,-6900.069113793881,-5971.7591442192315,11031.071430214832,0.0,0.0,13888.300679823002,10508.33666440504,27675.08432370143,-16514.88023872835,9825.589656865179,148518.9715394905,48.72913506819149
2023-01-30,brand19,45.09233505634793,999.4557059357115,0.0,0.0,0.0,0.0,1102.252660485207,0.0,3819.8331020435958,0.0,0.0,0.0,0.0,0.0,0.0,16.31394670785434,0.0,0.0,3405.2634049966923,0.0,0.0,0.0,0.0,0.0,0.0,3128.149646393728,0.0,0.0,0.0,0.0,2969.6552954928557,9172.466422162855,3719.4731659030444,93034.52070853088,0.0,-30145.07907657289,52117.40537293257,61328.463451519754,20665.21446253831,-116449.01986193522,-31885.35209929665,56044.68402977,-17768.678855163897,-4747.118672923587,6141.699423956978,56029.0628710005,155304.83877211288,-73901.61516706864,56794.603362201306,902757.0455703159,32520.87002290385
2023-01-30,brand2,31.5579754527085,233.87275281257857,0.0,0.0,0.0,0.0,456.4786074449134,0.0,97.24321201986353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0674288586386,0.0,0.0,0.0,0.0,0.0,4818.842806961991,0.0,224729.02886237885,0.0,-109644.62560683445,169145.16312020362,85763.32691087708,-18261.34278698268,-99748.67399060226,-62209.023367251066,143147.15453529128,0.0,0.0,98319.8782031389,144664.21292820745,370816.1390977099,-218153.03062942368,112748.42713287585,2375759.549798698,133516.70616067733
2023-01-30,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.09163538355955,0.0,-58.69207839304853,142.10247489551594,18.43460618476513,-174.31143121483825,-158.02833308213016,-95.92822891475998,170.80520055907365,0.0,0.0,-127.67861851554788,144.75237520664342,425.55266250950194,-165.71725024929822,169.8031400780594,3288.706223602911,35.35762194959308
2023-01-30,brand8,513.9163687749898,6544.659334625311,0.0,0.0,0.0,0.0,0.0,0.0,4302.836619085747,0.0,0.0,0.0,787.0857005208234,0.0,0.0,224.27405089192393,0.0,0.0,1670.6906039087298,0.0,0.0,0.0,0.0,0.0,0.0,18721.470340317457,0.0,0.0,0.0,0.0,0.0,24316.818398812604,1421.8996297096528,250442.05123270303,-140968.84229897906,-89019.93290316305,212521.392512898,127010.48224679183,-103005.60779216108,-201783.84851411427,-76166.19476752763,204169.13625441177,0.0,-14106.205324155686,27165.948285533148,193303.10841249186,457651.42565646,-259307.94050880274,210048.24290563975,3110319.3484005537,0.2851547733035033
2023-02-06,brand0,87481.8784584269,20658.58048141172,0.0,0.0,0.0,0.0,13268.926410019718,0.0,84704.16762776647,34794.23825080131,0.0,327.8055943322908,222352.84992022373,0.0,0.0,111970.12681615075,0.0,0.0,5296.607358037305,0.0,0.0,0.0,0.0,0.0,0.0,55206.56766905291,0.0,0.0,5365.828983746636,0.0,0.0,126037.7202061992,14866.731010947635,1756146.4290355593,-951484.8937648209,-766855.6280192623,647690.6431894512,1219265.3582345601,-589246.8646375886,-1347842.773907286,-602792.6404421027,1230584.6687506542,0.0,0.0,579610.4020021707,1224851.754885142,3047342.4978506123,-1702327.0843926973,1059913.9190698643,19943372.283308715,3784.400049904062
2023-02-06,brand1,0.0,14.194076466980773,0.0,0.0,0.0,0.0,22.44279432398246,0.0,196.98061744853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.4195672842185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.49346574910797,850.4384057343536,0.0,6096.173394513178,0.0,-2162.1016534064615,4407.664529080788,2270.6517040601434,-9678.75286690534,-5471.619560975853,-1972.1302217216635,4536.25253467276,0.0,0.0,-3200.6984725985444,4336.882918988423,11098.6510214533,-4394.924844463426,3949.987099965431,60150.78276650827,1.7127238218180287
2023-02-06,brand13,164.59243416783025,130.2831287498285,0.0,0.0,0.0,0.0,549.6824017528165,0.0,133.5313450700451,0.0,0.0,0.022195437383270657,0.0,0.0,0.0,28.83992376184902,0.0,0.0,90.14542118105064,0.0,0.0,0.0,0.0,0.0,0.0,619.337347235515,0.0,0.0,0.0,0.0,1264.4575636555332,651.397325157853,227.14597412970917,15580.3150748062,0.0,-7609.103407381773,6570.5104549654625,10393.831965437574,-3592.0554261886964,-6923.808819559143,-5963.195018451264,11069.023860213738,0.0,0.0,13936.08341450016,10544.490624080108,26876.083196780997,-16571.699727221905,9859.394623681797,150324.1452765908,287.7957653756039
2023-02-06,brand19,345.17047264454783,1326.036760858127,0.0,0.0,0.0,0.0,1233.491724482749,0.0,4839.337712197702,0.0,0.0,0.0,0.0,0.0,0.0,428.0531483804041,0.0,0.0,4505.555657807008,0.0,0.0,0.0,0.0,0.0,0.0,3690.5726661001418,0.0,0.0,0.0,0.0,4660.966251956986,9160.951602505289,4956.816325751101,85823.40041350163,0.0,-35144.65163470167,51570.58571617803,58484.9585577017,20448.39350995434,-115227.22816653787,-30149.27453155603,55456.659076018324,0.0,0.0,6077.260261130926,55441.20181559747,148726.9465462846,-73126.23397627263,56198.710199565874,893313.8941114821,33177.925778968995
2023-02-06,brand2,3.6232363815694297,148.66450298110092,0.0,0.0,0.0,0.0,284.5904430892426,0.0,63.94897561709189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.5214498426844,0.0,0.0,0.0,0.0,0.0,3463.893868383628,0.0,222345.03044369462,0.0,-130852.23056724686,171328.58439451316,90979.68702548067,-18497.07051104548,-101036.28619811463,-65271.151491795754,144994.97883486713,0.0,0.0,99589.04670784924,146531.62027413448,363508.2470352407,-220969.07313010626,114203.84749433138,2392325.449490809,143619.03087360872
2023-02-06,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.3843387107192,0.0,-70.65464780879022,145.19088444828978,35.35158469543569,-178.09985988026028,-161.4628701220982,-100.47710516972026,174.51742593345904,0.0,0.0,-130.45354460602113,147.89837684175643,420.80066579874006,-169.31889574566034,173.49358699176497,3275.710565200871,49.36949471151472
2023-02-06,brand8,453.0595288648345,7677.208966369712,0.0,0.0,0.0,0.0,0.0,0.0,4560.906359373467,0.0,0.0,0.0,508.3454952107758,0.0,0.0,188.60111970644715,0.0,0.0,1079.4484093016313,0.0,0.0,0.0,0.0,0.0,0.0,16625.890381453984,0.0,0.0,0.0,0.0,0.0,20880.448595915906,912.787441247152,250759.3686972449,-140172.47791914432,-106656.00333716771,216111.1418089187,139508.6336259076,-104745.49996812476,-205192.22740523194,-79865.03986425744,207617.80560704626,0.0,0.0,27624.814767540647,196568.2371091253,450396.2042622145,-263687.9724947007,213596.2176444894,3112015.9347204743,10.666448220755012
2023-02-13,brand0,89896.97099682759,21129.62639274029,0.0,0.0,0.0,0.0,9554.762729782531,0.0,99482.53704591766,57856.17266044544,0.0,300.2783060360887,266494.18697406026,0.0,0.0,77651.13765918335,0.0,0.0,3413.722864737109,0.0,0.0,0.0,0.0,0.0,0.0,68576.5734632823,0.0,0.0,3400.016592381495,0.0,0.0,130515.13853536961,9297.649768635205,1900739.7501731943,-1067996.3304719517,-887459.7705164837,655555.5027817873,1289833.0234666858,-596402.045748092,-1364209.5290562022,-619730.9693538263,1245527.567398295,0.0,0.0,586648.5682593775,1239725.039183585,3177430.588421786,-1722998.3163145443,1072784.3754229117,19722985.81080307,64342.46156099917
2023-02-13,brand1,0.0,15.259862924933362,0.0,0.0,0.0,0.0,24.97242870097486,0.0,210.9838520972941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.3170147997587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.80112127803412,857.0175829539314,0.0,6154.031447401023,-156.37918256576458,-2443.8233503568185,4357.21522072074,2203.7866945175897,-9567.971661869975,-5408.992421219799,-1854.0123441844116,4484.331431918489,0.0,0.0,-3164.0638732214147,4287.243763771883,11302.737332241657,-4344.621352163885,3904.7762823295598,60072.02164362192,53.868506304286804
2023-02-13,brand13,29.335468514782868,148.54097982235785,0.0,0.0,0.0,0.0,570.892034657607,0.0,135.59803967655154,0.0,0.0,0.0684503825918717,0.0,0.0,0.0,31.64141890179382,0.0,0.0,99.2041863936742,0.0,0.0,0.0,0.0,0.0,0.0,670.017362183707,0.0,0.0,0.0,0.0,1267.097393966777,666.1819524347965,262.3160763066542,15618.92754299477,0.0,-8578.931862921658,6478.964812003169,9852.939347216037,-3542.0080172696325,-6827.340739266304,-5599.895253632694,10914.801305787627,0.0,0.0,13741.914677489409,10397.576289112145,27301.433255770542,-16340.80946125176,9722.025597906662,149607.1961565323,2013.5599042171486
2023-02-13,brand19,326.43091191684886,1328.91581706467,0.0,0.0,0.0,0.0,1302.5649127270246,0.0,4992.672498192752,76.33255776703605,0.0,0.0,0.0,0.0,0.0,466.9801931900602,0.0,0.0,5048.993065146,0.0,0.0,0.0,0.0,0.0,0.0,3679.8151307703347,0.0,0.0,0.0,0.0,5144.753230350229,8881.141557036848,5273.667317434685,87684.10024339231,0.0,-39869.62130127339,51167.206838897764,56387.35691255066,20288.448651820938,-114325.9347395882,-28759.72779261491,55022.883803445045,0.0,0.0,6029.724667205997,55007.54744784362,152017.03839380297,-72554.24942827031,55759.130692952116,881614.1363764568,44229.19204178197
2023-02-13,brand2,0.4668794693095587,73.68272694064001,0.0,0.0,0.0,0.0,139.57250791179064,0.0,33.00805280903478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.6725682017596,0.0,0.0,0.0,0.0,0.0,2432.5477139289,0.0,232720.31012848922,0.0,-149681.42271205006,171404.9568098154,91162.14655618422,-18505.315871596013,-101081.32471423493,-64847.825635527464,145059.612630678,0.0,0.0,99633.44009416949,146596.9390520724,374645.7224620408,-221067.5735752111,114254.75565831798,2372019.114105146,162265.46771495984
2023-02-13,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.773391036703,-5.373937442073674,-81.99433618906524,147.36326912171697,36.88885117816103,-180.76463740684946,-163.8787205779561,-103.42646993675254,177.1286021294332,0.0,0.0,-132.4054252765828,150.11127173730492,439.9864221479983,-171.85229014874005,176.08944423687356,3216.543553804149,88.0610115856802
2023-02-13,brand8,1803.8688132616805,7762.86725153308,0.0,0.0,0.0,0.0,0.0,0.0,4546.319421365476,0.0,0.0,0.0,246.44071058323877,0.0,0.0,174.68300565574967,0.0,0.0,528.463974089406,0.0,0.0,0.0,0.0,0.0,0.0,14525.547939564156,0.0,0.0,0.0,0.0,0.0,17326.82639753538,438.6068165607073,274027.55067256326,-155491.7208117581,-123540.8383033209,218931.96475696488,149329.67384658393,-106112.70624699353,-207870.52959261826,-82395.8790894241,210327.76801609766,0.0,0.0,27985.391787214638,199133.97337544264,470045.28221790155,-267129.79912941664,216384.2141693524,3095202.338750344,596.1912509183728
2023-02-20,brand0,124705.79091001152,18309.05876934715,0.0,0.0,0.0,0.0,0.0,0.0,105830.1812574676,44730.089980850425,0.0,283.7056260814516,286928.29264451587,0.0,0.0,71627.40776755883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74366.42103972622,0.0,0.0,0.0,0.0,0.0,121521.85542807991,0.0,1422374.9190104213,-1052326.6142926586,-685723.3770363333,619424.306591872,965644.8892435692,-563531.1153210705,-1289020.5909276651,-487563.40732097114,1176879.8316891866,0.0,0.0,554315.2045329378,1171397.112071054,2797422.2639232054,-1628034.5948028099,1013657.4478425581,18620871.1694073,2050254.2519657637
