date,hierarchy,paid_media_digital_audio_spotify_spend_usd,paid_media_traditional_ooh_spend_usd,paid_media_digital_search_bing_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_traditional_fixed_television_spend_usd,owned_media_digital_video_youtube_views,paid_media_digital_social_x_twitter_spend_usd,paid_media_digital_video_google_spend_usd,paid_media_digital_video_youtube_spend_usd,paid_media_digital_mobile_other_spend_usd,owned_media_digital_social_instagram_impressions,paid_media_retail_spend_usd,paid_media_digital_display_other_spend_usd,paid_media_digital_social_pinterest_spend_usd,paid_media_traditional_radio_spend_usd,paid_media_digital_audio_pandora_spend_usd,paid_media_digital_search_other_spend_usd,paid_media_digital_social_snapchat_spend_usd,paid_media_traditional_flex_television_spend_usd,paid_media_digital_video_other_spend_usd,paid_media_digital_video_hulu_spend_usd,paid_media_digital_audio_other_spend_usd,owned_media_digital_social_facebook_impressions,paid_media_digital_video_roku_spend_usd,paid_media_traditional_print_spend_usd,paid_media_digital_social_meta_spend_usd,paid_media_digital_video_connected_ott_spend_usd,paid_media_digital_video_the_trade_desk_spend_usd,paid_media_digital_search_google_spend_usd,paid_media_digital_social_other_spend_usd,paid_media_digital_video_twitch_spend_usd,paid_media_digital_display_warner_spend_usd,paid_media_traditional_cinema_spend_usd,paid_media_digital_social_tiktok_spend_usd,bottler_promo_spend_usd,weather_population_weighted_average_temperature_celsius_squared,commercial_execution_sovi_ssd_percentage,competitor_paid_media_digital_social_spend_usd,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,average_selling_price_vs_competitor_average_selling_price_ratio,weather_population_weighted_average_temperature_celsius,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,average_selling_price_relative_to_12_week_moving_average_ratio,commercial_execution_socvi_nartd_percentage,weather_population_weighted_average_precipitation_mm,competitor_paid_media_digital_internet_spend_usd,macroeconomics_consumer_price_index_seasonally_adjusted,competitor_paid_media_traditional_television_spend_usd,macroeconomics_yoy_percentage_change_in_real_private_consumption,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,commercial_execution_total_ko_cde,varying_intercept,holiday_effect
2023-05-22,brand1,0.0,54.14278112816854,0.0,0.0,14892.470567903863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.2325310141335,0.0,0.0,146.24605458320093,328.15382507207903,9518.573577883808,0.0,0.0,0.0,0.0,0.0,865.4212959628885,0.0,0.0,0.0,0.0,0.0,833.3939566765781,0.0,0.0,911926.5864014546,73761.07747130134,43382.10383854991,-962.6443443180328,-142928.08755596206,-29520.496435746,197964.41480545036,195524.55232677297,-85434.19895397243,32949.09701876165,-7368.9816384362175,-1378.4204467997488,-172244.1741337447,-2671.0014322261054,36770.202332979665,128813.39217796759,47356.60716576554,2791077.1988109043,1.0725752100130168e-06
2023-05-22,brand10,15112.697366936405,52568.24847522616,0.0,1.1635333883547565,0.0,15.961413956403161,0.0,0.0,10775.221198513358,0.0,7.1398489031277,19.94766381714439,13564.904992640682,3714.9562879366813,0.0,4529.338156790922,0.0,11814.378263399349,68428.8564234579,557.4519809603466,2229.23023418955,454.4170605970388,59.3591735453084,2958.719499052076,397.0052402908243,20684.734605111244,16026.9533169107,17058.9464275846,1065.0913300946618,0.0,0.0,0.0,21119.31076895109,3753.599620035365,105157.66216558879,179944.25498833714,17884.376202677853,-8353.29227717579,-48341.53159555109,-18303.889349139048,110237.62002761559,142045.64686293268,-38639.95441642875,13763.761063589729,-3575.6477374562846,-2870.8530934176,-70851.6280821291,-494.8486260610101,15727.632040194481,58720.10105829779,19729.73785319182,987899.563032299,3.441976638732204e-07
2023-05-22,brand11,3400.0973648236727,846.1491143995424,0.0,0.5769287002104664,0.0,0.0,0.0,0.0,159.8488711278814,0.0,3.459013551679785,382.7277522712671,381.1598396663589,511.5028323884258,0.0,0.0,0.0,869.9766823732574,0.4990918403050299,709.7325673770357,247.1502009533665,0.0,0.010343325650358864,224.4780115855739,0.0,3165.893249874584,1198.2151965817604,147.86903602575768,180.57912981718079,0.0,60.77874466102792,0.0,3104.2781442526593,920.3505703063474,103615.05925462462,84652.46451432483,8319.646298938625,-5899.395434794608,-21486.90909294073,-47476.889845419566,48694.50674347619,49947.422847221365,-23158.317004141863,6692.578863984535,-1512.4077302366068,-4318.879718307542,-29307.011636539723,-1828.742674246902,7061.257110771812,23822.090055073873,9213.455267679472,541319.9124946275,1.0089953901122816e-09
2023-05-22,brand12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3264.685134521159,0.0,100394.26378384714,77754.74396892393,13878.651354806392,-9639.689055566405,-24833.432462436547,-77370.03951871225,74609.85258207844,50037.75012773162,-9714.151710366874,10676.480233868624,-2427.034893697454,-3773.575053007638,-34657.209574196786,-630.2820023642225,12151.071165968679,21569.158956690517,15427.062042110198,984717.7616708712,42110.82524892968
2023-05-22,brand14,0.0,546.5039860832896,213.34695734367685,0.43723389461038,0.0,0.0,0.0,0.0,1027.7328191889214,0.0,0.43278088124693803,0.0,0.0,0.0,0.0,0.0,0.0,6272.06648861883,0.0,288.2783790543366,278.64777838591203,0.0,6.374819417744245,1503.322963578824,0.0,15202.238294376488,7653.71205362063,0.0,447.66436634383257,0.0,0.0,0.0,0.0,9826.050985760708,275301.7362436054,125977.51635471616,30397.626498784863,-2342.2950283781865,-57838.640855658196,68296.06880641979,153269.31705675684,-25207.9026198407,-11271.228680271655,22836.437338398853,-4921.488793908063,-6498.024289743441,-73716.55588194102,-3251.298139889677,27339.503090172046,70355.98783903965,33853.92326034773,1884469.0988942755,5.653871053276102e-07
2023-05-22,brand15,0.0,18.547888737161728,0.0,0.0,0.0,0.003693743736861093,0.0,0.0,0.0,0.0,0.0,0.0,23763.276267461326,0.0,7.165684274774614,0.0,0.0,2115.0876300940167,3.0149709528375044,0.0,0.0,0.0,0.0,0.0,0.0,3741.0606619079467,0.0,0.0,1797.6310431805832,0.0,0.0,0.0,0.0,0.0,427110.49033510976,370973.827271176,27201.831677136488,-11063.015937041917,-125675.03313297822,228058.60559695683,178515.69594790819,5250.959101924118,-77267.82865919161,22591.61385623067,-5168.8390436832,-6199.8640055437245,-233855.85823427932,-3098.624580416544,23119.832739986265,64859.35145513277,30246.126865300914,1587728.9479058832,3.673294362361814e-08
2023-05-22,brand18,0.0,743.8362792822254,309.8355283496299,0.0530774920214689,600.8238839272342,0.0,0.0,0.0,854.8793033361881,0.0,0.36786778798632425,17337.04338791976,0.0,2619.380884026604,0.0,0.0,0.0,0.0,0.0,388.15422813853365,907.8206345580769,0.0,0.0,1418.6685972437458,0.0,5233.69401543033,4864.619240803282,4.678928664775037,842.3985900822158,0.0,0.0,0.0,0.0,0.0,0.0,117538.96858875938,31805.024596826872,-1414.793251436857,-66317.18125167562,170087.49410041102,141733.59307785332,278800.91648127715,-45674.65097105061,24663.510829325092,-5088.198365488094,-53.52844752611659,-75852.45714301716,0.0,28175.24757470406,86378.99290623318,35805.61910952335,1899133.5785988336,49355.28711940504
2023-05-22,brand19,83.63697736489873,0.0,0.0,37.903852967322706,1979.0024368253714,0.0,0.0,0.0,1213.5683881107325,0.0,115.94616898608271,1504.2297682232843,0.0,0.0,0.0,0.0,0.0,4108.990626804446,0.0,92.36552134523113,24.65320268675947,0.0,0.0,139.09155501283644,0.0,1621.7177525691636,175.7988773698073,0.0,116.19601690065433,0.0,79.81048556432643,0.0,0.0,0.0,1168074.5932202842,181479.83768978162,71175.94161596167,-50493.88428509749,-260470.68727745363,-61782.57476052837,360716.8941503825,145858.17339658586,-332283.1459080074,55078.58594229307,-12600.027420890527,-28405.662533093477,-307919.3046863863,-10317.749369388353,61939.790878838394,329876.59885832504,78334.88414711694,4725063.031995914,263987.9067146316
2023-05-22,brand3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6471773541221056,37095.18511853436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568890.2421641941,419480.5757483113,46922.31251478491,0.0,0.0,540101.422361981,219602.6969159232,0.0,-73336.93113305815,36646.86179820993,-7913.241672522756,0.0,-294946.7814955063,0.0,37546.017427416096,71711.19148783037,52424.92440484474,2573632.082181654,4.909464615501697e-08
2023-05-22,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.5249608960905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938.5890129228717,0.0,0.0,0.0,0.0,0.0,0.0,1638741.2282690036,99341.00054676148,65561.1095811653,-1493.2632632803188,-261534.1956081156,-89323.07256436747,285093.49893102085,358530.98440675816,-134959.93002800387,50211.557897012724,-11630.189729328946,-1936.2283768359541,-337271.9185077967,-7920.920550502511,55419.13984939609,178808.7608554454,72458.36734423132,4192872.5379728656,7.518414033517493e-07
2023-05-22,brand8,253.43345545106158,463.82425188466465,197.5170719659768,5.737099497161497,0.0,0.0,0.0,0.0,717.7797641185867,0.0,21.896910110225356,360.96706718538894,0.0,0.0,0.0,0.0,0.0,6194.497808733698,0.0,3412.9728258773835,194.22425823005767,117.03057139140307,0.0,184.71892414074776,0.0,7365.130311463802,3075.1944197677503,7348.8098920136135,209.00029412777755,0.0,150.90224676731722,0.0,740.8016128551504,2995.7878378387954,359838.8231564393,58080.18955164943,17186.009420351445,-2240.0528374096234,-35022.22771453271,-65588.10567463364,97085.3737820099,-38422.939910567075,-37064.77380598517,12761.175972313127,-2675.9001075692845,-61.47444173947058,-33347.89448209967,-103.52017513437681,15161.066037711844,41140.0189150559,19572.820955601244,1064309.4094562125,94649.56427890556
2023-05-29,brand0,7387.408621061509,40636.60133028918,2642.259997822836,1280.9498209009073,2322.7734616358907,0.0,0.0,0.0,8054.915313958873,0.0,1569.2698459430767,5529.930409152146,42008.41180874006,4588.315556922588,0.0,0.0,0.0,17851.45400056158,27034.429741696033,11640.652112761556,2970.100413578945,2742.7354159065976,441.8717434389542,2241.091467580588,950.6388787592313,14266.383158989838,10360.34672615042,52036.122370842255,3132.166413149297,0.0,814.4787581715725,0.0,71751.56813053714,28174.68953970015,2066498.6878266528,640779.3904548568,150161.75562892365,-72546.24457929115,-639436.0857205298,-49887.764892471605,943895.2579381474,633419.7505519085,-297980.2160357307,115010.0755637032,-27911.556788402268,-35677.36422170554,-778323.8734965844,-23347.19071604535,134321.29347580904,283384.6683246591,164379.99259108113,9947642.842188507,1344595.8548682618
2023-05-29,brand1,0.0,337.45667581732465,0.0,0.0,12073.81527670619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.6445351392431,0.0,0.0,114.18132053797329,282.4618217374594,8266.68526236612,0.0,0.0,0.0,0.0,0.0,610.6604917344965,0.0,0.0,0.0,0.0,0.0,756.1624207626174,0.0,0.0,697690.509073769,92652.0848185954,41023.27376081232,-4052.208693302577,-135156.6094106139,6554.551000403364,213137.2471928637,194504.75266740704,-33593.135395708494,31157.544415148986,-7095.284003495794,-2137.160078763533,-163221.22816773853,-3620.948734340749,34770.88345369434,72510.86164481437,44781.67004934686,2629993.0390153187,258844.45458698817
2023-05-29,brand10,15583.702329388942,34769.679124102855,0.0,0.8801296571494042,0.0,14.520645829838568,0.0,0.0,8768.726303786525,0.0,7.193562242482128,13.727928296520085,11676.618078373918,2880.954308340708,0.0,4834.188943679468,0.0,13080.532673893129,90189.84804864168,402.2236968001299,2183.9213666880887,342.3142176995635,49.99885990118348,5329.237770105938,302.2795140286496,55813.4794614889,18887.094041576256,10863.942869914,840.0837734868956,0.0,0.0,0.0,21888.762347330856,4162.062168200773,88230.97403087805,233567.4151065677,17475.911118484775,-8170.15644481551,-47237.44904050831,-29358.219919547904,122068.05803607509,136207.84706769127,-34551.08032599441,13449.407587799462,-3557.6511526778627,-4179.904708581423,-69379.03563379921,-766.6069444814566,15368.425296126226,50022.52641670301,19279.126160506414,949946.0720118736,326.7191742467172
2023-05-29,brand11,3269.4827495586574,1020.9090986146061,0.0,0.5148296365824769,0.0,0.0,0.0,0.0,180.32349228736047,0.0,1.2193641481200739,412.99841948978514,437.8180587478539,513.0002257480058,0.0,0.0,0.0,943.6576165838353,0.27536340707151313,810.8938811359385,250.98882464732623,0.0,0.0,226.75286111874166,0.0,3217.6634298217755,1279.3230150866257,149.11718897241857,185.04387446629386,0.0,57.53425863567826,0.0,3216.628750419818,1188.044809336934,93619.97613879754,112230.43517376349,8303.6238056483,-6572.016234461653,-21445.52826442938,-46540.10905588285,54869.42421616039,52356.927247035914,-21626.903531378804,6679.689878552925,-1537.0015104610834,-4013.1655977024247,-29312.08646916986,-1149.7157291161586,7047.658101797953,23484.1381052238,9195.711421378464,538821.6029709713,-12931.724778591592
2023-05-29,brand12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.7072973508484,0.0,92984.27382006285,100830.07823456393,13548.843806692248,-8847.895860031953,-24243.29922381621,-79290.32081417128,82485.80766758605,46910.7396664689,-8148.213264786624,10422.767990625198,-2412.534841470744,-5618.984288202323,-33904.78204737863,-1397.220169235765,11862.317245594364,16753.054311464075,15060.458589322177,963173.4685134992,40112.878365864155
2023-05-29,brand14,0.0,575.1114039106426,230.07593926218584,0.37376453106014157,0.0,0.0,0.0,0.0,1180.8004608160052,0.0,0.41736676691164815,0.0,0.0,0.0,0.0,0.0,0.0,7820.934305976697,0.0,2123.636397597467,298.1109150898883,0.0,5.70839033315774,1615.5862824754145,0.0,17009.799627898883,8571.217867023835,0.0,475.4737281923979,0.0,0.0,0.0,0.0,9840.040629801095,219837.49537182148,165795.23777566772,30116.912422477188,-3995.031041022576,-57304.51623762803,60472.25056384297,171585.61970682346,-36635.58687050256,-5987.116472071386,22625.54885294875,-4964.892799958671,-7335.613913223342,-73189.40256764035,-100.98844857454628,27087.029978267234,66507.67939227883,33541.291193571094,1864118.9883735373,74194.47763971014
2023-05-29,brand15,0.0,14.142917722178602,0.0,0.0,0.0,0.005260562917281358,0.0,0.0,0.0,0.0,0.0,0.0,36666.777637102736,0.0,1.1387065959401177,0.0,0.0,2200.534966563591,0.15234712234426837,0.0,0.0,0.0,0.0,0.0,0.0,3732.8628665811407,0.0,0.0,2230.324651707576,0.0,0.0,0.0,0.0,0.0,364679.8143049184,512192.1944933601,28273.501450792148,-14059.17210627351,-130626.248768394,242408.45186944853,208025.92697003522,17042.357783116404,-102085.01109153684,23481.655012105188,-5470.374500666419,-4984.041902989994,-243580.26284102246,-2496.876669004628,24030.684119904294,83903.0581157782,31437.73264819169,1677045.5724700252,-35445.40171174568
2023-05-29,brand18,0.0,537.5782791994734,262.2877839148962,1.040410798959903,512.2661754508227,0.0,0.0,0.0,738.4843021531252,0.0,0.4163401930783538,11996.107133188514,0.0,2198.569544899979,0.0,0.0,0.0,318.13765925516276,0.0,383.222233169679,736.8826569805233,0.0,73.41358069067438,1149.6433706697048,0.0,4068.83397467261,3874.1205188013496,0.0,709.6470337874955,0.0,0.0,0.0,0.0,0.0,0.0,152928.54298748693,31152.590968677152,-3396.997578035566,-64956.78113499059,136884.9625113687,157123.23994732377,261701.9553217142,-36423.41581536841,24157.574925886365,-5074.6380889024,-1023.9939635173695,-74452.70567937166,-1.9186597692417253,27597.273520849227,73424.67365500832,35071.11912784109,1863564.010433841,104221.43652213311
2023-05-29,brand19,118.54582959070048,3531.171712444559,0.0,174.14637900285445,1233.4370110481582,0.0,0.0,0.0,968.5510247901993,0.0,261.9071143707339,1430.5256360189692,0.0,0.0,0.0,264.0406144917384,0.0,5460.841611563244,0.0,2949.716062514055,444.37960021479523,212.1185438563506,0.0,320.00629231985636,0.0,8275.766662063439,1096.0592500751234,0.0,223.6009974233634,0.0,313.2092090881961,0.0,7237.075144621457,664.1515883835023,917618.0194670933,224911.67985402228,66406.19710435212,-41090.6043768683,-243015.65116735612,-37753.82851020066,384022.5902106778,158199.04715891904,-233532.85043449444,51387.580568272795,-11969.871349481753,-18172.760770296467,-287888.75422002183,-10154.976794056602,57788.992576953635,212949.4684550243,73085.39428796922,4398892.679126666,744170.3795289438
2023-05-29,brand3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5702016352506981,49360.89944800342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524516.5310743798,561931.7147700138,47319.79536302903,0.0,0.0,544676.666850059,249493.2029154647,0.0,-81069.97046362748,36957.30044085295,-8125.694367878484,0.0,-298070.84979597735,0.0,37864.07289287445,77636.89560069097,52869.02034033075,2627687.976968648,-12642.360238498788
2023-05-29,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.26038325449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954.515324646206,0.0,0.0,0.0,0.0,0.0,0.0,1227915.5051228881,124253.7430510827,61733.23095357376,-6264.59468530787,-246264.1496289021,-34497.89122521555,305860.85573597625,351205.2018105999,-56201.68636203441,47279.88467549563,-11150.699586369148,-3134.078620483883,-318247.71158527734,-9935.20513645172,52183.41454907332,83872.55827837437,68227.78251247549,3927964.113689863,372094.97574273805
2023-05-29,brand8,334.8873683494353,383.154523006466,228.61975578635983,3.4945614526889903,0.0,0.0,0.0,0.0,908.3148319757528,0.0,117.61376556382294,296.7006665783533,0.0,0.0,0.0,0.0,0.0,7214.551868606757,0.0,4335.531758130762,225.7101838885234,119.10083234235624,0.0,217.87478173223928,0.0,7606.107056460391,4039.9637535876127,10785.380633259238,274.1745630907284,0.0,182.0419432965765,0.0,722.5962567937486,3221.976748233737,300493.46126198024,74763.24653426973,16654.32111587104,-2774.2988226448547,-33938.73541464976,-46578.259890145506,106719.62078148633,-31951.417624257505,-25759.668808959366,12366.379958303001,-2640.3675658735297,-69.58210331680728,-32384.164840126745,-139.57385586906338,14692.023964095803,32369.53944582166,18967.291205602458,1025302.6731560726,206035.22765020543
2023-06-05,brand0,7437.5574951031695,39649.28365926131,2417.506155446058,1567.8794588234427,2043.520049554481,0.0,0.0,0.0,7833.846965995966,0.0,2561.4172429061878,4969.208389363244,37803.0701725889,4394.993037755057,189.7265829651317,1330.9638715622298,0.0,16521.610615842736,25027.821153520566,15646.375817648137,3345.2980228972056,4284.653988164586,945.3611547368776,3481.1012735340273,856.0703686461908,13516.304241550957,12586.100805531707,48961.63145680016,3008.7207198179376,0.0,1488.2864257274273,0.0,65754.72735711298,25467.671870267008,2063061.420221546,570452.8097835846,146542.46533889225,-81281.27623304162,-624024.0068829391,-241763.90506401053,888626.7549344039,527214.4185390783,-463748.4844444161,112238.0325225168,-28426.780744549727,-10595.838930138803,-759564.2364235665,-10071.563293383535,131083.7996733071,194999.82712278236,160418.00567524796,9724498.712518223,283583.03633333783
2023-06-05,brand1,0.0,727.8367784494952,0.0,0.0,9942.293133556836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.964299278896,0.0,0.0,110.0867925345338,268.48387359854064,6736.091795801103,0.0,0.0,0.0,0.0,0.0,211.250370494925,0.0,0.0,0.0,0.0,0.0,723.4793956408703,0.0,0.0,671011.6625196,82295.92564045698,39943.52800888111,-8024.5006598862465,-131599.24400610194,-91935.0135695045,200251.44716851015,192307.66202231715,-87387.36498419044,30337.467830841808,-7209.835449961451,-3163.237338981828,-158925.19297643055,-4272.092451140957,33855.70262441869,46849.845670092036,43603.00209900018,2552283.3874120545,6.697866358631581e-07
2023-06-05,brand10,16186.763189149491,5089.983104185778,0.0,0.7887535531039461,0.0,13.203989450109804,0.0,0.0,6428.342661070298,0.0,9.275840634766867,8.641016628140719,9506.513325448948,1997.772651134743,0.0,4967.240896799844,0.0,14723.021191154818,115797.63053150843,253.98525285896784,2097.452018089896,230.43977415152654,43.82676315263147,7857.715679462503,207.1148111792923,99644.71940513708,22345.639956966625,3946.120614477798,598.2786272045253,0.0,0.0,0.0,22143.922908705266,4769.924628065075,104142.0815380792,206037.4917429416,16899.22525192836,-7910.40953396057,-45678.665120794605,-23954.692300395876,114002.11254451766,134254.72488192163,-17012.930920042854,13005.591913935297,-3590.2921671245385,-5814.31738372493,-67089.60368292332,-526.3984335863419,14861.284146264818,37742.97410432878,18642.936178711283,903355.165649682,7.264739679667683e-08
2023-06-05,brand11,3055.5218570662405,1072.5658375495059,0.0,0.6847465417911837,0.0,0.0,0.0,0.0,209.17000077210065,0.0,2.828897031343237,435.90043904406605,521.4486673496175,525.7842857750518,0.0,0.0,0.0,1119.0109768109614,0.13119664125925096,964.9855971455189,260.6609975061625,0.0,0.22051416097797208,229.58298229093938,0.0,3356.586366231449,1384.0522503650304,153.74440472285806,195.46490125241542,0.0,49.35537116721533,0.0,3384.884295269609,1561.8113614277129,101263.22251039409,102452.26170564436,8309.435791685633,-7489.230830321831,-21460.538712127087,-47248.83774062634,52779.76553945241,53305.004999199075,-21832.799458055,6684.365218526957,-1605.1574119492384,-3619.168266469205,-29332.60298596678,-2396.5284479210604,7052.5909951276935,23606.726517540636,9202.147809591048,538046.9578201554,-2.6160043801991116e-09
2023-06-05,brand12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018490852905803132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.2451728756275,0.0,104130.78640502285,95858.96699040239,14120.102336306794,-8439.022443647482,-25265.466994379934,-81570.4315879083,82158.7010408193,48607.28836623453,-13119.081767677664,10862.222102118993,-2623.9083731140686,-8544.792827463989,-35334.305940016646,-1542.6902192730947,12362.466926572488,25095.012747023167,15695.451179967251,1002467.7574824642,38497.7579128207
2023-06-05,brand14,0.0,630.1285715792042,252.9578233442494,0.3169479353368578,0.0,0.0,0.0,0.0,1369.3610324709662,0.0,0.21264801692532853,0.0,0.0,0.0,0.0,0.0,0.0,9486.44867490828,0.0,3007.266749870517,332.45627610250085,0.0,5.5786236967793,1811.5178238319374,0.0,19177.094260282487,9816.023473340729,0.0,523.9568115031485,0.0,0.0,0.0,0.0,10830.701182036546,246453.52405116177,153445.34697808535,30555.196810593527,-6318.147333696066,-58138.455470282126,70358.51362329256,167017.57101853864,-29569.075038947933,-13551.158020412142,22954.813177780736,-5256.830553585208,-8656.580306172755,-74254.51083873319,-2967.0594573203807,27481.221195261092,72516.11878034449,34029.40976566066,1889145.7237192036,3.069842445014257e-07
2023-06-05,brand15,0.0,5.324316219502298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52053.01917092649,0.0,0.0,0.0,0.0,1714.020446648753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2551.2207754076276,0.0,0.0,2688.7021682605678,0.0,0.0,0.0,0.0,0.0,511780.6668153327,451542.090152398,27323.59545382996,-16885.876341338226,-126237.59328892574,228236.1988347273,194277.86021397886,16469.27578670924,-80285.14287526486,22692.740878020428,-5517.149764380422,-2935.227954188665,-235396.68668166315,-6270.841619385147,23223.324232190014,67023.10908107826,30381.517844893082,1631621.1293545542,-2.9443452396665853e-08
2023-06-05,brand18,0.0,438.9002797472673,223.17310088769477,0.1834258784536764,443.7988449071693,0.0,0.0,0.0,643.2141301693713,0.0,0.13370478073997963,9741.823540998585,0.0,1941.1021671601534,0.0,0.0,0.0,396.2257537245448,0.0,341.66042640335803,625.3938339831321,0.0,10.627597673025596,975.0329030457078,0.0,3335.189004244344,3272.8692522191186,0.0,601.3008007373473,0.0,0.0,0.0,0.0,0.0,0.0,139052.97048986962,31051.233750164134,-6058.8559615276245,-65353.53297603814,122841.67603505164,150653.74800588208,240230.01804366003,-52032.68129236472,24078.976500382378,-5278.7272864251,-2311.865686377857,-74210.46839111473,0.0,27507.483786010518,71328.69693885872,34957.01269321063,1863353.2853413722,36486.715242826394
2023-06-05,brand19,172.53925620100537,7038.436986134624,0.0,136.83358441253276,1007.927345312249,0.0,0.0,0.0,848.6183246563578,0.0,563.1728365052652,1160.7493041442967,0.0,0.0,0.0,477.3001093377543,0.0,8230.956757107684,0.0,6565.867562605801,797.5968789728971,427.74882619346374,0.2590485271949126,499.8328833298541,0.0,13537.397245297057,2007.8790735820266,0.0,343.5999259392765,0.0,529.6756863034761,0.0,8554.86031991605,1092.7252872615693,899222.6090881389,202496.8327053789,65540.20617605865,-32633.40031427199,-239846.52902934904,-52825.64296769686,364937.45578404097,139846.08750255936,-284106.25590437115,50717.44463910426,-12329.0081316394,-6974.814115979445,-284134.4502486549,-12689.504256905044,57035.377018330095,191720.27390295034,72132.3011851572,4330042.441925281,206892.26580012744
2023-06-05,brand3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562193546270944,58716.12095196705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735368.7480553241,543213.8663314718,50144.479661928526,0.0,0.0,577190.3245492284,252088.50785168435,0.0,-56870.127941047074,39163.41112844377,-8986.285610570822,0.0,-315863.74266288406,0.0,40124.312003638894,119747.50098017463,56024.95731148275,2839066.3411956076,6.1507258752733615e-09
2023-06-05,brand4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0509717372581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5563746316887701,0.0,0.0,0.0,0.0,1946.067136919483,0.0,0.0,0.0,0.0,0.0,0.0,1175274.5390055391,109322.50686574903,59540.4450543803,-12289.996066127103,-237516.7611244962,-182505.7151019437,285022.49978768633,354849.62435851735,-118988.41385077615,45600.48667816923,-11223.663770385754,-4708.536490423651,-306943.4418486164,-7527.938969349774,50329.84146003431,29488.711091203848,65804.3078762766,3767622.0715607842,4.899259053758574e-07
2023-06-05,brand8,216.05728757254988,125.76151691705503,241.05745300016133,5.830399912861489,0.0,0.0,0.0,0.0,1136.7771132894218,0.0,151.66266166553578,154.059774269587,0.0,0.0,0.0,0.0,0.0,6851.200681575472,0.0,5474.068897519619,244.7506410519742,77.47570373846575,0.005142569888916639,241.22367304942046,0.0,5275.078578059869,5328.600072516283,11735.523883273048,357.0319628729549,0.0,209.16701885831128,0.0,353.6277367671335,2584.6425143696183,302007.79735664814,66952.22041047078,16349.208576269926,-3513.459357201905,-33316.96682491446,-63202.98173490223,100975.98242348243,-31530.697923369935,-39499.40478274989,12139.823885047364,-2705.03975864652,-81.4088511053555,-31790.87648520148,-31.924916478935156,14422.861341832333,27336.5469165002,18619.80430722746,1000944.2787986833,80010.94890555866
