date,hierarchy,paid_media_traditional_flex_television_spend_usd,paid_media_traditional_other_spend_usd,paid_media_digital_audio_spotify_spend_usd,paid_media_traditional_cinema_spend_usd,paid_media_digital_video_twitch_spend_usd,owned_media_digital_social_instagram_impressions,paid_media_retail_spend_usd,paid_media_digital_video_netflix_spend_usd,owned_media_digital_video_youtube_views,paid_media_digital_video_other_spend_usd,paid_media_digital_other_other_spend_usd,paid_media_digital_video_connected_ott_spend_usd,paid_media_traditional_print_spend_usd,paid_media_digital_video_youtube_spend_usd,paid_media_traditional_ooh_spend_usd,paid_media_digital_social_meta_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_digital_video_the_trade_desk_spend_usd,paid_media_digital_audio_other_spend_usd,paid_media_digital_display_youtube_spend_usd,paid_media_digital_social_pinterest_spend_usd,paid_media_digital_social_tiktok_spend_usd,paid_media_traditional_radio_spend_usd,paid_media_digital_social_x_twitter_spend_usd,paid_media_digital_social_other_spend_usd,paid_media_digital_mobile_other_spend_usd,paid_media_digital_search_google_spend_usd,paid_media_digital_display_other_spend_usd,paid_media_digital_social_snapchat_spend_usd,owned_media_digital_social_facebook_impressions,paid_media_digital_display_google_spend_usd,weather_population_weighted_average_temperature_celsius,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,bottler_promo_spend_usd,competitor_paid_media_digital_internet_spend_usd,commercial_execution_socvi_nartd_percentage,average_selling_price_relative_to_12_week_moving_average_ratio,average_selling_price_vs_competitor_average_selling_price_ratio,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,macroeconomics_consumer_price_index_seasonally_adjusted,commercial_execution_total_ko_cde,competitor_paid_media_traditional_television_spend_usd,macroeconomics_yoy_percentage_change_in_real_private_consumption,weather_population_weighted_average_precipitation_mm,commercial_execution_sovi_ssd_percentage,competitor_paid_media_digital_social_spend_usd,varying_intercept,holiday_effect
03-04-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002347303,-0.000292425,-0.002721823,0,-1.03944E-05,0.001842012,-0.001950747,-0.001071221,0.005203206,-0.002618593,0.001703546,0,1.80131E-05,-0.00113389,0.001613368,0,0.021388812,0.002478771
03-04-2023,brand17,0,0,0,6.87798E-05,0,9.07674E-08,0,0,0,0.000186309,0,0,0,0,0.000629651,0.000146376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005492613,0.005145133,-0.004102927,0,0,0.003798888,-0.004375485,0.001366971,0.01269029,-0.007009438,0.003508139,0,3.50126E-05,-0.002420738,0.003262014,0,0.02874163,0.000277475
03-04-2023,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002763665,-0.000541484,-0.003218511,0,0,0.002188896,-0.002041305,-0.000308971,0.006286553,-0.002862457,0.001981105,0,2.20967E-05,-0.00125038,0.001883121,0,0.024764391,6.22866E-05
03-04-2023,brand4,0.001102753,0,0,8.60029E-05,0,2.50349E-05,0,0,0,0,0,0,0,0.000380273,0.000245021,0.000434545,0,0,0.00021736,0,0,0,0.000297937,0,0,0,0,0,0,0.00011564,0,0.008171547,0.000206725,-0.012911179,0.007445428,-0.000230416,0.006885189,-0.006161662,-0.002147682,0.029292563,-0.009653105,0.006465268,-0.003324407,6.81352E-05,-0.003898854,0.006106278,-3.0484E-05,0.095650244,1.08266E-05
03-04-2023,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-04-2023,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51342E-05,6.73491E-07,0,0,3.45533E-06,0,0,0,0,0,0,0,0,0,7.22715E-06,0,0,0.003426233,0.000148471,-0.005520043,0,-0.000100775,0.002908166,-0.003039634,0.000653561,0.011306204,-0.004331182,0.002713645,-0.001807189,2.768E-05,-0.00187657,0.002534721,-1.26076E-05,0.038079319,2.73702E-05
03-04-2023,brand8,0,0,0,0,0.000198137,7.57193E-05,0,0,0,9.74E-05,0,0,0,2.30518E-05,0.000532344,0.00033925,7.10653E-05,0,0,0,0,0,0,0,0,0,0,0,0.000183714,0.000358396,0,0.008129559,0.001836854,-0.009465929,0,0,0.006267475,-0.006293789,-0.00086939,0.02464888,-0.00832056,0.005749964,0,5.51634E-05,-0.003477419,0.005349371,0,0.079222425,7.73522E-05
10-04-2023,brand0,0.000305729,0,0,5.33131E-05,0,0.000247404,0,0,5.24912E-07,0.000200699,0,0,0,6.88484E-05,0.00024502,0.000256652,3.48564E-05,0,0,0,0.000125545,0,0,0,0,0,0,0,0.000153994,0.000332093,0,0.010112615,0.000297874,-0.012805555,0,-0.000471218,0.007733221,-0.007005091,-0.003690477,0.033859154,-0.009394619,0.00711272,-0.003510498,6.72238E-05,-0.001305005,0.006644426,-0.000127407,0.108829314,0.006395645
10-04-2023,brand1,0.000310913,0,6.5621E-05,4.91625E-05,0,0.000163661,0,0,3.20093E-07,8.1514E-05,0,0,0,0.000241102,0.000224338,0.000272569,2.07246E-05,0,0,0,0.000118274,0,0,0,0,0,0,0,0.000202015,0.000209496,0,0.005542386,6.70511E-05,-0.008446277,0.00141541,-0.000287096,0.004248017,-0.004290811,-0.000464803,0.01878638,-0.006205998,0.003946428,-0.00219994,3.85453E-05,-0.000882141,0.00370783,-7.61674E-05,0.063469105,0.01551304
10-04-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-04-2023,brand17,0,0,0,4.86209E-05,0,5.60129E-08,0,0,0,0.000132063,0,0,0,0,0.000388445,0.000133706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003458628,0.004009732,-0.002810204,0,0,0.00260196,-0.003055462,0.001037109,0.008691918,-0.004800951,0.002402818,0,2.3981E-05,-0.000517129,0.00223424,0,0.020043731,0.017528531
10-04-2023,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001201549,-0.000260137,-0.001522055,0,0,0.001035143,-0.00095988,-0.000112419,0.002972952,-0.001353675,0.000936877,-9.70989E-05,1.04497E-05,-0.000184427,0.000890541,0,0.011880113,0.004519227
10-04-2023,brand4,0.000608611,0,0,8.80166E-05,0,2.59274E-05,0,0,0,0,0,0,0,0.00046309,0.000214981,0.000542052,0,0,0.000264899,0,0,0,0.000363522,0,0,0,0,0,0,0.000109262,0,0.008853565,0.000243203,-0.015215949,0.003414907,-0.000504867,0.008114262,-0.0080182,-0.00311323,0.034521569,-0.011376278,0.007619381,-0.003577773,8.0298E-05,-0.001433102,0.007196307,-0.00013556,0.113468094,0.021501422
10-04-2023,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-04-2023,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97951E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002513837,0.000128616,-0.004405365,0,-0.000148873,0.002320911,-0.002465441,0.000553645,0.00902311,-0.003456574,0.002165671,-0.001317604,2.20905E-05,-0.000467102,0.002022877,-3.79661E-05,0.029869639,0.00769571
10-04-2023,brand8,0,0,0,0,0.000105761,4.51261E-05,0,0,0,5.67145E-05,0,0,0,8.62507E-06,0.00032112,0.000188815,3.19095E-05,0,0,0,0,0,0,0,0,0,0,0,0.000100253,0.00010543,0,0.003657292,0.000951281,-0.00463207,0,0,0.003066934,-0.003168058,-0.000412904,0.012061714,-0.004071593,0.002813695,-0.000309508,2.69937E-05,-0.000530733,0.002617668,0,0.038746786,0.010942496
17-04-2023,brand0,0.000189535,0,0,3.25093E-05,0,0.000196769,0,0,5.48777E-07,0.000124218,0,0,0,4.17455E-05,0.000192618,0.00018032,0.000157444,0,0,0,7.58204E-05,0,0,0,0,0,0,0,9.24767E-05,0.000502851,0,0.011531152,0.000367047,-0.013692479,0,-0.000227945,0.008268831,-0.007483933,-0.003807434,0.036204269,-0.010045299,0.007605354,-0.000700982,7.18797E-05,-0.005739659,0.007104625,-0.000250389,0.117812138,6.18662E-09
17-04-2023,brand1,0.000384548,0,8.05206E-05,6.16996E-05,0,0.000142064,0,0,3.88498E-07,0.000102499,0,0,0,0.000290472,0.000282457,0.000329022,0.000102189,0,0,0,0.000139702,0,0,0,0,0,0,0,0.000237826,0.000349575,0,0.006888528,7.61834E-05,-0.009843953,0.001524693,-0.000151375,0.004950972,-0.005117145,-0.000560406,0.021895117,-0.007232955,0.004599476,-0.000478817,4.49238E-05,-0.00422895,0.004321395,-0.00013291,0.073197229,1.17649E-05
17-04-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001972346,-0.000253605,-0.002332746,0,-9.84163E-05,0.001578702,-0.001669309,-0.000890436,0.004459422,-0.002244273,0.001460029,-0.001300426,1.54382E-05,-0.00124674,0.001382742,0,0.018773627,0.001278192
17-04-2023,brand17,0,0,0,2.80393E-05,0,5.58359E-08,0,0,0,7.64002E-05,0,0,0,0,0.000197854,7.81397E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003997275,0.004145201,-0.003045598,0,0,0.00281991,-0.00333285,0.001122708,0.009419986,-0.005203097,0.002604087,0,2.59898E-05,-0.002305281,0.002421389,0,0.022165141,4.82727E-05
17-04-2023,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003240801,-0.000549326,-0.0038496,0,-8.57922E-06,0.002618097,-0.00236295,-0.000264969,0.007519227,-0.003423731,0.002369562,-0.000596344,2.64295E-05,-0.001918669,0.002252366,0,0.030570048,1.56763E-05
17-04-2023,brand4,0.000298747,0,0,2.45153E-05,0,2.35025E-05,0,0,0,0,0,0,0,0.000310678,0.000115378,0.000371032,0,0,0.000177853,0,0,0,0.000244408,0,0,0,0,0,0,4.92654E-05,0,0.006179693,0.000160943,-0.009959149,0.001880547,-0.000149494,0.00531095,-0.005244155,-0.00195656,0.022595072,-0.007446006,0.00498704,-0.000437311,5.25567E-05,-0.003858253,0.00471013,-0.000132843,0.074707471,7.71943E-07
17-04-2023,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-04-2023,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6306E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002477471,0.000119219,-0.004071252,0,-6.61255E-05,0.002144888,-0.002317097,0.000509156,0.008338777,-0.00319442,0.002001422,-0.000217269,2.04151E-05,-0.00177561,0.001869458,-5.25324E-05,0.027124129,3.46446E-06
17-04-2023,brand8,0,0,0,0,0.000198672,8.50455E-05,0,0,0,0.000110156,0,0,0,1.10734E-05,0.000313021,0.000361156,7.57256E-05,0,0,0,0,0,0,0,0,0,0,0,0.000188487,0.00018897,0,0.007241797,0.00190528,-0.00860075,0,-1.93979E-05,0.005694632,-0.005843789,-0.000822692,0.02239599,-0.007560067,0.005224422,-0.001395501,5.01215E-05,-0.004053475,0.004860442,0,0.072127719,1.19562E-05
24-04-2023,brand0,5.3479E-05,0,0,9.00862E-06,0,0.000130803,0,0,2.34112E-07,3.5517E-05,0,0,0,1.14756E-05,5.59857E-05,5.27406E-05,1.97126E-05,0,0,0,2.142E-05,0,0,0,0,0,0,0,2.59332E-05,7.7152E-05,0,0.004707839,0.000129392,-0.005075829,0,-9.43067E-05,0.003065272,-0.002781528,-0.001370515,0.013420995,-0.003723812,0.00281932,-0.001786583,2.6646E-05,-0.000595945,0.002633699,-9.54102E-05,0.044106219,2.54348E-09
24-04-2023,brand1,0.000149123,0,3.11978E-05,2.41951E-05,0,9.45217E-05,0,0,1.70263E-07,4.02289E-05,0,0,0,0.000111227,0.000110859,0.00012647,1.28315E-05,0,0,0,5.28093E-05,0,0,0,0,0,0,0,8.97999E-05,5.11898E-05,0,0.002844126,2.85938E-05,-0.003690353,0.003909512,-6.33346E-05,0.001856047,-0.001572502,0.000265576,0.008208158,-0.002711529,0.001724276,-0.001234125,1.68413E-05,-0.000444044,0.001620027,-6.28728E-05,0.027071307,6.22352E-06
24-04-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-04-2023,brand17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-04-2023,brand19,0,0,0.000143243,0,0,0,0,0,0,0,0,0,0,0,0.000194966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300398,-0.000371124,-0.003239936,0,-4.67244E-05,0.002203467,-0.001958777,-0.00020262,0.006328401,-0.002881512,0.001994292,-0.000380129,2.22438E-05,-0.000452289,0.001895657,0,0.026228422,1.78278E-05
24-04-2023,brand4,0.000395205,0,0,2.75378E-05,0,1.86615E-05,0,0,0,0,0,0,0,0.000503607,0.000161429,0.000611893,0,0,0.000288522,0,0,0,0.000397093,0,0,0,0,0,0,0.0001211,0,0.010818852,0.000258129,-0.015831155,0.004883952,-0.000265218,0.008442335,-0.008263796,-0.002821916,0.035917333,-0.01183624,0.007927445,-0.004779386,8.35446E-05,-0.001717814,0.007487266,-0.000266462,0.11929427,1.28236E-06
24-04-2023,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-04-2023,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59186E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004436773,0.000220477,-0.006620069,0,-0.000120157,0.003487701,-0.003692557,0.000915967,0.013559289,-0.005194294,0.003254417,-0.002054425,3.3196E-05,-0.000808681,0.003039837,-0.000107787,0.043366141,7.8218E-06
24-04-2023,brand8,0,0,0,0,0.00011112,3.95418E-05,0,0,0,6.3143E-05,0,0,0,3.56582E-06,0.000102048,0.000204819,3.40596E-05,0,0,0,0,0,0,0,0,0,0,0,0.000105348,8.05883E-05,0,0.004451692,0.001087063,-0.004800552,0,-7.00623E-05,0.003178488,-0.003251321,-0.00044776,0.012500435,-0.004219689,0.002916037,-0.000589926,2.79756E-05,-0.000633691,0.00271288,0,0.040478163,8.77959E-06
01-05-2023,brand0,0.000109002,0,0,1.80171E-05,0,0.000159219,0,0,3.132E-07,7.34449E-05,0,0,0,2.27775E-05,0.000114202,0.000109879,3.35797E-05,0,0,0,4.40099E-05,0,0,0,0,0,0,0.000299663,5.29106E-05,0.000142266,0,0.011823692,0.000312122,-0.013230449,0,-0.000369259,0.007991754,-0.007181279,-0.003783146,0.034991115,-0.009747157,0.007350509,-0.000694734,6.94711E-05,-0.002635093,0.006866559,-0.000224573,0.115780044,0.027369029
01-05-2023,brand1,0.000240595,0,7.91267E-05,6.97104E-05,0,0.000122319,0,0,2.651E-07,0.00011592,0.000101182,0,0,0.00050608,0.00058079,0.000559147,2.31354E-05,0,0,0,0.000146702,0,9.80222E-05,0,0,0,0,0,0.00029331,9.69676E-05,0,0.007593278,7.84312E-05,-0.010227982,0.002192118,-0.00026362,0.005144118,-0.005701186,-0.000949294,0.022749284,-0.007544897,0.00477891,-0.000510157,4.66763E-05,-0.002087204,0.00448998,-0.000157317,0.073842738,0.038219669
01-05-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000957341,-0.000110932,-0.001070359,0,-1.61162E-06,0.000722273,-0.000762323,-0.000392203,0.002040233,-0.001030846,0.000667979,0,7.06312E-06,-0.00027095,0.000632619,0,0.00877114,0.011589805
01-05-2023,brand17,0,0,0,1.00446E-05,0,0,0,0,0,2.73476E-05,0,0,0,0,0.000140479,0.00012322,0,0,0,0,0,0,0,0,0,0,0,0,3.87599E-05,0,0,0.003299319,0.003135057,-0.002369466,0,0,0.002193881,-0.002325501,0.000961855,0.00732872,-0.00406403,0.002025971,0,2.022E-05,-0.000851949,0.001883833,-5.38966E-06,0.017990022,0.01958787
01-05-2023,brand19,0,0,0.000128727,0,0,0,0,0,0,0,0,0,0,0,0.000176604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002051349,-0.00022444,-0.002296786,0,-3.12974E-05,0.001562034,-0.001363643,-0.000149371,0.004486194,-0.002050792,0.001413751,0,1.57686E-05,-0.000543772,0.001343828,0,0.018972249,0.015501427
01-05-2023,brand4,0.000189152,0,0,1.15171E-05,0,6.99266E-06,0,0,0,0,0,0,0,0.000213454,7.9702E-05,0.000262413,0,0,0.000119893,0,0,0,0.000162156,0,0,0,0,0,0,2.50957E-05,0,0.005688028,0.000135055,-0.008640417,0.00271166,-0.00021739,0.004607705,-0.004301138,-0.001448731,0.019598019,-0.006485641,0.004326685,-0.00038906,4.55974E-05,-0.001590066,0.004086442,-0.000131295,0.065270016,0.026284359
01-05-2023,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-05-2023,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57413E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001912594,8.97432E-05,-0.002962509,0,-9.15863E-05,0.001560761,-0.001637285,0.000396679,0.006067839,-0.002333677,0.001456365,-0.000248989,1.48554E-05,-0.00061375,0.00136034,-4.35467E-05,0.019110577,0.016025465
01-05-2023,brand8,0,0,0,0,0.000174974,5.40687E-05,0,0,0,4.69668E-05,0,0,0,1.44118E-06,0.000127577,0.000327065,4.27433E-05,0,0,0,0,0,0,0,0,0,0,0,0.000166078,0.000119271,0,0.006725048,0.001787981,-0.007528404,0,-0.000103819,0.004984623,-0.004975477,-0.00063835,0.019603647,-0.006643689,0.004573038,0,4.38723E-05,-0.001685412,0.00425444,0,0.063988803,0.034959722
08-05-2023,brand0,0.000119518,0,0,1.93307E-05,0,0.000210594,0,0,5.27536E-07,8.14993E-05,0,0,0,2.41724E-05,0.000122054,0.000122237,0.000153306,0,0,0,4.88191E-05,0,0,0,0,0,0,0.000497023,5.82549E-05,0.000310513,0,0.023028825,0.000436405,-0.018979705,0,-0.000389121,0.011464549,-0.010349269,-0.005146291,0.050196411,-0.013982757,0.010544653,-0.004757281,9.96597E-05,-0.002831781,0.009850404,-0.000711533,0.166666491,9.5339E-09
08-05-2023,brand1,0.000137723,0,8.05214E-05,7.44026E-05,0,0.000117327,0,0,3.21307E-07,0.000123794,0.000127845,0,0,0.000575857,0.000646938,0.00064366,7.6648E-05,0,0,0,0.000152428,0,0.000123639,0,0,0,0,0,0.000317277,0.000159795,0,0.010726201,7.79343E-05,-0.010641498,0.001469357,-0.000201479,0.005352094,-0.006295924,-0.001241538,0.023669034,-0.007849936,0.004972121,-0.002533621,4.85634E-05,-0.001626771,0.004671509,-0.000361501,0.075497061,1.95721E-05
08-05-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001436054,-0.000124125,-0.001182578,0,-3.82436E-06,0.000797998,-0.000836251,-0.000421064,0.002254137,-0.001138923,0.000738012,0,7.80363E-06,-0.000224253,0.000698944,0,0.009773366,0.000821424
08-05-2023,brand17,0,0,0,1.27333E-05,0,0,0,0,0,3.43507E-05,0,0,0,0,0.000269802,0.000223385,0,0,0,0,0,0,0,0,0,0,0,0,7.14771E-05,0,0,0.007159139,0.005293763,-0.003786894,0,0,0.003506273,-0.004211905,0.001387305,0.011712802,-0.006495156,0.003237919,0,3.23157E-05,-0.001019988,0.003010753,-1.05348E-05,0.029330018,6.38352E-05
08-05-2023,brand19,0,0,0.000230661,0,0,0,0,0,0,0,0,0,0,2.24148E-05,0.00031717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004587783,-0.000377063,-0.00378338,0,-9.18768E-07,0.00257306,-0.002326454,-0.000248468,0.007389882,-0.003378166,0.002328801,0,2.59749E-05,-0.000671004,0.002213621,0,0.031883929,2.17055E-05
08-05-2023,brand4,0.00027102,0,0,1.70095E-05,0,9.87788E-06,0,0,0,0,0,0,0,0.00019757,9.35581E-05,0.000296513,0,0,0.0001099,0,0,0,0.00014439,0,0,0,0,0,0,3.35945E-05,0,0.014864565,0.000264428,-0.016631114,0.003182575,-0.000307373,0.008868932,-0.008663214,-0.003029696,0.037720299,-0.012483592,0.008328024,-0.003574609,8.77662E-05,-0.002292718,0.007865602,-0.000558157,0.125613916,1.36688E-06
08-05-2023,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-05-2023,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002083393,8.17433E-05,-0.002376864,0,-5.27255E-05,0.001252221,-0.001333583,0.000322882,0.004868315,-0.001872343,0.001168463,-0.000602907,1.19187E-05,-0.00036888,0.00109142,-7.71653E-05,0.015133772,2.87945E-06
08-05-2023,brand8,0,0,0,0,0.000195851,3.95955E-05,0,0,0,2.95699E-05,0,0,0,0,0.000120288,0.000373892,1.99235E-05,0,0,0,0,0,0,0,0,0,0,0,0.000186453,9.46989E-05,0,0.010053696,0.002185912,-0.008289523,0,-2.03724E-06,0.005488566,-0.005601439,-0.000689661,0.021438206,-0.007315363,0.00503537,0,4.83078E-05,-0.001390213,0.004684562,0,0.071168726,1.598E-05
15-05-2023,brand0,6.44166E-05,0,0,1.01281E-05,0,0.000106373,0,0,4.96506E-07,4.42729E-05,0,0,0,1.2523E-05,6.07229E-05,6.64236E-05,4.02943E-05,0,0,0,2.67148E-05,0,0,0,0,0,0,0.000396045,3.16739E-05,0.000110992,0,0.017519685,0.000301992,-0.014378438,0,-0.000336009,0.008685188,-0.007845791,-0.00539347,0.038031956,-0.010592905,0.007988303,-0.000850497,7.54991E-05,-0.003944879,0.007462362,-0.000697215,0.126267281,1.15074E-06
15-05-2023,brand1,8.92234E-05,0,6.63183E-05,6.23136E-05,0,6.43907E-05,0,0,3.17721E-07,0.000103767,0.000111916,0,0,0.000489054,0.000337749,0.000552044,2.16139E-05,0,0,0,0.000124996,0,0.000108159,0,2.83181E-05,0,0,0,0.000263884,5.71848E-05,0,0.008854459,6.05154E-05,-0.008747554,0.000716919,-0.000188781,0.004399543,-0.005329931,-0.002034366,0.019456485,-0.006452826,0.004087196,-0.000491493,3.99202E-05,-0.00245902,0.003840087,-0.000384365,0.060954457,0.00020146
15-05-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-05-2023,brand17,0,0,0,6.01914E-06,0,0,0,0,0,1.6058E-05,0,0,0,0,9.27343E-05,6.53756E-05,0,0,0,0,0,0,0,0,0,0,0,0,4.91104E-05,0,0,0.004443484,0.003278093,-0.002340527,0,0,0.002167087,-0.002715008,0.000812914,0.007239214,-0.004014396,0.002001228,0,1.9973E-05,-0.001159251,0.001860826,-4.25666E-05,0.01845167,0.000363589
15-05-2023,brand19,0,0,0.000162671,0,0,0,0,0,0,0,0,0,0,2.57525E-05,0.00022367,5.17918E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003083922,-0.000250594,-0.002532492,0,0,0.001722337,-0.001579881,-0.000176417,0.004946588,-0.002261254,0.001558836,0,1.73869E-05,-0.000825933,0.001481738,0,0.021747131,0.000119564
15-05-2023,brand4,8.76455E-05,0,0,6.60588E-06,0,4.21064E-06,0,0,0,0,0,0,0,7.59575E-05,7.82577E-06,0.000121453,0,0,4.25002E-05,0,0,0,5.58317E-05,0,0,0,0,0,0,1.29081E-05,0,0.007887091,0.000130015,-0.008787265,0.001489607,-0.000185115,0.004686015,-0.004658377,-0.002487165,0.01993001,-0.006595868,0.00440022,-0.00044571,4.63724E-05,-0.002227587,0.004155893,-0.00038145,0.066161216,2.60253E-05
15-05-2023,brand5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-05-2023,brand7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000826988,2.39179E-05,-0.000939507,0,-2.96853E-05,0.000494968,-0.000533918,8.14235E-05,0.001924308,-0.000740085,0.00046186,-0.000100656,4.71112E-06,-0.000268122,0.000431408,-3.94519E-05,0.00592159,1.17357E-05
15-05-2023,brand8,0,0,0,0,6.4812E-05,2.96527E-05,0,0,0,1.3502E-05,0,0,0,0,6.0138E-05,0.000219022,8.38586E-06,0,0,0,0,0,0,0,0,0,0,0,0.000107305,6.34723E-05,0,0.005682519,0.001290072,-0.004665653,0,0,0.00308917,-0.0031875,-0.000415871,0.012066223,-0.004117359,0.002834094,0,2.71894E-05,-0.001438852,0.002636646,0,0.040517305,0.000136171
22-05-2023,brand0,1.83174E-05,0,0,2.76404E-06,0,5.69486E-05,0,0,5.57925E-07,1.26375E-05,0,0,0,3.41267E-06,1.24285E-05,1.89451E-05,4.31201E-05,0,0,0,7.77889E-06,0,0,0,0,0,0,0.000198374,9.22932E-06,0.000119625,0,0.008461256,0.000140986,-0.006996222,0,-0.000117618,0.004226016,-0.00380914,-0.002631667,0.018508938,-0.005154268,0.003886928,-0.001356504,3.67361E-05,-0.00021828,0.003631016,-0.000353518,0.061246444,0.000265593
22-05-2023,brand1,8.54652E-05,0,8.28928E-05,7.06865E-05,0,7.87118E-05,0,0,7.13174E-07,0.000117832,0.000129709,0,0,0.000556849,0.000402232,0.000632702,5.33265E-05,0,0,0,0.00013936,0,0.000125471,0,4.11169E-05,0,0,0,0.000296922,0.000154686,0,0.009822177,6.06744E-05,-0.009776327,0.003722287,-0.000151781,0.00491696,-0.005672577,-0.001865268,0.021746632,-0.007211723,0.004567879,-0.00180054,4.46151E-05,-0.000312521,0.004291708,-0.000443387,0.066951509,0.00583283
22-05-2023,brand10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004947225,-0.000494202,-0.004087253,0,-3.88683E-06,0.002758059,-0.002863126,-0.001378998,0.0077908,-0.003936373,0.002550733,0,2.69711E-05,-0.000162076,0.002415708,0,0.034187632,0.017275329
