date,hierarchy,paid_media_traditional_radio_spend_usd,paid_media_digital_video_youtube_spend_usd,paid_media_digital_social_other_spend_usd,paid_media_digital_search_other_spend_usd,owned_media_digital_social_linkedin_impressions,paid_media_traditional_other_spend_usd,paid_media_digital_display_youtube_spend_usd,paid_media_digital_social_meta_spend_usd,owned_media_digital_social_facebook_impressions,paid_media_traditional_fixed_and_flex_television_spend_usd,paid_media_digital_display_google_display_network_spend_usd,paid_media_traditional_ooh_spend_usd,paid_media_digital_video_netflix_spend_usd,paid_media_digital_social_pinterest_spend_usd,paid_media_digital_audio_spotify_spend_usd,paid_media_digital_mobile_other_spend_usd,paid_media_traditional_flex_television_spend_usd,paid_media_retail_spend_usd,paid_media_digital_social_tiktok_spend_usd,paid_media_digital_audio_other_spend_usd,paid_media_digital_search_google_spend_usd,paid_media_digital_social_snapchat_spend_usd,paid_media_digital_video_other_spend_usd,owned_media_digital_video_youtube_views,paid_media_digital_video_twitch_spend_usd,paid_media_digital_display_other_spend_usd,owned_media_digital_social_x_twitter_impressions,paid_media_traditional_cinema_spend_usd,paid_media_digital_display_google_spend_usd,paid_media_digital_social_x_twitter_spend_usd,paid_media_digital_other_other_spend_usd,paid_media_digital_video_google_spend_usd,owned_media_digital_social_instagram_impressions,macroeconomics_yoy_percentage_change_in_real_private_consumption,commercial_execution_total_ko_cde,competitor_paid_media_traditional_television_spend_usd,weather_population_weighted_average_temperature_celsius,competitor_paid_media_digital_internet_spend_usd,competitor_paid_media_digital_social_spend_usd,commercial_execution_socvi_nartd_percentage,macroeconomics_consumer_price_index_seasonally_adjusted,weather_population_weighted_average_precipitation_mm,weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,competitor_weighted_distribution_unit_case_weighted_average_26_weeks_sliding_max,weighted_distribution_unit_case_weighted_average_vs_competitor_weighted_distribution_unit_case_weighted_average_ratio,average_selling_price_relative_to_12_week_moving_average_ratio,average_selling_price_vs_competitor_average_selling_price_ratio,commercial_execution_sovi_ssd_percentage,varying_intercept,holiday_effect
08-05-2023,brand2,0,0.000277525,3.47521E-05,5.03568E-05,0,0,0,0.000134605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220982,0,0,1.4476E-05,0,0,0,0,0,0,0,0.002619792,0.008521738,-5.11361E-05,0.015423834,0,0,0.007563692,-0.008999459,-0.001615547,0.007521677,-0.003039466,0.002753257,-0.003994071,-0.000186119,0.006594753,0.054526655,2.91645E-06
08-05-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000561316,0.001891647,-0.000482745,0.003160929,0,0,0.001703165,-0.001815404,-0.000312631,0.000417965,-0.001470223,-0.001117672,-0.000871048,-0.000466979,0.001476145,0.015710111,3.89751E-05
08-05-2023,brand8,0,0.000390023,0.000967208,8.53245E-05,0,0,0,0.001052323,0.000259103,0,0,8.89789E-05,0,0,0,0,0,0,0,0,0,0,0.000270664,0,0,0.001174457,0,0,0,0,0,0,4.36392E-05,0.005665974,0.019285155,-0.010765827,0.031460098,0,0,0.017077307,-0.015260853,-0.002960314,0.02244851,-0.010717662,0.000608639,-0.006930012,-0.000253739,0.014955649,0.121424922,1.15368E-06
15-05-2023,brand0,0.000684846,0.002548945,0.001345475,0.000428701,0.000185913,0.000182072,0,0.003436582,0.001083688,0.015396206,0,0.001181574,0,0,0,0,0,0,0,0.000218211,0,0,0.001434182,4.34068E-06,0,0.001477373,0.000489593,0,0,0,0.000921461,0,0.004292817,0.012212977,0.042218917,-0.013265608,0.070090799,0,0,0.037549286,-0.037630824,-0.005384428,0.059675161,-0.023067521,0.014017537,-0.015495408,-0.00294553,0.032437144,0.225160095,5.93923E-11
15-05-2023,brand1,0,0.000196719,0.000475999,6.28133E-05,4.96686E-05,4.77602E-05,0,0.000305152,0.000842163,0.000371535,0,0.000119289,0,0,0,8.48494E-05,0,0,0,5.36148E-05,0,0,1.17437E-05,1.33161E-06,0,0.000243883,0.000181,0,0,0,9.40687E-05,0,0.002943835,0.004028852,0.014064036,-0.002014863,0.018522105,0,0,0.012590786,-0.007877063,-0.001301519,0.005403414,-0.006510368,-0.004179492,-0.003785038,-0.003813531,0.011087255,0.064756896,7.02139E-09
15-05-2023,brand13,0,1.69866E-06,1.09193E-06,4.22991E-06,0,0,0,5.13207E-06,1.54569E-06,0,0,1.86999E-06,0,0,0,0,0,0,0,9.6809E-06,0,0,0,0,0,1.51946E-06,2.11736E-06,0,0,0,0,0,4.7176E-05,0.003576531,0.012131511,0,0.020282783,0,0,0.011156946,-0.014722022,-0.001910759,0.014591914,-0.00506395,0.008965999,-0.006843316,-0.000720733,0.009568533,0.075426168,3.15627E-08
15-05-2023,brand19,0,0.00022036,5.4559E-05,1.7606E-05,0,0,0,0.000273419,6.49337E-06,0,0,4.01609E-05,0,0,0,0,0,0,0,1.48766E-05,0,0,0.000100183,0,0,4.4572E-05,7.41017E-07,0,0,0,0,0,5.86668E-06,0.002863424,0.01047044,0,0.015288015,0,0,0.009142527,-0.009452216,-0.001213785,0.012813949,-0.006759414,0.00075365,-0.004699586,7.17543E-05,0.008092196,0.052723624,1.20631E-10
15-05-2023,brand2,0,0.000320546,3.89184E-05,5.58399E-05,0,0,0,0.000139723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261253,0,0,6.69321E-06,0,0,0,0,0,0,0,0.002658905,0.008648964,-5.18996E-05,0.014773935,0,0,0.007676614,-0.009133818,-0.001300632,0.007633973,-0.003084844,0.002794362,-0.004026618,-0.000188898,0.00669321,0.055460836,6.28918E-09
15-05-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444757,0.001498841,-0.00027508,0.002363732,0,0,0.001349498,-0.00143843,-0.000196493,0.000331173,-0.001164927,-0.000885584,-0.00067834,-0.00037001,0.001169619,0.011822638,1.09875E-06
15-05-2023,brand8,0,0.000323282,0.000798605,7.43849E-05,0,0,0,0.000907763,0.0001096,0,0,3.58499E-05,0,0,0,0,0,0,0,0,0,0,0.000211441,0,0,0.001058135,0,0,0,0,0,0,3.24926E-05,0.004872539,0.016584557,-0.005335183,0.025533405,0,0,0.014685885,-0.013123798,-0.002019378,0.019304931,-0.009216813,0.000523408,-0.005936138,-0.000218207,0.012861334,0.103875973,6.43531E-10
22-05-2023,brand0,0.00086449,0.002986053,0.001588004,0.00054537,0.000689604,0.000226695,0,0.003902045,0.001042911,0.018552679,0,0.001344292,0,0,0,0,0,0,0,0.000256783,0,0,0.00173435,0.000337047,0,0.001721848,0.001277064,0,0,0,0.001111154,0,0.002835134,0.01475893,0.051019996,-0.019889639,0.080100961,0,0,0.04537692,-0.045475456,-0.003648044,0.07211522,-0.027876244,0.016939673,-0.018625984,-0.003559564,0.039199087,0.273958918,6.06553E-11
22-05-2023,brand1,0,0.000368803,0.00089758,0.00011091,0.000280123,9.27805E-05,0,0.000552755,0.001239436,0.00075206,0,0.000223956,0,0,0,0.000133982,0,0,0,7.22386E-05,0,0,1.21002E-05,0.000332639,0,0.000449181,0.000717376,0,0,0,0.000182948,0,0.003597835,0.007426122,0.025923322,-0.001964654,0.032286013,0,0,0.023207776,-0.014519277,-0.001344988,0.009959761,-0.012000138,-0.007703786,-0.006936757,-0.007029233,0.020436416,0.12128515,2.235E-09
22-05-2023,brand13,0,0,0,0,0,0,0,0,1.43223E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40133E-06,0,0,0,0,0,5.96715E-05,0.003804326,0.012904186,0,0.020402652,0,0,0.01186755,-0.015659691,-0.001139485,0.015521296,-0.005386481,0.009537058,-0.007238013,-0.000766637,0.010177968,0.082257413,1.9308E-08
22-05-2023,brand19,0,0.000314168,3.7907E-05,2.68107E-05,0,0,0,0.000379747,7.7907E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135139,0,0,0,1.45672E-06,0,0,0,0,0,1.69047E-05,0.004208738,0.015389733,0,0.021250083,0,0,0.013437931,-0.013893121,-0.001000219,0.018834286,-0.009935167,0.001107735,-0.006866027,0.000105466,0.011894126,0.078634917,4.8325E-11
22-05-2023,brand2,0,0.000826392,9.82068E-05,0.000139736,0,0,0,0.000336358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000685123,0,0,0,0,0,0,0,0,0,0,0.006287021,0.020450611,-0.000122717,0.033035566,0,0,0.018151475,-0.021597054,-0.001724185,0.018050648,-0.007294161,0.006607313,-0.009460281,-0.000446652,0.0158262,0.131956803,5.33668E-09
22-05-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000615164,0.002073115,-0.000201273,0.003091785,0,0,0.001866551,-0.001989558,-0.000152371,0.000458061,-0.001611263,-0.001224891,-0.000925897,-0.000511777,0.001617753,0.015533984,6.98874E-07
22-05-2023,brand8,0,0.000437171,0.00107295,0.000104501,0,0,0,0.001265228,0.000119095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270735,0,0,0.001519069,0,0,0,0,0,0,3.16971E-05,0.006773044,0.023053267,-0.009201197,0.033564543,0,0,0.02041403,-0.01824266,-0.001573741,0.026834708,-0.012811778,0.00072756,-0.00821486,-0.000303317,0.017877823,0.14359608,1.47862E-10
29-05-2023,brand0,0.000877999,0.002472011,0.001290052,0.000658074,0.000234636,0.000244755,0,0.003423588,0.000748121,0.01609132,0,0.001096095,0,0,0,0,0,0,0,0.000241065,0,0,0.001354731,5.58553E-05,0,0.001497788,0.00073899,0,0,0,0.000804697,0,0.002308695,0.012833551,0.044364172,-0.019552668,0.07418688,-7.86836E-07,-0.000578283,0.039457265,-0.039669678,-0.005013377,0.062707414,-0.024019668,0.013732421,-0.016817593,-0.003196865,0.034085362,0.240023622,1.6146E-07
29-05-2023,brand1,0,0.000238392,0.000597703,7.58689E-05,7.48984E-05,6.76591E-05,0,0.000401965,0.000710291,0.000502613,0,0.000141138,0,0,0,7.5112E-05,0,0,0,3.79921E-05,0,0,1.94294E-05,4.69724E-05,0,0.000302322,0.000331472,0,0,0,0.000227778,0,0.002396045,0.005158499,0.018007438,-0.002264686,0.023887633,0,0,0.016121104,-0.010118029,-0.001476584,0.006918472,-0.008057941,-0.005351516,-0.004911569,-0.004831055,0.014196001,0.085837604,2.82224E-07
29-05-2023,brand13,0,1.98973E-06,0,0,0,0,0,5.35824E-06,1.02473E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15006E-06,0,0,5.65139E-08,1.90156E-06,0,0,0,0,0,4.8953E-05,0.003015293,0.010227803,0,0.01722407,0,0,0.009406169,-0.012451584,-0.001427377,0.011738204,-0.004228136,0.006132108,-0.00570258,-0.000641109,0.008067014,0.066840082,2.45827E-06
29-05-2023,brand19,0,0.0002572,5.4347E-05,2.53054E-05,0,0,0,0.000402237,3.31443E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105212,0,0,0.000101696,8.43287E-07,0,0,0,0,0,1.69612E-05,0.003827976,0.013997435,0,0.020586164,0,-1.79718E-06,0.012222211,-0.012676718,-0.001437775,0.016929508,-0.00903634,0.00084143,-0.006471716,9.41938E-05,0.010818073,0.073371854,4.47596E-08
29-05-2023,brand2,0,0.000529859,7.063E-05,0.000103509,0,0,0,0.000395936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000413974,0,0,3.37323E-05,0,0,0,0,0,0,0,0.003887989,0.012646967,-7.59119E-05,0.02176002,0,0,0.011225147,-0.01339875,-0.001685164,0.011162794,-0.004457675,0.004388693,-0.006088076,-0.000336065,0.009787162,0.082334645,7.4113E-07
29-05-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000722243,0.002433974,-0.000392138,0.003866333,0,0,0.002191455,-0.002343358,-0.00028273,0.000537793,-0.00182867,-0.001415976,-0.001171068,-0.000673041,0.001899349,0.017342674,1.4498E-05
29-05-2023,brand8,0,0.000437234,0.001081245,0.000107497,0,0,0,0.001276442,0.000107311,6.59786E-05,0,0,0,0,0,0,0,0,0,9.02463E-05,0,0,0.00023846,0,0,0.001541035,0,0,0,0,0,0,4.07029E-05,0.007201588,0.024511893,-0.011060527,0.038012157,0,-1.5241E-05,0.021705666,-0.019459074,-0.002644576,0.028532593,-0.013622404,0.000635624,-0.009138117,-0.000365984,0.019008987,0.151758956,1.59136E-07
05-06-2023,brand0,0.001004108,0.002217467,0.00113465,0.000838665,0.0001412,0.000305106,0,0.003516134,0.000696827,0.015901259,0,0.001027866,0,0,0,0,0,0,0,0.000268438,0,0,0.00100391,2.88485E-05,0,0.001513194,0.000527743,0,0,0,0.000500633,0,0.002339144,0.012730302,0.044007252,-0.019040422,0.06996317,0,0,0.039139822,-0.039350526,-0.006355013,0.062361642,-0.023826424,0.013621941,-0.016527682,-0.003171146,0.033811137,0.239738705,0.00203308
05-06-2023,brand1,0,0.000181506,0.000470954,6.54249E-05,4.05063E-05,6.23914E-05,0,0.000378734,0.00060796,0.000339935,0,9.76905E-05,0,0,0,5.03528E-05,0,0,0,1.6886E-05,0,0,3.19355E-05,2.18555E-05,0,0.000246433,0.000209826,0,0,0,0.000282215,0,0.002141921,0.004546514,0.015871105,-0.003795886,0.020016073,0,0,0.014208559,-0.008917666,-0.001663058,0.006097691,-0.007101978,-0.004716633,-0.004294608,-0.004257918,0.012511842,0.07715917,0.000482095
05-06-2023,brand13,0,4.47313E-06,0,0,0,0,0,1.22703E-05,8.67182E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51545E-06,0,0,1.31857E-07,7.66201E-07,0,0,0,0,0,3.80126E-05,0.002767522,0.009387372,0,0.015029619,0,0,0.008633253,-0.011428422,-0.001674151,0.010773661,-0.004133603,0.005628226,-0.00520489,-0.000588429,0.007404138,0.06288195,0.001656931
05-06-2023,brand19,0,0.000166611,6.81928E-05,2.17058E-05,0,0,0,0.000400257,9.43722E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67337E-05,0,0,0.000190221,3.37654E-07,0,0,0,0,0,1.3606E-05,0.00314834,0.011512266,0,0.016096753,0,0,0.010052224,-0.010426035,-0.001511114,0.013923765,-0.007431986,0.000692039,-0.005270429,7.74702E-05,0.008897382,0.062490574,0.000259877
05-06-2023,brand2,0,0.000558599,8.7147E-05,0.000131074,0,0,0,0.00070379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000386176,0,0,8.30845E-05,0,0,0,0,0,0,0,0.004065792,0.01322533,-8.11357E-05,0.021633656,0,0,0.011738488,-0.014011493,-0.002251939,0.011673283,-0.00466153,0.004589394,-0.006299055,-0.000351434,0.010234742,0.086970357,0.001301553
05-06-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000733823,0.002472998,-0.000757699,0.003734716,0,0,0.00222659,-0.00238093,-0.000367091,0.000546416,-0.00185799,-0.001438679,-0.001164628,-0.000683832,0.001929801,0.016784405,0.001046527
05-06-2023,brand8,0,0.000353726,0.000870883,8.92192E-05,0,0,0,0.00100657,8.33573E-05,0.000154749,0,0,0,0,0,0,0,0,0,0.000158121,0,0,0.000151304,0,0,0.001193424,0,0,0,0,0,0,2.40549E-05,0.006306885,0.021466612,-0.009509138,0.031648976,0,0,0.019009021,-0.01704154,-0.002959627,0.024987792,-0.011929999,0.000556656,-0.007930605,-0.000320515,0.01664737,0.13200712,0.000708116
12-06-2023,brand0,0.001153117,0.002371308,0.001206875,0.000982003,0.000785713,0.000356211,0,0.003891291,0.001254882,0.017505553,0,0.001052365,0,0,0,0,0,0,0,0.000299556,0,0,0.000994068,2.27684E-05,0,0.001639947,0.000765939,0,0,0,0.000442503,0,0.002604566,0.014051992,0.048576189,-0.010086595,0.07882044,0,0,0.043203411,-0.043435991,-0.004130109,0.068836175,-0.02630014,0.015036203,-0.018076099,-0.003500382,0.037321489,0.26594904,0.00049741
12-06-2023,brand1,0,0.000142447,0.000380823,5.3574E-05,0.000168701,5.28651E-05,0,0.000320101,0.000803774,0.000247016,0,7.4031E-05,0,0,0,2.64457E-05,0,0,0,9.31471E-06,0,0,2.96899E-05,1.27666E-05,0,0.000200537,0.000227745,0,0,0,0.000251559,0,0.001789655,0.003742819,0.013065541,-8.59069E-06,0.016817803,0,0,0.011696886,-0.007341273,-0.000806072,0.005019791,-0.005846548,-0.003882865,-0.003507672,-0.003505238,0.010300101,0.064736828,0.000103079
12-06-2023,brand13,0,5.26528E-06,0,0,0,0,0,1.49613E-05,3.64738E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99286E-06,6.13411E-07,0,1.52367E-07,1.31191E-06,0,0,0,0,0,4.21717E-05,0.002746298,0.009315378,0,0.015222103,0,0,0.008567043,-0.011340775,-0.000978131,0.010691036,-0.004101902,0.005585062,-0.005136414,-0.000583916,0.007347354,0.063947718,0.000548121
12-06-2023,brand19,0,0.000144774,6.84362E-05,2.05775E-05,0,0,0,0.000401268,6.55892E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55256E-05,0,0,0.00020645,7.01494E-06,0,0,0,0,0,2.27986E-05,0.002932906,0.010724507,0,0.015304707,0,0,0.009364373,-0.009712605,-0.000828819,0.012970993,-0.006923432,0.000644684,-0.004862041,7.21691E-05,0.008288554,0.060723417,5.24712E-05
12-06-2023,brand2,0,0.000429863,6.84168E-05,0.0001029,0,0,0,0.000619355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287781,0,0,7.2764E-05,0,0,0,0,0,0,0,0.003025022,0.009839883,-6.02739E-05,0.016427956,0,0,0.008733646,-0.010424803,-0.000986475,0.008685132,-0.003468262,0.003414592,-0.004637488,-0.000261473,0.007614832,0.065335009,0.000278645
12-06-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000663913,0.002237401,-1.88457E-06,0.00344864,0,0,0.002014468,-0.002154104,-0.000195542,0.00049436,-0.001680983,-0.001301619,-0.00103181,-0.000618685,0.001745953,0.014497638,0.000444196
12-06-2023,brand8,0,0.000272624,0.000686296,7.12483E-05,0,0,0,0.000781112,7.15905E-05,0.00016823,0,0,0,0,0,0,0,0,0,0.000142306,0,0,9.61765E-05,0,0,0.000945591,0,0,0,0,0,0,2.01322E-05,0.005100546,0.017360622,-0.003690726,0.026123516,0,0,0.015373103,-0.013781948,-0.001409239,0.020208294,-0.009648108,0.000450183,-0.006356331,-0.000259209,0.013463172,0.105949503,0.000137365
19-06-2023,brand0,0.001150067,0.002254341,0.001140325,0.00098926,0.00075391,0.0003593,0,0.003776161,0.002091195,0.016977837,0,0.000938166,0,0,0,0,0,0,0,0.000291715,0,0,0.000890789,1.89412E-05,0,0.001556033,0.000573771,0,0,0,0.000346681,0,0.002884532,0.013666954,0.047245154,-0.012078622,0.072474545,0,0,0.042019596,-0.042245803,-0.01119398,0.066949997,-0.025579491,0.014624196,-0.017474398,-0.003404468,0.036298844,0.259189758,5.1669E-08
19-06-2023,brand1,0,0.000166469,0.000457159,6.45377E-05,0.000200684,6.54214E-05,0,0.000394345,0.001597949,0.000272653,0,8.45937E-05,0,0,0,6.22728E-06,0,0,0,6.79833E-06,0,0,3.85416E-05,1.26801E-05,0,0.000241666,0.000211819,0,0,0,0.000318455,0,0.002413382,0.004522182,0.015786167,-0.000502006,0.019210177,0,0,0.014132518,-0.00886994,-0.002714014,0.006065058,-0.007063969,-0.00469139,-0.004233466,-0.00423513,0.012444881,0.079524142,1.06456E-07
19-06-2023,brand13,0,4.72053E-06,0,0,0,0,0,1.37817E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71795E-06,6.25697E-08,0,1.34827E-07,4.15074E-07,0,0,0,0,0,3.40308E-05,0.002229387,0.00756203,0,0.011682218,0,0,0.006954547,-0.009206205,-0.002212708,0.00867876,-0.003329838,0.004533836,-0.004162453,-0.000474011,0.005964428,0.053195339,8.23028E-07
19-06-2023,brand19,0,0.000177721,9.17005E-05,2.67439E-05,0,0,0,0.000541868,5.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26044E-05,0,0,0.00028907,3.38669E-06,0,0,0,0,0,4.06672E-05,0.003761717,0.013755149,0,0.018557769,0,0,0.012010653,-0.012457293,-0.002962354,0.01663647,-0.008879927,0.000826866,-0.0061999,9.25634E-05,0.010630819,0.081625589,1.5439E-08
19-06-2023,brand2,0,0.000482211,7.72217E-05,0.000115846,0,0,0,0.000750468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031753,0,0,8.70934E-05,0,0,0,0,0,0,0,0.00328554,0.010687302,-7.57878E-05,0.016868422,0,0,0.009485794,-0.011322595,-0.002985749,0.009433103,-0.003766951,0.003708659,-0.00500694,-0.000283992,0.008270627,0.071519645,2.64224E-07
19-06-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000625682,0.00210856,-8.58984E-05,0.003072577,0,0,0.001898465,-0.002030059,-0.000513537,0.000465892,-0.001584183,-0.001226665,-0.000959778,-0.000583058,0.001645412,0.013079897,7.77642E-06
19-06-2023,brand8,0,0.000243221,0.000627379,6.5894E-05,0,0,0,0.000706537,5.83271E-05,0.000188897,0,0,0,0,0,0,0,0,0,0.00014066,0,0,6.76244E-05,0,0,0.000875601,0,0,0,0,0,0,1.29049E-05,0.004755214,0.016185221,-0.00423647,0.023024902,0,0,0.014332267,-0.012848841,-0.003661231,0.018840092,-0.008994883,0.000419703,-0.00588943,-0.000241659,0.012551648,0.097946307,3.6948E-08
26-06-2023,brand0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-06-2023,brand1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-06-2023,brand13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-06-2023,brand19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-06-2023,brand2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-06-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-06-2023,brand8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-07-2023,brand0,0.000988322,0.003508939,0.002068373,0.000894139,0.000157451,0.000324859,0,0.003901083,0.00071825,0.014562585,0,0.001540483,0,0,0,0,0,0,0,0.000227197,0,0,0.000973958,1.72152E-05,0,0.001507219,0.000509093,0,0,0,0.001267428,0,0.00251796,0.01394489,0.043054263,-0.01539465,0.068848325,0,0,0.038381326,-0.038724643,-0.004185558,0.061153127,-0.023364689,0.012606224,-0.015986344,-0.0030129,0.033155906,0.235067337,1.03189E-14
03-07-2023,brand1,0,0.00023241,0.000341267,2.38179E-05,4.40329E-05,2.56787E-05,0,0.000424651,0.000609512,0.000170232,0,4.8665E-05,0,0,0,0,0,0,0,3.29731E-06,0,0,7.33575E-05,1.08902E-05,0,0.00017747,0.000198944,0,0,0,0.00025586,0,0.002204691,0.004866671,0.015173162,-0.000237464,0.019247741,0,0,0.01361533,-0.008575611,-0.001070339,0.005843104,-0.006805459,-0.00458914,-0.004082357,-0.004125605,0.011989454,0.078175253,8.05509E-12
03-07-2023,brand13,0,4.17834E-05,8.16383E-05,0,0,0,0,0.000109425,8.70225E-06,0,0,0,0,0,0,0,0,0,0,0.00024055,0,0,2.01169E-05,3.34764E-08,0,7.36221E-05,2.00116E-06,0,0,0,0,0,2.96012E-05,0.003548014,0.010748645,0,0.017309705,0,0,0.009908169,-0.013162577,-0.001290475,0.012364662,-0.004744033,0.005930023,-0.006032668,-0.000339949,0.008497544,0.079646668,1.0633E-10
03-07-2023,brand19,0,0.000253797,0.000286243,7.1576E-06,0,0,0,0.000406558,1.89938E-05,0,0,0,0,0,0,0,0,0,0,0.00016047,0,0,7.23979E-05,0,0,0.000208767,1.73836E-06,0,0,0,0,0,1.8119E-05,0.003073366,0.010037117,0,0.014116221,0,0,0.00878455,-0.009143497,-0.000886933,0.012101227,-0.006494748,0.000630499,-0.004570761,4.3395E-05,0.007775345,0.065798615,1.91688E-14
03-07-2023,brand2,0,0.000342793,7.9421E-05,6.58507E-05,0,0,0,0.000949407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173397,0,0,0.000112167,0,0,0,0,0,0,0,0.003652985,0.010612672,-8.06348E-05,0.017461443,0,0,0.00944147,-0.011309609,-0.001216522,0.009068971,-0.003730611,0.003667365,-0.004927777,-0.000264937,0.008231981,0.071617389,1.24816E-11
03-07-2023,brand4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000574472,0.001729087,-3.46661E-05,0.002626532,0,0,0.001560424,-0.001674498,-0.000172788,0.000382936,-0.001302104,-0.00103814,-0.000801836,-0.000527293,0.00135243,0.009950405,2.71117E-08
03-07-2023,brand8,0,0.000471888,0.001007599,7.41504E-05,0,0,0,0.001012993,4.25504E-05,0.002269547,0,0.000423354,0,0,0,0,0,0,0,0.000163636,0,0,0.000662917,0,0,0.000956878,2.17428E-06,0,0,0,0,0,1.54822E-05,0.005486488,0.016678557,-0.006105728,0.024733561,0,0,0.014803485,-0.013318299,-0.001548021,0.019459518,-0.009290618,0.00034499,-0.00609957,-0.000235342,0.012964323,0.099257726,7.10446E-14
10-07-2023,brand0,0.000912444,0.003506125,0.002038221,0.000834786,0.000473683,0.000303786,0,0.003770965,0.000534034,0.013032974,0,0.001594949,0,0,0,0,0,0,0,0.00020656,0,0,0.000912761,1.09433E-05,0,0.00142481,0.000321761,0,0,0,0.001305894,0,0.002163714,0.012968522,0.040039766,-0.005097774,0.061795338,0,0,0.03569401,-0.036013289,-0.003520584,0.056871416,-0.021728781,0.011723584,-0.014758167,-0.002801948,0.030834455,0.216569303,7.4738E-18
10-07-2023,brand1,0,0.000272741,0.000354332,1.85831E-05,0.000157837,2.10317E-05,0,0.00048607,0.000543281,0.000128546,0,4.16071E-05,0,0,0,0,0,0,0,2.30258E-06,0,0,9.1665E-05,9.80051E-06,0,0.00018079,0.000149766,0,0,0,0.000274448,0,0.002280132,0.005394742,0.016819567,-0.000268689,0.020592328,0,0,0.015092698,-0.009506131,-0.001073115,0.006477125,-0.007573765,-0.005087097,-0.004519003,-0.004573265,0.013290402,0.086789918,1.44202E-13
